NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
24820,OxCGRT2782,OxCGRT,OXCGRT009198,WPRO,Japan,JPN,392,national,,,,C7 - restrictions on internal movement - 1,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,1,,,"""Ministry of Health, Labour and Welfare  https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/newpage_00032.html  https://www.mhlw.go.jp/content/10200000/000603610.pdf  Measures to be taken a) In communities where the number of patients continues to increase.; ·Switch to broader calls for refraining from going out, while reducing the scale of active epidemiology surveys and health observations on close contacts.""",Recommended,,,,,,2020-02-25,,,9261
14653,GPHIN02698,GPHIN,2698,WPRO,Japan,JPN,392,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"Japan will adopt a two-week quarantine for visitors from China and South Korea and suspend visas already issued, the country's Prime Minister revealed on 5 March. The government will also expand its entry ban to cover foreign visitors from parts of South Korea and Iran. The updated entry ban, effective 6 March, will target travelers from a wider area of South Korea's North Gyeongsang than now and from Qom Province in Iran.
From 9 March to the end of March, visitors from the two countries will have to stay at designated facilities for two weeks to be checked for infections and refrain from using public transportation.
 The Minister also requested that flights from China and South Korea use only two major airports -- Narita airport east of Tokyo and Kansai airport in Osaka Prefecture.",,,,Media,https://english.kyodonews.net/news/2020/03/9a7d275e6a90-japans-coronavirus-bill-likely-to-clear-lower-house-on-march-12.html,,2020-03-05,,2020-03-05,9261
9912,CDC_ITF_826,CDC_ITF,CDC-ITF-JP-00005,WPRO,Japan,JPN,392,national,,,Academic closures,all schools,4.1.2,Social and physical distancing measures,School measures,Closing,,,,primary schools and university closure. UNESCO Education Excel,,Impose,,,,,2020-03-02,,2020-03-20,9261
16748,GPHIN04334,GPHIN,4334,WPRO,Japan,JPN,392,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"Japan's Foreign Ministry issued a travel warning to the world on March 25th, raising the travel warning to the second of four, urging people not to go abroad if not necessary.",,,,Media,,,2020-03-26,,2020-03-26,9261
29238,CSHVienna_1624,CSHVienna,1624,WPRO,Japan,JPN,392,national,,"Case identification, contact tracing and related measures",Border health check,Test at the border,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,for citizens.,,,,,https://japan.kantei.go.jp/98_abe/actions/202003/_00041.html,,2020-03-26,,2020-03-26,9261
29207,CSHVienna_1593,CSHVienna,1593,WPRO,Japan,JPN,392,other,Hokkaido,Risk communication,Educate and actively communicate with the public,Recommendation for staying at home,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,. new corona virus emergency declaration calling for refrain from going out on weekends,,,,,https://translate.googleusercontent.com/translate_c?depth=1&rurl=translate.google.ro&sl=ja&sp=nmt4&tl=en&u=https://www.nikkei.com/article/DGXMZO56188700Y0A220C2L41000/&usg=ALkJrhgNJOZ58iHklP95ZtEeMBeC6ikslw,,2020-02-28,,2020-02-28,9261
29208,CSHVienna_1594,CSHVienna,1594,WPRO,Japan,JPN,392,national,,Risk communication,Educate and actively communicate with the public,Advice for avoiding infection,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,". gov recommendeds not to go to crowded spaces or poorly ventilated spaces, where unspecified numbers of people would come into contact .",,,,,https://japan.kantei.go.jp/98_abe/actions/202003/_00001.html,,2020-03-01,,2020-03-01,9261
4318,ACAPS_4318,ACAPS,5551,WPRO,Japan,JPN,392,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,No,,,"From 0:00 am, April 3rd, 2020 (JST), the measures to call upon all nationals to stand by for 14 days at a location designated by a quarantine station chief and to refrain from using public transportation will be introduced.",Not available,Introduction / extension of measures,Japan MoFA,Government,https://www.mofa.go.jp/ca/fna/page4e_001056.html,,2020-04-03,,2020-04-16,9261
29197,CSHVienna_1585,CSHVienna,1585,WPRO,Japan,JPN,392,national,,Risk communication,Educate and actively communicate with the public,Use of public transport,8.4,Other measures,Communications and engagement,,,,,"Arrange working time to avoid peak hours. Government officials urged companies to let employees work from home and commute at off-peak hours.""",,,,,https://translate.googleusercontent.com/translate_c?depth=1&rurl=translate.google.com&sl=ja&sp=nmt4&tl=en&u=https://www.kantei.go.jp/jp/singi/novel_coronavirus/th_siryou/sidai_r020225.pdf&usg=ALkJrhhoPDy_Fep9z7fnEIXklpcJs0q_5A,,2020-02-25,,2020-02-25,9261
12971,GPHIN01480,GPHIN,1480,WPRO,Japan,JPN,392,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"On 19 February 2020, the Japanese National Institute of Infectious Diseases published an analysis on the COVID-19 cases on the cruise ship in Yokohama Port with data as of 18 February.",,,,Official,https://www.niid.go.jp/niid/en/2019-ncov-e/9407-covid-dp-fe-01.html,,2020-02-21,,2020-02-21,9261
15231,GPHIN03171,GPHIN,3171,WPRO,Japan,JPN,392,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"Japan is planning to impose an entry ban on people coming from parts of northern Italy that have been hit hard by the new coronavirus, government sources said Mondon 9 March. The government has implemented a similar entry ban on people arriving from virus-hit parts of China, Iran and South Korea in an attempt to prevent further spread of the coronavirus in Japan.
 Japan's Foreign Ministry said it has raised its travel warning level to San Marino, Italy, urging Japanese citizens not to visit the area.",,,,Media,https://english.kyodonews.net/news/2020/03/59a40e01c2eb-japan-eyes-entry-ban-from-virus-hit-northern-italy.html,,2020-03-10,,2020-03-10,9261
13449,GPHIN01762,GPHIN,1762,WPRO,Japan,JPN,392,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"A new government strategy for fighting the COVID-19, unveiled at a cabinet meeting on 25 February, urged companies to recommend telecommuting for workers and stagger their shifts. People with symptoms of cold or fever were advised to stay at home, and event organizers told to consider whether to proceed with plans. 
The government also pledged to take stronger steps to fight contagion in regions where there are clusters of cases. In recent days, there have been confirmed infections in the northern prefecture of Hokkaido and the western prefecture of Ishikawa as well as around the capital Tokyo.
Its top-flight soccer division announced it was postponing matches, just months before the country is due to host the Summer Olympics.",,,,Media,https://www.reuters.com/article/us-china-health-japan/japan-urges-telecommuting-staggered-shifts-to-curb-coronavirus-idUSKCN20J0EB?il=0,,2020-02-25,,2020-02-25,9261
4299,ACAPS_4299,ACAPS,3211,WPRO,Japan,JPN,392,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,Additional special measures taken for Employment Adjustment Grants in response to the impact of COVID-19 on businesses,,Introduction / extension of measures,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_10098.html,,2020-03-10,,2020-03-31,9261
11623,GPHIN00471,GPHIN,471,WPRO,Japan,JPN,392,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Japan's Prime Minister said on 4 February that Japan might expand its ban on foreign nationals who have recently been to China's Hubei Province to those from other areas in order to stem the spread of the outbreak. The authorites are analyzing the data on patients within China to determine which regions have a high risk. 
Japan's Health Ministry on the night of 4 February said that three more confirmed 2019-nCoV cases were identified from the evacuees brought back by government-chartered flights from Wuhan.   
The Minister has indicated the development of a rapid test kit for the virus is under way so more institutions, including private ones, can conduct screenings.",,,,Media,https://english.kyodonews.net/news/2020/02/376e2c2b61d9-japan-may-expand-ban-on-foreigners-from-china-amid-virus-outbreak.html,,2020-02-05,,2020-02-05,9261
29228,CSHVienna_1614,CSHVienna,1614,WPRO,Japan,JPN,392,national,,Resource allocation,Crisis management plans,Develop all-of-society and business continuity plans,8.1,Other measures,,Legal and policy regulations,,,,grace period of another year for the payment of national taxes and social security premiums.,,,,,https://japan.kantei.go.jp/98_abe/actions/202003/_00025.html,,2020-03-18,,2020-03-18,9261
19124,GPHIN05682,GPHIN,5682,WPRO,Japan,JPN,392,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"Japan's Fujifilm is moving to the second phase of its clinical trial in the United States for its Avigan anti-flu drug. The trial will involve about 50 patients at three hospitals in Massachusetts. Favipiravir, the active pharmaceutical ingredient in Avigan, has a “mechanism of action that prevents the propagation of viruses"", the company says.",,,,Media,https://www.aljazeera.com/news/2020/04/global-coronavirus-cases-exceed-15-million-live-updates-200408233108539.html,,2020-04-09,,2020-04-09,9261
29204,CSHVienna_1590,CSHVienna,1590,WPRO,Japan,JPN,392,other,"The City of Ichikawa, Chiba Prefecture",Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of primary and secondary schools.,,,,,https://japan.kantei.go.jp/98_abe/actions/202002/_00042.html,,2020-02-28,,2020-02-28,9261
13128,GPHIN01565,GPHIN,1565,WPRO,Japan,JPN,392,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,Japan's Prime Minister Shinzo Abe has ordered a fresh check on the condition of Japanese passengers who got off the quarantined Diamond Princess cruise ship after one of them tested positive for the coronavirus days after leaving the ship.,,,,Media,http://www.ecns.cn/news/2020-02-24/detail-ifztvsqr0577366.shtml,,2020-02-23,,2020-02-23,9261
12366,GPHIN01043,GPHIN,1043,WPRO,Japan,JPN,392,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"1. Passengers who have been in the Hubei Province or Zhejiang Province (China People's Rep.) in the past 14 days are not allowed to enter Japan. 
- This does not apply to nationals of Japan; 
- This does not apply to spouses or children of nationals of Japan. 
2. Nationals of China (People's Rep.) with a passport issued in Hubei Province or Zhejiang Province (China People's Rep.) are not allowed to enter Japan. 
- This does not apply when passengers can prove that they have not been in Hubei Province and Zhejiang Province the last 14 days.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-02-13,,2020-02-13,9261
12443,GPHIN01114,GPHIN,1114,WPRO,Japan,JPN,392,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"An additional 99 people have tested positive for coronavirus on a cruise ship off the Japan coast, Japanese media said Monday, citing new figures from the health ministry, making the total number of positive cases on the Diamond Princess to 454.",,,,Media,https://www.thestatesman.com/world/99-more-people-test-positive-for-coronavirus-on-japan-cruise-ship-1502856847.html,,2020-02-17,,2020-02-17,9261
21159,GPHIN06881,GPHIN,6881,WPRO,Japan,JPN,392,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"On 24 April, Japan raised its travel alert for Russia and 13 other nations to its second-highest level (Level 3),  warning against any trips to these areas as the new coronavirus continues to spread globally. Foreign travelers who have been in the 14 countries, also including several Middle Eastern countries such as the United Arab Emirates and Saudi Arabia, within two weeks of arriving in Japan will be denied entry following the upgraded advisory. 
The Level 3 advisory is one step below the Foreign Ministry's highest level of travel alert, which urges Japanese nationals to ""evacuate immediately"" from a country or area and ""avoid all travel regardless of purpose.""
The number of countries and regions on which Japan has imposed an entry ban will increase to 87.  Among the countries that were additionally raised to Level 3 are six in the Middle East and Africa, five in South and Central America and three in Europe. All European nations are now under the Level 3 advisory.",,,,Media,https://english.kyodonews.net/news/2020/04/dc3f01a9a49e-urgent-japan-ups-travel-advisory-for-russia-13-other-nations-over-virus.html,,2020-04-24,,2020-04-24,9261
18574,GPHIN05402,GPHIN,5402,WPRO,Japan,JPN,392,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"On 7 April, the Japanese Prime Minister declared a state of emergency for the prefectures of Tokyo, Kanagawa, Saitama, Chiba, Osaka, Hyogo, and Fukuoka, to curb the spread of the new coronavirus after an alarming growth in cases in urban areas. The declaration, effective through 6 May, will enable prefectural governors to take stronger preventive steps, ranging from instructing citizens to stay at home to restricting the operation of schools and other facilities, although there are no legal penalties for noncompliance. 
Roughly 56 million people, or about 45 percent of the country's total population, will be asked to refrain from nonessential outings.  This is the first-ever such declaration in Japan but it will not lead to hard lockdowns on a scale seen in other countries hit by the virus like China and France due to the limits of the Japanese law.",,,,Media,https://english.kyodonews.net/news/2020/04/ac4415709921-abe-to-declare-state-of-emergency-amid-widespread-virus-infections.html,,2020-04-07,,2020-04-07,9261
13957,GPHIN02129,GPHIN,2129,WPRO,Japan,JPN,392,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"A top Japanese government adviser has admitted that the quarantine measures enacted on the Diamond Princess cruise ship in Yokohama may have allowed additional infections to spread among the ship's crew and passengers. 
At least 705 people contracted the virus during the quarantine, four of whom have died.",,,,Media,https://www.cnn.com/2020/02/27/asia/japan-diamond-princess-quarantine-crew-intl-hnk/index.html,,2020-02-28,,2020-02-28,9261
12724,GPHIN01316,GPHIN,1316,WPRO,Japan,JPN,392,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"New Japan Pro Wrestling has issued new guidelines for fans as Japan struggles with the novel coronavirus outbreak. The company said all future live shows will go on, but are advising ill fans tto stay home, and encouraging fans and their staff to wear surgical-style masks in addition to providing disinfectant spray at events. The statement also said attendee health checks may be part of future shows and that fans that don't feel well at shows may be asked to leave. They also said that all meet and greets, and autograph signings are canceled until further notice. They have events scheduled in Tokyo all weekend long.",,,,Media,https://www.f4wonline.com/new-japan-news/njpw-cancels-meet-greets-issues-event-guidelines-due-coronavirus-304471,,2020-02-19,,2020-02-19,9261
12197,GPHIN00896,GPHIN,896,WPRO,Japan,JPN,392,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,Japan faces COVID-19 test kit shortage as infections on the quarantined ship rise.,,,,Media,https://www.japantimes.co.jp/news/2020/02/12/national/science-health/japan-covid-19-test-kit-shortage-cruise-ship/#.XkP7rDFKg2w,,2020-02-12,,2020-02-12,9261
29156,CSHVienna_1544,CSHVienna,1544,WPRO,Japan,JPN,392,national,,"Case identification, contact tracing and related measures",Enhance detection system,Test those who travelled to high-risk areas,3.1.2,Surveillance and response measures,Detecting and isolating cases,Active case detection,,,,". PM Abe said on 1 February: ""In addition, we have been implementing virus screening for the 565 people who have returned from Wuhan by yesterday, regardless of whether they are presenting with symptoms. Even for those individuals who have tested negative, we are thoroughly monitoring health condition of each and every person under appropriate controls, by stationing doctors at all accommodation facilities on a round-the clock basis.""",,,,,http://japan.kantei.go.jp/98_abe/actions/202002/_00001.html,,2020-02-01,,2020-02-01,9261
9921,CDC_ITF_835,CDC_ITF,CDC-ITF-JP-00014,WPRO,Japan,JPN,392,national,,,Traveler isolation/quarantine,Mandatory isolation/quarantine,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,14 day quarantine from US stay at designated facilities. From 26 March travellers with travel history to the US within 14 days will be asked to stay at designated facilities for 14 days.,,Impose,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,2020-03-26,,2020-03-20,9261
21163,GPHIN06883,GPHIN,6883,WPRO,Japan,JPN,392,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Nagasaki prefectural government said on 24 April that an additional 43 crew members on an Italian cruise ship docked for repairs in Nagasaki, bringing the total number of infections to 91. Testing is still under way for all 623 crew members, including one Japanese translator, on the Costa Atlantica, docked at a plant of Mitsubishi Heavy Industries Ltd. in the city of Nagasaki. The Japanese government is preparing to send crew members who have tested negative to their home countries, but  the prefectural government has not disclosed the nationalities of those who tested positive for the pneumonia-causing virus.",,,,Media,https://english.kyodonews.net/news/2020/04/9a4b381a23d8-43-more-coronavirus-cases-found-among-cruise-ship-crew-in-nagasaki.html,,2020-04-24,,2020-04-24,9261
9916,CDC_ITF_830,CDC_ITF,CDC-ITF-JP-00009,WPRO,Japan,JPN,392,national,,,Office/business closures,Recommended business closures/telework,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,Suspension of public events. on 10 March Prime Minister Abe again requested event sponsors to consider whether events are necessary for another 10 days. As a result it is expected that various public events and access to places such as entertainment places national museums and sports stadiums will be suspended until further notice.,,Impose,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,2020-03-10,,2020-03-20,9261
20055,GPHIN06189,GPHIN,6189,WPRO,Japan,JPN,392,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"Japan is to give people 100,000 yen ($925, €850) to help them observe social distancing rules, as a state of emergency is expanded from seven prefectures to the whole country. The Japanese Prime Minister says Japan needs to achieve an 80% reduction in person-to-person contact, with the infection currently rising to nearly 10,000.",,,,Media,https://www.dw.com/en/coronavirus-latest-europe-still-in-eye-of-storm-as-global-cases-surpass-2-million/a-53142051,,2020-04-16,,2020-04-16,9261
14862,GPHIN02859,GPHIN,2859,WPRO,Japan,JPN,392,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Tokyo Olympics organisers have held a test event amid fears of the spread of coronavirus. On 6 March, they allowed a sport climbing event to go ahead, with a few restrictions: no fans and no top athletes.",,,,Media,https://www.aljazeera.com/news/2020/03/coronavirus-death-toll-rises-12-latest-updates-200305231909069.html,,2020-03-06,,2020-03-06,9261
17808,GPHIN05054,GPHIN,5054,WPRO,Japan,JPN,392,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"The Japanese government is considering offering the anti-influenza drug Avigan for free to countries looking to use it to treat new coronavirus patients, its top government spokesman said on 3 April. The drug developed by Fujifilm Holdings Corp. is seen as effective in treating the COVID-19 disease caused by the virus, especially for the treatment of those with mild symptoms. Some 30 countries have made requests through diplomatic channels to Japan for the procurement of Avigan.
Fujifilm Toyama Chemical Co. on 2 April said it has started clinical tests to evaluate the efficacy of the drug, also known as Favipiravir, to COVID-19 patients.",,,,Media,https://english.kyodonews.net/news/2020/04/70ff90428628-japan-mulls-offering-anti-flu-drug-avigan-to-nations-fighting-virus.html,,2020-04-03,,2020-04-03,9261
12528,GPHIN01169,GPHIN,1169,WPRO,Japan,JPN,392,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"The Tokyo Marathon, one of the world’s largest races, with an estimated 38,000 runners, has been restricted to elite runners because of new cases of the coronavirus confirmed within Japan, organizers announced Monday 17 February",,,,Media,https://www.nytimes.com/2020/02/17/sports/tokyo-marathon-cancelled-coronavirus.html?emc=rss&partner=rss,,2020-02-17,,2020-02-17,9261
20638,GPHIN06543,GPHIN,6543,WPRO,Japan,JPN,392,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Japan will extend its suspension of visas held by foreign nationals to the end of May.  The Foreign Ministry on 1 April suspended visas and short-stay visa waivers for people from more than 100 countries through at least the end of April. 
Japan has also banned the entry of foreign travelers who have been to any of 73 countries within two weeks of their arrival.  Japanese returning from abroad are required to be tested for the coronavirus and self-isolate for two weeks to watch for symptoms.",,,,Media,https://english.kyodonews.net/news/2020/04/d7515b5fd3ba-japan-to-extend-visa-suspensions-until-end-of-may-as-virus-spreads.html,,2020-04-21,,2020-04-21,9261
20132,GPHIN06233,GPHIN,6233,WPRO,Japan,JPN,392,national,,,,AIRPORT SCREENING: EXIT,5.6,International travel measures,,Exit screening and isolation or quarantine,,,,"On 17 April, Japan began mandatory temperature testing of all passengers departing on domestic flights from Tokyo's Haneda airport as part of measures to curb the spread of the novel coronavirus from the capital.  Thermal imaging cameras have been installed before the security gates in both of the airport's domestic terminals, with airline staff conducting the tests. Temperature checks are also being carried out on passengers arriving on domestic flights at Shin-Chitose airport in Hokkaido and Naha Airport in Okinawa Prefecture, the ministry said. The measures will apply to all routes until 6 May, the last day of Japan's state of emergency, according to the Ministry of Land, Infrastructure, Transport and Tourism.",,,,Media,https://english.kyodonews.net/news/2020/04/a9aad282304c-japan-begins-temperature-testing-of-domestic-passengers-at-haneda.html,,2020-04-17,,2020-04-17,9261
14867,GPHIN02863,GPHIN,2863,WPRO,Japan,JPN,392,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"On 5 March, Japan's Foreign Ministry has raised its travel alert related to the novel coronavirus to Level 2 for the whole of South Korea, except for some Level 3 areas, seeking to avoid making trips that are not urgent. For the city of Daegu and some nearby areas in South Korea, the ministry has already issued a Level 3 alert, the second highest on its four-tier warning system, advising people to cancel trips.",,,,Media,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006455426,,2020-03-06,,2020-03-06,9261
11147,GPHIN00157,GPHIN,157,WPRO,Japan,JPN,392,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Japanese travel agencies have suspended China-bound package tours, because major tourism spots in China have been closed amid the crisis. They decide to give full refunds to customers for tours to anywhere in China, excluding Hong Kong and Macau, without collecting cancellation fees, even if they cancel their tours just before departure. 
The Japanese tourism industry is concerned that the coronavirus crisis may affect overall demand for travel abroad, they plan to send out information to prevent the spread of unfounded rumors, as well as excessive worries among the public about overseas travel.",,,,Media,,,2020-01-31,,2020-01-31,9261
15050,GPHIN03027,GPHIN,3027,WPRO,Japan,JPN,392,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"On 9 March, Japan implemented tougher border control measures for travelers from China and South Korea, effectively banning tourists from the two countries through the end of this month as part of measures to prevent a surge in coronavirus infections. Nearly 3 million visas already issued to Chinese and South Korean nationals, also including residents of Hong Kong and Macau, were invalidated. 
The step, however, will not invalidate the visas of those from the two countries who are already in Japan. All arrivals from the two countries, including Japanese and other foreign nationals, will be asked to undergo a 14-day quarantine on a voluntary basis.",,,,Media,https://english.kyodonews.net/news/2020/03/41dbc0d21715-japan-begins-coronavirus-travel-curbs-for-china-s-korea.html,,2020-03-09,,2020-03-09,9261
29186,CSHVienna_1574,CSHVienna,1574,WPRO,Japan,JPN,392,national,,Healthcare and public health capacity,Research,Clinical trials on COVID-19,6,Drug-based measures,,,,,,"anti-influenza medication, Avigan (Favipiravir). An anti-influenza medication, Avigan (Favipiravir), and other treatments are already being used at several medical institutions for those patients who needed treatments and consented to the medication after receiving a thorough explanation.",,,,,https://japan.kantei.go.jp/98_abe/actions/202002/_00037.html,,2020-02-23,,2020-02-23,9261
4310,ACAPS_4310,ACAPS,3222,WPRO,Japan,JPN,392,national,,Public health measures,,General recommendations,8.4,Other measures,Communications and engagement,,Yes,,,General recommendations for all Japanese nationals residing in foreign countries or traveling overseas,,Introduction / extension of measures,Japan MoFA,Government,https://www.mofa.go.jp/press/kaiken/kaiken1e_000022.html,,2020-03-25,,2020-03-31,9261
4306,ACAPS_4306,ACAPS,3218,WPRO,Japan,JPN,392,national,,Social distancing,,Schools closure,4.1.2,Social and physical distancing measures,School measures,Closing,No,,,schools that have been closed temporarily at the request of the government,,Introduction / extension of measures,Japan MHLW,Government,https://www.mhlw.go.jp/stf/seisakunitsuite/newpage_00002.html,,2020-03-20,,2020-03-31,9261
29211,CSHVienna_1597,CSHVienna,1597,WPRO,Japan,JPN,392,national,,Healthcare and public health capacity,Increase patient capacity,Beds,8.2,Other measures,,Scaling up,,,,". we will materialize necessary response measures that include the development of a medical treatment structure, such as securing more than 5,000 hospital beds and installing the necessary facilities.",,,,,https://japan.kantei.go.jp/98_abe/actions/202003/_00001.html,,2020-03-01,,2020-03-01,9261
29181,CSHVienna_1569,CSHVienna,1569,WPRO,Japan,JPN,392,national,,Risk communication,Actively communicate with healthcare professionals,"Sensitization of hospital, medico-social and liberal health professionals",8.2,Other measures,,Scaling up,,,,"Documentation. On 17 February, the Ministry of Health released its consultation guidelines",,,,,https://www.japantimes.co.jp/news/2020/02/17/national/japan-covid19-guidelines/#.XqcPWMj7Q2w,,2020-02-17,,2020-02-17,9261
4279,ACAPS_4279,ACAPS,3190,WPRO,Japan,JPN,392,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,Yes,,,targeted to those returning from Wuhan and medical/quarantine procedures for all confirmed-cases.,,Introduction / extension of measures,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_09360.html,,2020-02-06,,2020-03-31,9261
17811,GPHIN05056,GPHIN,5056,WPRO,Japan,JPN,392,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Japan has advised local government to help people with mild coronavirus symptoms recover at home or hotels, aimed at saving hospital beds for more severe cases amid a recent surge in cases. Medical staff will be deployed at the hotels to take quarantine measures, disinfect toilets, provide food and other livelihood support.
The ministry has also relaxed conditions for COVID-19 patients to be discharged from hospitals, allowing them to leave two days after their symptoms are gone if they test negative twice. The period was shortened from two and a half days.",,,,Media,https://english.kyodonews.net/news/2020/04/69881bb22d39-japan-to-house-people-with-mild-virus-symptoms-at-hotels.html,,2020-04-03,,2020-04-03,9261
15284,GPHIN03211,GPHIN,3211,WPRO,Japan,JPN,392,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Japan's government has approved a draft of a ""state of emergency"" bill that, if approved by parliament, would allow Prime Minister Shinzo Abe to impose drastic measures to fight the spread of coronavirus. The bill would include measures that allow authorities to keep people inside and to seize buildings to use them as hospitals.",,,,Media,https://www.dw.com/en/coronavirus-latest-germany-pledges-1-billion-to-tackle-outbreak/a-52698747,,2020-03-10,,2020-03-10,9261
12592,GPHIN01227,GPHIN,1227,WPRO,Japan,JPN,392,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,Italian fashion house Prada has put off a show in Japan in May due to the novel coronavirus outbreak.,,,,Media,https://www.aljazeera.com/news/2020/02/cloneofcloneof200215224437270-200216231809757-200217231044837.html,,2020-02-18,,2020-02-18,9261
20969,GPHIN06760,GPHIN,6760,WPRO,Japan,JPN,392,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"In additional 14 crew members on an Italian cruise ship Costa Atlantica docked for repairs in Nagasaki city in southwestern Japan have tested positive for coronavirus, Nagasaki prefectural government said 23 April, taking the total to 48.  The remaining 622 have been told to stay in their cabins. However, around 130 need to leave their rooms to maintain the ship, and the latest 14 virus carriers have been found among this group. Specialists from the health ministry said 22 April that a cluster of coronavirus infections is likely to have occurred aboard the ship, which arrived in Nagasaki on 29 January and is scheduled to remain until the end of April.  It was originally due to undergo repairs in China.",,,,Media,https://english.kyodonews.net/news/2020/04/9be6ca384f1e-virus-found-in-14-more-crew-on-cruise-ship-docked-in-nagasaki.html,,2020-04-23,,2020-04-23,9261
