NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
29001,CSHVienna_1399,CSHVienna,1399,SEARO,India,IND,356,other,Tamil Nadu,Healthcare and public health capacity,Increase in medical supplies and equipment,Ambulances,8.2,Other measures,,Scaling up,,,,.,,,,,https://zeenews.india.com/india/tamil-nadu-recruits-530-doctors-1508-lab-technicians-1000-nurses-to-contain-coronavirus-covid-19-outbreak-cm-k-palaniswami-2272083.html,,2020-03-27,,2020-03-27,9261
28957,CSHVienna_1355,CSHVienna,1355,SEARO,India,IND,356,other,Maharashtra,Social distancing,Small gathering cancellation,Closure of non-essential working places,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,government offices-. 7 days,,,,,https://www.indiatvnews.com/news/india/coronavirus-uddhav-thackeray-maharashtra-government-offices-shut-7-days-598998,,2020-03-17,,2020-03-17,9261
28918,CSHVienna_1316,CSHVienna,1316,SEARO,India,IND,356,other,Rajasthan,Social distancing,Mass gathering cancellation,Indoor activities,4.3.1,Social and physical distancing measures,"Gatherings, businesses and services",Restricting private gatherings at home,,,,Gyms.,,,,,https://www.thehindu.com/news/national/other-states/coronavirus-rajasthan-closes-schools-cinema-halls-till-march-30/article31067344.ece,,2020-03-14,,2020-03-14,9261
28895,CSHVienna_1293,CSHVienna,1293,SEARO,India,IND,356,other,Delhi,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,"Complete closure of primary and secondary schools. In the wake of coronavirus threat, the Delhi government on Thursday ordered the closure of all primary schools in the state till March 31.",,,,,https://www.hindustantimes.com/education/coronavirus-threat-delhi-govt-orders-closure-of-all-primary-schools-till-march-31/story-ExewEmJeLCZ6egWDW6Ss2N.html,,2020-03-12,,2020-03-12,9261
3849,ACAPS_3849,ACAPS,1763,SEARO,India,IND,356,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,All hospitals must provide treatment free of cost to any medical personnel who pick up infection while treating patients,,Introduction / extension of measures,India's MoHFW,Government,https://www.mohfw.gov.in/pdf/AdvisoryforHospitalsandMedicalInstitutions.pdf,,,,2020-03-23,9261
19454,GPHIN05845,GPHIN,5845,SEARO,India,IND,356,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"On 14 April, the Prime Minister announced an extension of the nationwide lockdown until 3 May.  Individuals in India will be banned from leaving their homes during the period of the lockdown. Only essential services will remain operational; all shops, offices, markets, and places of worship are closed, and interstate bus and train services are suspended. A ban on international commercial passenger flights is also ongoing.  Cargo operations and flights with prior approval are exempt from the restrictions.",,,,Media,,,2020-04-14,,2020-04-14,9261
19451,GPHIN05845,GPHIN,5845,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 14 April, the Prime Minister announced an extension of the nationwide lockdown until 3 May.  Individuals in India will be banned from leaving their homes during the period of the lockdown. Only essential services will remain operational; all shops, offices, markets, and places of worship are closed, and interstate bus and train services are suspended. A ban on international commercial passenger flights is also ongoing.  Cargo operations and flights with prior approval are exempt from the restrictions.",,,,Media,,,2020-04-14,,2020-04-14,9261
3840,ACAPS_3840,ACAPS,774,SEARO,India,IND,356,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,Yes,,,"Introduction of quarantine policiesfor travelers expanded to those coming or transiting from UAE, Qatar, Oman, Kuwait starting 18 March until 31 March",,Introduction / extension of measures,Ministry of Health,Government,https://www.mohfw.gov.in/TravelAdvisory16thMarch.pdf,,2020-03-18,,2020-03-17,9261
24413,OxCGRT2375,OxCGRT,OXCGRT008096,SEARO,India,IND,356,national,,,,E4 - giving international support,8.3,Other measures,,Financial packages,,2900000,,https://web.archive.org/web/20200427231507/https://www.usaid.gov/india/press-releases/apr-6-2020-usaid-provides-29m-support-india-covid-19-efforts,,,,,,,2020-04-06,,,9261
24386,OxCGRT2348,OxCGRT,OXCGRT008075,SEARO,India,IND,356,national,,,,C7 - restrictions on internal movement - 1,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,1,,,The Ministry of Health and Family Welfare released an advisory where it recommends avoiding non-essential travel.  https://web.archive.org/web/20200409230532/https://www.republicworld.com/india-news/general-news/health-ministry-issues-advisory-on-social-distancing-coronavirus.html,Recommended,,,,,,2020-03-16,,,9261
24415,OxCGRT2377,OxCGRT,OXCGRT008104,SEARO,India,IND,356,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,https://web.archive.org/web/20200415111815/https://www.mha.gov.in/    https://www.mha.gov.in/sites/default/files/MHA%20order%20dt%2015.04.2020%2C%20with%20Revised%20Consolidated%20Guidelines_compressed%20%283%29.pdf    https://mha.gov.in/sites/default/files/MHA%20DO%20letter%20dt.14.4.2020%20to%20Chief%20Secretaries%20and%20Administrators%20for%20strict%20implementation%20of%20Lockdown%20Order%20during%20extended%20period.pdf   https://web.archive.org/web/20200414162504/https://mha.gov.in/media/whats-new   https://web.archive.org/save/https://www.thehindu.com/news/national/lockdown-extended-till-may-3-says-modi/article31336519.ece?homepage=true,Required,,,,,,2020-04-14,,,9261
3898,ACAPS_3898,ACAPS,8269,SEARO,India,IND,356,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,$1.5 billion loan to support government's response to COVID-19 pandemic,Not applicable,Introduction / extension of measures,"Press Information Bureau, Government of India",Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-04-28,,2020-04-29,9261
14167,GPHIN02292,GPHIN,2292,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 2 March, an Italian national tested positive for coronavirus in the western Indian state of Rajasthan, a major tourist destination, taking the number of people who have tested positive in the country to six.
The Indian authorities have been screening travelers arriving from 12 countries. More than 1 million people had been screened on the border with Nepal. The government has advised Indians to refrain from non-essential travel to the worst affected countries, including China, South Korea, Iran and Italy.
U.S. intelligence agencies are monitoring the global spread of coronavirus and the ability of governments to respond, warning that there were concerns about how India would cope with a widespread outbreak.",,,,Media,https://www.reuters.com/article/us-health-coronavirus-india/india-reports-three-more-cases-of-coronavirus-including-italian-national-idUSKBN20P15O,,2020-03-02,,2020-03-02,9261
15449,GPHIN03341,GPHIN,3341,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"India will suspend all tourist visas to prevent the spread of coronavirus in the country.  All existing visas, except diplomatic, official, UN/international organisations, employment, project visas, stand suspended till 15 April. The order will come into effect from 12:00 GMT on 13 March.",,,,Media,https://www.aljazeera.com/news/2020/03/eu-promises-takes-curb-coronavirus-live-updates-200310235816410.html,,2020-03-11,,2020-03-11,9261
28882,CSHVienna_1280,CSHVienna,1280,SEARO,India,IND,356,other,Bangalore,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of kindergartens.,,,,,https://www.deccanherald.com/city/top-bengaluru-stories/coronavirus-holiday-for-all-lkg-ukg-pre-primary-schools-in-bengaluru-due-to-covid-19-811899.html,,2020-03-09,,2020-03-09,9261
28893,CSHVienna_1291,CSHVienna,1291,SEARO,India,IND,356,national,,Risk communication,Educate and actively communicate with the public,Encourage self-initiated quarantine,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,,,,.,,,,,https://www.mohfw.gov.in/index.html,,2020-03-11,,2020-03-11,9261
3871,ACAPS_3871,ACAPS,1786,SEARO,India,IND,356,national,,Movement restrictions,,International flights suspension,5.7,International travel measures,,Suspending or restricting international flights,No,,,"No international flights to take off for India from foreign airports after 0001 hrs GMT of March 22, 2020 until 0001 hrs GMT March 29, 2020. 20 hours maximum travel time. So no incoming international passengers allowed on Indian soil (foreigner or Indian) after 2001 hrs GMT of March 22, 2020.",,Introduction / extension of measures,India's MoHFW,Government,https://www.mohfw.gov.in/pdf/Traveladvisory.pdf,,2020-03-22,,2020-03-23,9261
16374,GPHIN04040,GPHIN,4040,SEARO,India,IND,356,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"India locks down over 100 million people amid coronavirus fears
The capital New Delhi and over 80 cities and districts shut down as India scrambles to check spread of the pandemic.
Authorities in India have placed more than 80 cities and districts across the country under stringent lockdown after cases of coronavirus were detected there, as the world's second-most populous nation stepped up measures to halt the spread of the pandemic.",,,,Media,https://www.aljazeera.com/news/2020/03/scores-indian-districts-lockdown-coronavirus-200323041150247.html,,2020-03-23,,2020-03-23,9261
24407,OxCGRT2369,OxCGRT,OXCGRT008084,SEARO,India,IND,356,national,,,,C7 - restrictions on internal movement - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,1,,,Lockdown introduced - with some exceptions  https://economictimes.indiatimes.com/news/politics-and-nation/india-21-day-lockdown-what-is-exempted-what-is-not/articleshow/74798725.cms  https://web.archive.org/web/20200425172801/https://www.mohfw.gov.in/pdf/Annexure_MHA.pdf,Required,,,,,,2020-03-25,,,9261
28936,CSHVienna_1334,CSHVienna,1334,SEARO,India,IND,356,national,,Social distancing,Mass gathering cancellation,Cultural events,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"Museums, cultural and social centres, theatres. till 31 March",,,,,https://www.outlookindia.com/newsscroll/all-asiprotected-monuments-central-museums-across-india-to-be-shut-till-march-31-govt/1763377,,2020-03-16,,2020-03-16,9261
16511,GPHIN04129,GPHIN,4129,SEARO,India,IND,356,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"India extends lockdown as coronavirus appears in small towns. Police enforced lockdowns across large parts of India on Tuesday, with curfews in some places, as health officials warned that the coronavirus was spreading out of big cities, where it first appeared, into smaller towns.",,,,Media,https://www.aljazeera.com/news/2020/03/india-extends-lockdown-coronavirus-appears-small-towns-200324094240568.html,,2020-03-24,,2020-03-24,9261
15323,GPHIN03245,GPHIN,3245,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"Advisory by Ministry of Home Affairs of Government of India - Travel and Visa restrictions related to COVID-19
i)    All regular (sticker) Visas/e-Visa (including VoA for Japan and South Korea) granted to nationals of Italy, Iran, South Korea, Japan and issued on or before 03.03.2020 and who have not yet entered India, stand suspended with immediate effect. Such foreign nationals may not enter India from any Air, Land or Seaport ICPs. Those requiring to travel to India due to compelling reasons, may seek fresh visa from nearest Indian Embassy/Consulate.
ii)    Regular (sticker) visa / e-Visa granted to nationals of Peoples Republic of China, issued on or before 05.02.2020 were suspended earlier. It shall remain in force. Such Chinese nationals may not enter India from any Air, Land or Seaport ICPs. Those needing to travel to India under compelling circumstances may apply for fresh visa to nearest Indian Embassy/Consulate.
iii)    Regular (sticker) visas/e-Visas granted to all foreign nationals who have travelled to Peoples Republic of China, Iran, Italy, South Korea and Japan on or after 01.02.2020, and who have not yet entered India stand suspended with immediate effect.  Such foreign nationals may not enter India from any Air, Land or Seaport ICPs. Those requiring to travel to India under compelling circumstances may apply for fresh visa to nearest Indian Embassy/Consulate.
iv)    Diplomats, officials of UN and other International bodies, OCI cardholders and Aircrew from above countries are exempted from such restriction on entry. However, their medical screening is compulsory. 
v)    All foreign and Indian nationals entering into India from any port are required to furnish duly filled self declaration form (including personal particulars i.e. phone no. and address in India) and travel history, to Health officials and Immigration officials at all port. 
vi)    Passengers (foreign and Indian) other than those restricted, arriving directly or indirectly from China, South Korea, Japan, Iran, Italy, Hong Kong, Macau, Vietnam, Malaysia, Indonesia, Nepal, Thailand, Singapore and Taiwan must undergo medical screening at port of entry.",,,,Official,https://boi.gov.in/content/advisory-travel-and-visa-restrictions-related-covid-19,,2020-03-10,,2020-03-10,9261
24376,OxCGRT2338,OxCGRT,OXCGRT008025,SEARO,India,IND,356,national,,,,C8 - restrictions on international travel - 1,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,https://www.mohfw.gov.in/pdf/TraveladvisorytotravelersvisitingChina25012020.pdf,,,,,,,2020-01-26,,,9261
12207,GPHIN00903,GPHIN,903,SEARO,India,IND,356,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,India's Cental Poultry Development Organisation (CPDO) pubbished a viral message claiming 'chicken infected' with the novel Coronavirus was found in Bangalore. CPDO said the claim is false and misleading and it was an attempt to create panic.,,,,Media,https://www.boomlive.in/fake-news/false-chicken-infected-with-coronavirus-in-bangalore-6850,,2020-02-12,,2020-02-12,9261
15538,GPHIN03412,GPHIN,3412,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Effective 13 March 2020, all visa and e-visa are invalidated. This does not apply to diplomatic, official, UN/International Organizations, employment, project visas.   
Passengers with an OCI card are no longer visa exempt to India. 
Visa and e-visa Passengers who arrive from or have been in China (People's Rep.), France, Germany, Iran, Italy, Korea (Rep.) or Spain after 15 February 2020, will be quarantined for a minimum period of 14 days.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-11,,2020-03-11,9261
14842,GPHIN02842,GPHIN,2842,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"All international arrivals to India are required to undergo medical screening, irrespective of nationality. These screening measures are in place across 30 airports.",,,,Media,https://edition.cnn.com/world/live-news/coronavirus-outbreak-03-06-20-intl-hnk/index.html,,2020-03-06,,2020-03-06,9261
13277,GPHIN01648,GPHIN,1648,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"India on 2 February said some restrictions were imposed on export of certain medical equipment to China in view of their short supply within the country and asserted that precautions taken by authorities were in accordance with the WHO's advisory on coronavirus.
Almost all Indian airlines have stopped flights to China while the government has cancelled all e-visas as well as normal visas issued to Chinese citizens.
On 22 February, government sources said that China was ""deliberately delaying"" permission for the Indian Air Force plane to coronavirus-hit Wuhan to supply relief materials and bring back more Indians from the city. India has already evacuated around 640 Indians from Wuhan, but over 100 Indians are still stuck in Wuhan.",,,,Media,https://www.thenewsminute.com/article/some-restrictions-imposed-export-medical-equipment-china-mea-118778,,2020-02-24,,2020-02-24,9261
20511,GPHIN06462,GPHIN,6462,SEARO,India,IND,356,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"LOral India plans to distribute over 60,000 litres of alcohol-based hand sanitizers. These sanitizers will be donated to public health institutions, police forces and NGOs, who are at the forefront of the fight against the virus. Besides, the company is also planning to collaborate with Primary Healthcare Centres around its manufacturing facilities in Baddi in Himachal Pradesh and Chakan in Maharashtra to provide personal protective equipment (PPE) to their medical personnel.",,,,Media,,,2020-04-20,,2020-04-20,9261
15174,GPHIN03129,GPHIN,3129,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Effective 10 March 2020:
Passengers who arrive from or have been in Italy or Korea (Rep.) with a visa issued after 5 March 2020 by India are only allowed to enter if they have a health certificate of being tested negative for Coronavirus (COVID-19) from a designated laboratory authorized by the health authorities of Italy or Korea (Rep.).",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-09,,2020-03-09,9261
12424,GPHIN01093,GPHIN,1093,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Union Health Ministry has constituted central teams of experts for the examination of villages bordering Nepal for novel coronavirus infection. According to the Ministry, villages bordering Nepal in the states of Uttarakhand, Uttar Pradesh, Bihar, Sikkim and West Bengal will be inspected by central teams for community-level Information Education Communication activities for novel coronavirus. Five separate teams of doctors from the National Centre for Disease Control, Safdarjung Hospital, Dr Ram Manohar Lohia Hospital among others have been set up.",,,,Media,http://newsonair.nic.in/News?title=India-will-do-everything-to-assist-China-in-fight-against-coronavirus:-Govt&id=381429,,2020-02-16,,2020-02-16,9261
24431,OxCGRT2393,OxCGRT,OXCGRT008124,SEARO,India,IND,356,national,,,,C7 - restrictions on internal movement - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,MHA Order Dt. 1.5.2020 to extend Lockdown period for 2 weeks w.e.f. 4.5.2020 with new guidelines  https://web.archive.org/web/20200501144732/https://www.mha.gov.in/  https://www.mha.gov.in/sites/default/files/MHA%20Order%20Dt.%201.5.2020%20to%20extend%20Lockdown%20period%20for%202%20weeks%20w.e.f.%204.5.2020%20with%20new%20guidelines.pdf,Required,,,,,,2020-05-04,,,9261
13992,GPHIN02152,GPHIN,2152,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"On 28 February, India suspended its special visa on arrival facilities for Japanese and South Koreancitizens, citing the worsening coronavirus outbreaks there. However, the Indian government has said that Japanese and South Korean citizens can still apply for visas ahead of their trips.
India has urged its citizens to avoid travelling to China, Singapore, South Korea, Italy or Iran, and has warned that any travelers returning from those countries may be quarantined for 14 days.",,,,Media,https://www.ft.com/content/e0a8cf67-896e-3b0c-89ce-03e43581008d,,2020-02-28,,2020-02-28,9261
3851,ACAPS_3851,ACAPS,1765,SEARO,India,IND,356,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,Yes,,,All unauthorized/ authorized shops (excluding pharmacies) and eateries in the vicinity of hospitals should be compulsorily shut.,,Introduction / extension of measures,India's MoHFW,Government,https://www.mohfw.gov.in/pdf/AdvisoryforHospitalsandMedicalInstitutions.pdf,,,,2020-03-23,9261
28977,CSHVienna_1375,CSHVienna,1375,SEARO,India,IND,356,national,,"Case identification, contact tracing and related measures",Specific health channel for travellers,For international cruise/merchandise boat personal,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"the flow of goods by sea should not be needlessly disrupted without compromising the safety of life and protection of the environment.. The master of a vessel, before arrival at its first port of call in India, shall ascertain the state of health of each person on board the vessel. In case of any suspected person on board the vessel, the master shall ensure that the suspected person is isolated in the ship-s hospital, or other suitable location on the vessel",,,,,https://www.mohfw.gov.in/pdf/DGSOrder04of2020.pdf,,2020-03-20,,2020-03-20,9261
3899,ACAPS_3899,ACAPS,8270,SEARO,India,IND,356,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,"Rs. 50 lakh compensation for Port employees/workers, in case of loss of life from COVID-19",Not applicable,Introduction / extension of measures,"Press Information Bureau, Government of India",Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-04-28,,2020-04-29,9261
3854,ACAPS_3854,ACAPS,1768,SEARO,India,IND,356,national,,Movement restrictions,,Visa restrictions,5.2,International travel measures,,Restricting visas,Yes,,,Existing visas (including eVisa already issued) of those traveling from China to India are no longer valid for any foreign national travelling from China.,,Introduction / extension of measures,India's MoHFW,Government,https://main.mohfw.gov.in/sites/default/files/Consolidated%20Travel%20advisory%20to%20travelers%20Updated%2026-02-2020.pdf,,2020-02-26,,2020-03-23,9261
28952,CSHVienna_1350,CSHVienna,1350,SEARO,India,IND,356,other,Nilgiris district,Social distancing,Mass gathering cancellation,Cultural events,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,Touristic sites closed + tourists staying in hotels and resorts were given 24 hours to leave the city.,,,,,https://www.outlookindia.com/newsscroll/coronavirus-tourist-centres-in-tn-under-lockdown-visitors-in/1768933,,2020-03-17,,2020-03-17,9261
24429,OxCGRT2391,OxCGRT,OXCGRT008124,SEARO,India,IND,356,national,,,,C5 - close public transport - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,MHA Order Dt. 1.5.2020 to extend Lockdown period for 2 weeks w.e.f. 4.5.2020 with new guidelines  https://web.archive.org/web/20200501144732/https://www.mha.gov.in/  https://www.mha.gov.in/sites/default/files/MHA%20Order%20Dt.%201.5.2020%20to%20extend%20Lockdown%20period%20for%202%20weeks%20w.e.f.%204.5.2020%20with%20new%20guidelines.pdf,Required,,,,,,2020-05-04,,,9261
24379,OxCGRT2341,OxCGRT,OXCGRT008030,SEARO,India,IND,356,national,,,,H3 - contact tracing - 2,3.2.1,Surveillance and response measures,Tracing and quarantining contacts,Contact tracing,Traditional,,,https://web.archive.org/web/20200414012528/https://icmr.nic.in/sites/default/files/upload_documents/Strategey_for_COVID19_Test_v4_09042020.pdf,,,,,,,2020-01-31,,,9261
19728,GPHIN05991,GPHIN,5991,SEARO,India,IND,356,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Tapping into the best practices and key resources that helped India win its war against polio, the Ministry of Health and Family Welfare and WHO on 14 April initiated a systematic engagement of WHO’s national polio surveillance network, and other field staff, for COVID19 response.",,,,Official,https://www.who.int/southeastasia/news/detail/15-04-2020-who-s-polio-surveillance-team-other-field-staff-join-covid19-fight,,2020-04-15,,2020-04-15,9261
28863,CSHVienna_1261,CSHVienna,1261,SEARO,India,IND,356,other,Chhatrapati Shivaji Maharaj International Airport (CSMIA),"Case identification, contact tracing and related measures",Airport health check,Measure temperature for passengers from China,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,. 1 airport,,,,,https://economictimes.indiatimes.com/news/politics-and-nation/china-coronavirus-thermal-screening-of-passengers-flying-in-from-china-at-7-airports/articleshow/73493350.cms?from=mdr,,2020-01-18,,2020-01-18,9261
28887,CSHVienna_1285,CSHVienna,1285,SEARO,India,IND,356,national,,"Case identification, contact tracing and related measures",Tracing and monitoring,Nationals who travelled to at risk areas,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,All incoming international passengers. All incoming international passengers returning to India should self-monitor their health,,,,,https://www.mohfw.gov.in/pdf/AdditionalTravelAdvisory1homeisolation.pdf,,2020-03-10,,2020-03-10,9261
3880,ACAPS_3880,ACAPS,6785,SEARO,India,IND,356,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,Yes,,,Advise religious leaders to not hold any congregations/ functions,Not applicable,Introduction / extension of measures,Vice President's Secretariat,Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-04-03,,2020-04-21,9261
3876,ACAPS_3876,ACAPS,6781,SEARO,India,IND,356,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,Govt asks distilleries / sugar mills to maximize manufacture of hand sanitizers,Not applicable,Introduction / extension of measures,Ministry of Consumer Affairs,Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-03-26,,2020-04-21,9261
28909,CSHVienna_1307,CSHVienna,1307,SEARO,India,IND,356,other,Manipur,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of primary and secondary schools.,,,,,https://www.indiatoday.in/india/story/manipur-shutdown-schools-till-march-31-coronavirus-outbreak-1654982-2020-03-13,,2020-03-13,,2020-03-13,9261
24381,OxCGRT2343,OxCGRT,OXCGRT008063,SEARO,India,IND,356,national,,,,C1 - school closing - 2,4.1.2,Social and physical distancing measures,School measures,Closing,Targeted,,,https://economictimes.indiatimes.com/news/politics-and-nation/coronavirus-in-india-all-primary-schools-in-delhi-to-be-shut-till-march-31/articleshow/74493367.cms?from=mdr,Required,,,,,,2020-03-04,,,9261
15324,GPHIN03245,GPHIN,3245,SEARO,India,IND,356,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"Advisory by Ministry of Home Affairs of Government of India - Travel and Visa restrictions related to COVID-19
i)    All regular (sticker) Visas/e-Visa (including VoA for Japan and South Korea) granted to nationals of Italy, Iran, South Korea, Japan and issued on or before 03.03.2020 and who have not yet entered India, stand suspended with immediate effect. Such foreign nationals may not enter India from any Air, Land or Seaport ICPs. Those requiring to travel to India due to compelling reasons, may seek fresh visa from nearest Indian Embassy/Consulate.
ii)    Regular (sticker) visa / e-Visa granted to nationals of Peoples Republic of China, issued on or before 05.02.2020 were suspended earlier. It shall remain in force. Such Chinese nationals may not enter India from any Air, Land or Seaport ICPs. Those needing to travel to India under compelling circumstances may apply for fresh visa to nearest Indian Embassy/Consulate.
iii)    Regular (sticker) visas/e-Visas granted to all foreign nationals who have travelled to Peoples Republic of China, Iran, Italy, South Korea and Japan on or after 01.02.2020, and who have not yet entered India stand suspended with immediate effect.  Such foreign nationals may not enter India from any Air, Land or Seaport ICPs. Those requiring to travel to India under compelling circumstances may apply for fresh visa to nearest Indian Embassy/Consulate.
iv)    Diplomats, officials of UN and other International bodies, OCI cardholders and Aircrew from above countries are exempted from such restriction on entry. However, their medical screening is compulsory. 
v)    All foreign and Indian nationals entering into India from any port are required to furnish duly filled self declaration form (including personal particulars i.e. phone no. and address in India) and travel history, to Health officials and Immigration officials at all port. 
vi)    Passengers (foreign and Indian) other than those restricted, arriving directly or indirectly from China, South Korea, Japan, Iran, Italy, Hong Kong, Macau, Vietnam, Malaysia, Indonesia, Nepal, Thailand, Singapore and Taiwan must undergo medical screening at port of entry.",,,,Official,https://boi.gov.in/content/advisory-travel-and-visa-restrictions-related-covid-19,,2020-03-10,,2020-03-10,9261
28990,CSHVienna_1388,CSHVienna,1388,SEARO,India,IND,356,national,,Travel restriction,National lockdown,for 21 days,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,.,,,,,https://www.mohfw.gov.in/pdf/DOletter_secretary.pdf,,2020-03-25,,2020-03-25,9261
24377,OxCGRT2339,OxCGRT,OXCGRT008025,SEARO,India,IND,356,national,,,,H3 - contact tracing - 1,3.2.1,Surveillance and response measures,Tracing and quarantining contacts,Contact tracing,Traditional,,,https://web.archive.org/web/20200427215819/http://dhs.kerala.gov.in/wp-content/uploads/2020/03/ncorona_26012020.pdf,,,,,,,2020-01-26,,,9261
17949,GPHIN05122,GPHIN,5122,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Indian police have quarantined part the Dharavi neighborhood, one of Asia's biggest slums, in Mumbai following two coronavirus deaths in the area. Authorities have set up eight containment zones in the area, which is home to up to 8 million people. No one is allowed to exit or enter.",,,,Media,https://www.dw.com/en/coronavirus-latest-eu-waives-taxes-on-imported-medical-supplies/a-53001267,,2020-04-03,,2020-04-03,9261
28910,CSHVienna_1308,CSHVienna,1308,SEARO,India,IND,356,other,Punjab,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,All. till 31 March,,,,,https://www.tribuneindia.com/news/punjab/punjab-schools-shut-till-march-31-to-prevent-coronavirus-spread-54917,,2020-03-13,,2020-03-13,9261
11305,GPHIN00274,GPHIN,274,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,India has asked its citizens to avoid all travel to China.,,,,Media,https://www.scmp.com/news/asia/east-asia/article/3048417/coronavirus-global-travel-restrictions-imposed-chinese,,2020-02-03,,2020-02-03,9261
