COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
Italy,3/27/2020,Media,,"The Italian government today authorized the use of two anti-malariavirus drugs, chloroquine and hydroxychloroquine for the treatment of coronavirus.
The Italian authorities today endorsed the use of the National Health Service of the two drugs used against malaria, in the search for a response to coronavirus, which already caused more than 8,000 deaths in the country.
As published today in the Official Gazette,combinations of a number of drugs used against HIV, such as Iopinavir/ritonavir, danuravir/cobicistat, darunavir and ritonavir, were also approved.",,,,,,,,,,,,,,,,,,,,
Italy,3/27/2020,Media,,"Pope Francis has donated 30 respirators to hospitals in areas hardest hit by the coronavirus pandemic, the Vatican said on Thursday.
A statement from the office of the papal almoner, Cardinal Konrad Krajewski, did not say where they would be sent, or if any would go to countries beyond Italy.
",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/pope-francis-donates-respirators-vatican-steps-virus-plan-200327090332313.html,
Italy,3/30/2020,Media,1006642561,"Italian coronavirus patients who are 80 or older will not receive intensive care if the crisis worsens, under emergency plans being proposed in Turin. The plans drawn up by civil protection officials warn that ‘it will be necessary to apply criteria for access to intensive treatment’ if there are too many patients.",,,,,,x,,,,,,,,,,,,,https://infosurhoy.com/health/coronavirus-italy-victims-over-80-may-not-get-intensive-care/,
Italy,3/31/2020,Media,,"On 30 March, the Italian Health Minister announced the national lockdown to contain the novel coronavirus epidemic will be extended at least until Easter. Easter falls on 12 April, and the current lockdown expires on 3 April.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/death-toll-york-state-passes-1000-live-updates-200329234257896.html,
Italy,3/31/2020,Media,1006648569,"Russian military specialists are helping disinfecting healthcare establishments in Italy. In all, Russian military specialists have already disinfected more than 39,000 square meters inside 11 healthcare establishments in Italy.",,,,,,x,,,,,,,,,,,,,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006648569,
Italy,4/3/2020,Media,,"Italy's national lockdown to try to contain the spread of coronavirus will probably continue beyond the start of May, according to the head of the Civil Protection Agency. ",,,,,,x,,x,,,x,,,,,,,,https://www.aljazeera.com/news/2020/04/coronavirus-deaths-6000-cases-top-240000-live-updates-200402230546497.html,
Italy,4/6/2020,Media,,"The Italian post office will deploy military police to deliver pensions to retired people in a new effort to reduce the contagion from the coronavirus outbreak. The accord applies to 23,000 people in Italy and will be in place until the health emergency is over.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/braces-hardest-week-coronavirus-fight-live-updates-200405232545445.html,
Italy,4/7/2020,Media,,"The Italian Prime Minister is expected to consult scientists on 7 April about ways to safely end the month-long lockdown over the coronavirus pandemic. Italy’s closure of most businesses and factories is initially set to be lifted in a week. However, an imminent lifting of restrictions is unlikely, as health officials warn that a recent decline in the number of reported cases only occurred because of the lockdown measures. ",,,,,,x,,x,,,x,,,,,,,,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-53043555,
Italy,4/7/2020,Media,1006707458,"A study published on 6 April in JAMA of 1,591 COVID-19 patients in the intensive care units (ICUs) of 72 hospitals Lombardy, Italy, has found that 99% required respiratory support with high levels of oxygen, 82% were male, 68% had at least one underlying illness, and 26% died. In the largest known ICU case series thus far, researchers described the baseline characteristics and outcomes of coronavirus patients from Feb 20 to Mar 18. The researchers analyzed data gathered by the COVID-19 Lombardy ICU Network coordinator center in Milan via daily phone calls with ICU physicians.",,,,,,,,,,,,,,,,,,x,https://www.cidrap.umn.edu/news-perspective/2020/04/experts-italy-asia-share-covid-19-icu-experience-warnings,
Italy,4/7/2020,Media,1006707834,Italy's medical diagnostic group Diasorin on 7 April said it aims to launch a new serological test to detect antibodies in patients infected with the new coronavirus by the end of April.,x,,,,,,,,,,,,,,,,,x,,
Italy,4/8/2020,Media,,"To lower the number of people in supermarkets and reduce the risk of coronavirus contagion in the small municipality of Canonica d'Adda in Italy's north, the mayor has decreed that a ban on mixed-sex Shopping.  ",,,,,,,,,,,x,,,,,,,,https://www.urdupoint.com/en/world/italy-commune-bans-mixed-sex-shopping-to-stem-887299.html,
Italy,4/8/2020,Media,,"The Italian Prime Minister on 8 April said Italy would remain in lockdown, despite calls to reopen factories. The PM said this was suggested by scientists .",,,,,,x,,x,,,x,,,,,,,,https://www.dw.com/en/coronavirus-latest-swiss-look-to-easing-lockdown/a-53054837,
Italy,4/9/2020,Media,,"The Italian government is planning to extend its lockdown to contain the country's COVID-19 outbreak until May 3. The lockdown, closing most Italian businesses and preventing people leaving their homes for all but essential needs, has been in place since March 9 and was due to end on April 13. ",x,,,,,x,,x,,,x,x,x,x,,,,,https://www.aljazeera.com/news/2020/04/global-coronavirus-cases-exceed-15-million-live-updates-200408233108539.html,
Italy,4/12/2020,Media,,"On 10 April, the Italian Prime Minister announced that existing lockdown measures will be extended until 3 May. However, the PM declared that certain businesses would be able to resume operations from 14 April, such as shops that sell stationery, books, and children's clothes. The government will consider gradually reopening other businesses that have been forced to shut down during the lockdown if certain conditions are met.",,,,,,,,,,,,,,,x,,,,https://www.garda.com/crisis24/news-alerts/331446/italy-nationwide-lockdown-extended-until-may-3-due-to-covid-19-update-27,
Italy,4/14/2020,Media,1006760837,"Rome ordered the opening of a handful of stores including bookshops and stationery shops in a trial to see how social distancing measures can work after the lockdown, which otherwise remains in force. On 14 April Italy reported less than 3,000 new coronavirus infections for the first time in a month.",,,,,,,,,,,,,,,x,,,,https://www.dailymail.co.uk/news/article-8218397/Italy-sees-3-000-new-coronavirus-infections-time-month.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,
Italy,4/16/2020,Media,1006770992,"Italian company Advent-IRBM is working with  Jenner Institute of the University of Oxford to accelerate human testing of a COVID-19 vaccine, which will start in the U.K. at the end of April, involving 550 healthy volunteers. The researcher said if the phase 1 of clinical trials is successful, they expect to have the vaccine ready for use to vaccinate health personnel and law enforcement officers as early as September. ",,,,,,,,,,,,,,,,x,,x,https://www.aa.com.tr/en/europe/italy-uk-team-hopes-to-have-covid-19-vaccine-in-sept/1804516,
Italy,4/17/2020,Media,1006783274,"Italy said it will use a mobile application to track the contacts of people who have tested positive for COVID-19. The app named Immuni has been developed by Milan-based software house Bending Spoons in partnership with Lombardy’s Medical Center Santagostino and marketing company Jakala. It will also alert with a message whoever has come in contact with an infected person, reducing the risk of further spread of the virus. Announcing the move, Special Commissioner for Emergency Domenico Arcuri said the app was given free of cost to the government by the software house.",,,,,,,,,,,,,,,,,x,x,,
Italy,4/20/2020,Media,,"Italian military has locked down a nine-storey squat, where 18 people share one toilet, after at least 50 residents tested positive for COVID-19.  Some 500 asylum seekers and refugees from Eritrea, Ethiopia, Somalia and Sudan live in the squat.  The army has closed the road to the main entrance, fenced off the whole area, and is patrolling all ways in or out. Selam Palace is the largest building in Rome to become a squat for refugees and migrants,  experts estimate there are another 110 occupied buildings in the Eternal City.",,,,,,x,,,,,,,,x,,,,,https://www.aljazeera.com/news/2020/04/fears-african-refugees-coronavirus-hits-crowded-rome-squat-200417232514207.html,
Italy,4/20/2020,Media,,Italian scientists want the government to conduct psychological tests on a sample of the population to determine how long people can endure a lockdown and stay confined to their homes.  The Mediterranean country's 60 million citizens have been barred from walking more than 200 metres (650 feet) from their homes without a significant reason. Reports of domestic abuse have surged and scientists worry about the impact of such isolation on the elderly and the more vulnerable.,,,,,,,,,,,,x,,,,,,,https://www.aljazeera.com/news/2020/04/coronavirus-deaths-exceed-40000-live-updates-200419233722851.html,
Italy,4/20/2020,Media,1006805667,The administration of the Italian region of Lombardy has asked Russian military specialists to sanitize medical institutions in the province of Brescia. ,,,,,,,,,,,,,,,,,,,,
Italy,4/21/2020,Media,,"On 21 April, the Italian Prime Minister said that Italy will this week announce plans for the gradual reopening from a lockdown imposed to fight the coronavirus emergency that will be applied starting from 4 May. ",,,,,,,,,,,,,,,x,,,,https://www.aljazeera.com/news/2020/04/italy-pm-warns-easing-lockdown-risks-increasing-contagion-curve-200421073427353.html,
Italy,4/21/2020,Media,,"On 21 April, the Italian Prime Minister outlined a five-point plan for managing the coronavirus epidemic. The plan will focus on:
1) Continued social distancing with use of masks and gloves until a vaccine or a therapy is available.
2) Reinforcing the health care system, and paying special attention to care homes to ""avoid another out-of-control explosion of contagion.""
3) Creating special COVID-19 hospitals designated to cater exclusively to coronavirus patients.
4) Conducting antibody testing in a large study to determine the spread of the virus among the population. A total of 300,000 serological tests have been requested.
5) Contact tracing. The government has officially chose a contract tracing app, called Immuni, which is in the testing phase, but the choice to download it will be voluntary.
",,,,,x,x,,,,,x,x,,,,,,,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-21-20-intl/index.html,
Italy,4/22/2020,Media,1006813967,"Studies are beginning to show that, in rare cases, people with severe COVID-19 may develop the serious nervous system disorder known as Guillain-Barre syndrome. It's not uncommon for severe cases of infectious disease to trigger Guillain-Barre, experts noted. According to the Italian authors of a new study published in the New England Journal of Medicine on 17 April, the syndrome has also been seen in patients battling Epstein-Barr virus, cytomegalovirus and, most notably, infection with mosquito-borne Zika. ",,,,,,,,,,,,,,,,,,x,https://www.webmd.com/lung/news/20200421/some-covid-19-patients-develop-guillain-barre?src=RSS_PUBLIC#1,
Italy,4/23/2020,Media,,"Italy began conducting antibody tests in the northern region of Lombardy on  23 April,  seeking information about coronavirus immunity to help guide authorities as they reopen the long locked-down country. 
Health authorities have said 20,000 tests would be performed every day in Lombardy. First to be tested are those in the worst-hit provinces: health workers, those under quarantine showing coronavirus symptoms and those they have been in contact with, as well as others with mild symptoms.
Authorities hope to roll out the tests to the wider region after 29 April. The kits, made by Italian biotech firm DiaSorin, will be used to look for the presence of antibodies in the blood. 
Previously Lombardy's swab testing has revealed that 24 percent of those tested have the virus. Experts believe at least 60 to 70 percent of a population must be immune to the virus in order to gradually wipe it out.",,,,,x,,,,,,,,,,,,,x,https://www.urdupoint.com/en/miscellaneous/italy-launches-antibody-tests-for-virus-immun-901566.html,
Italy,4/24/2020,Media,,Researchers at the National Institute for Infectious Diseases in Italy found that virus persisted in the eyes of one 65-year-old woman for 21 days after she first developed symptoms.  The new study underscores why avoiding touching your face and eyes is crucial to stopping the spread of the disease. ,,,,,,,,,,,,,,,,,,x,https://www.dailymail.co.uk/health/article-8250463/Coronavirus-patients-EYES-contagious-WEEKS-study-suggests.html,
Italy,4/24/2020,Media,,"The Italian Association of Doctors said on 24 April that health care professionals account for about 10% of all COVID-19 infections, at least 150 doctors have died from it. 
A separate Italian health care group, ANAAO, criticized the decree aimed at strengthening the health system, saying it's not good enough.  ANAAO called the measures set out in the Cura Italia decree — which is worth 25 billion euros ($27 billion) and was approved by the government on 24 April — ""completely disappointing.""",,,,,,x,,,,,,,,,,,,,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-24-20-intl/index.html,
Italy,4/26/2020,Media,1006853022,"Italy plans to conduct antibody tests on 150,000 persons in its 20 regions, under a nationwide campaign beginning on 4 May, with a view to finding out more about the novel Coronavirus (Covid-19), a Government Commissioner announced on 25 April.",x,,,,x,,,,,,,,,,,,,x,https://www.brusselstimes.com/all-news/108144/coronavirus-italy-to-run-antibody-tests-on-150000-persons/,
Italy,4/27/2020,Media,,"The Italian Prime Minister on 26 April announced plan to ease coronavirus lockdown.  Beginning on 4 May, the manufacturing, construction, and wholesale sectors can go back to work. They will be followed by retailers, museums, galleries, and libraries on 18 May and by bars, restaurants, hairdressers and beauty salons on 1 June. All businesses will have to follow rigorous workplace safety protocols. Also beginning on 4 May, people will be allowed to visit their relatives as long as they wear masks; parks and public gardens will reopen, and people will be able to go jogging or bike riding further than 200 meters from their homes.  Funerals will be allowed but with a maximum of 15 participants as long as the social distancing requirements are fulfilled.
The government has also fixed the price of surgical masks at 50 eurocents each to prevent speculation, and promised ""massive support"" measures for businesses and the tourism sector in order to reopen the economy during Phase Two.",,,,,,,,,,,x,x,x,,x,,x,,http://www.china.org.cn/world/2020-04/27/content_75981130.htm,
Italy,4/27/2020,Media,,"The Italian prime minister said manufacturing could restart as soon as 4 May, however, schools would not reopen until September.  ",,,,,,,,,,,,,x,,x,,,,https://www.theguardian.com/world/2020/apr/26/france-italy-spain-prepare-to-ease-coronavirus-lockdowns,
Italy,4/27/2020,Media,,"Italy aims to restart manufacturing as soon as 4 May. At least one region, Veneto, last week defied the central government and relaxed restrictions on cemeteries, takeaways and pizzerias",,,,,,,,,,,,,,,x,,,,https://www.theguardian.com/world/2020/apr/26/france-italy-spain-prepare-to-ease-coronavirus-lockdowns,
Italy,4/27/2020,Media,,"Italian prime Minister on 26 April announced that professional sports teams can resume training on 18 May, while individual sports can resume practice on 4 May.  The move means that the Serie A league could resume playing games in June - albeit without any fans in the stadiums. Serie A has been suspended since March 9, when the government ordered a nationwide lockdown due to the coronavirus emergency.",,,,,,,,,,,x,,,,x,,,,https://www.aljazeera.com/news/2020/04/global-coronavirus-deaths-pass-200000-live-updates-200425232324631.html,
Italy,4/27/2020,Media,,"On 26 April, Italy announced that starting on 4 May,  the government will begin to ease lockdown measures under strict health measures. The Italian government is expected to release a plan detailing the country's reopening in the coming days.   
1) 4 May:  Manufacturing, construction, and other industries where there is a low risk of contagion will be allowed to reopen. 
2) 11 May: Retailers will be allowed to reopen.
3) 18 May: Restaurants and bars will be allowed to reopen.
4) schools will likely stay closed until September. 
On 25 April, the Minister of Culture and Tourism stated that there will be no international tourism to Italy (i.e. Italy's borders will remain closed to foreign tourists) through the end of 2020.  He added that that the opening of the country's borders depends on the policies of each Italian state and on the development of the epidemiological situation. 
A ban on all domestic travel remains in place; however, exceptions have been made for necessary work or health-related reasons. It remains unclear how long the ban will remain in effect. 
All Italian nationals entering the country from abroad are subject to a mandatory self-isolation period of 14 days. Passengers entering Italy by plane, rail, road, and boat are required to declare to authorities their reason for travel, where they plan to self-isolate, how they intend to travel to their place of self-isolation, and their phone number at which they may be contacted during the 14-day self-isolation period.",x,x,x,,,x,,x,,,x,x,x,x,x,,,,https://www.garda.com/crisis24/news-alerts/336391/italy-government-to-ease-lockdown-measures-starting-on-may-4-update-29,
Italy ,4/27/2020,Media,1006860146,"Italian and British medical experts are investigating a possible link between the coronavirus pandemic and clusters of severe inflammatory disease among infants who are arriving in hospital with high fevers and swollen arteries. Doctors in northern Italy, one of the world’s hardest-hit areas during
the pandemic, have reported extraordinarily large numbers of children under age 9 with severe cases of what appears to be Kawasaki disease, more common in parts of Asia. In Britain, doctors have made similar observations, prompting Health Secretary to tell a coronavirus news briefing on
27 April that he was “very worried” and that medical authorities were looking at the issue closely.   In the United States, a leading pediatric society says it has yet to see something similar.

",,,,,,,,,,,,,,,,,,x,https://nationalpost.com/pmn/health-pmn/italy-uk-explore-possible-covid-19-link-to-child-inflammatory-disease-2,
Italy,4/28/2020,Media,,"Italian authorities are using snow cannons to disinfect entire towns in the Alps region of Italy ahead of the relaxation of lockdown measures.  Mounted on trucks, the snow cannons - usually used to cover ski slopes with snow - are blasting tons of disinfectant - diluted hydrogen peroxide - on roads, walls and buildings. ",,,,,,,,,,,,,,,,,,,https://www.euronews.com/2020/04/24/italian-towns-are-being-disinfected-with-truck-mounted-snow-cannons,
Italy,4/28/2020,Media,1006866419,"Analysis of a tracking app used to monitor the spread of coronavirus in the community has found that more than a third of the people in Italy's Lombardy region may have been infected.  Authorities in Bergamo, Lombardy, made the estimation based on analysis of a COVID-19 tracking app released in earlier April. The app allows locals to log and daily update their health status, giving authorities precious data to monitor the pandemic.  
The report, based on data from 12-20 April, found that 35 per cent of app users have or have had COVID-19.  The app only had data from 4 per cent of the province's 1.1 million inhabitants. Having consulted virologists as part of the report, an estimated 10% of the population could be asymptomatic, leading to an estimated 45% of the population that could be affected by the virus, or nearly half a million people.",,,,,x,,,,,,,,,,,,,x,https://www.euronews.com/2020/04/28/coronavirus-more-than-a-third-of-people-in-italy-s-covid-19-epicentre-estimated-to-have-ha,
Italy,4/28/2020,Media,,Contaminated hospital waste is piling up in the Italian epicentre of the coronavirus crisis. The surge in patients since March has made the issue of its safe disposal particularly sensitive.  Staff must be trained to properly handle everything from sheets and masks to syringes -- standard hospital items now laced with added danger in a pandemic caused by a new and still unexplored disease.,,,,,,,,,,,,,,,,,,,https://www.urdupoint.com/en/world/medical-waste-piles-up-in-italys-virus-epice-906303.html,
Italy,4/29/2020,Media,,"Italy wants to run 150,000 coronavirus antibody tests in May to have a clearer picture of the impact of COVID-19 on the country, Italian Prime Minister told the parliament on 30 April. ",,,,,x,,,,,,,,,,,,,,https://www.urdupoint.com/en/world/italy-to-run-150000-antibody-tests-in-may-to-907938.html,
Italy,5/4/2020,Media,,"Italy is leading Europe in easing lockdown measures aimed at containing the spread of the coronavirus, almost two months after the epidemic hit the continent.  More than 4.4 million Italians went back to work on Monday, May 4, after seven weeks of extraordinary restrictive measures.",,,,,,,,,,,,,,,x,,,,https://www.aljazeera.com/news/2020/05/confirmed-coronavirus-cases-exceed-35m-worldwide-live-updates-200503234441560.html,
Italy,5/7/2020,Media,1006925367,"Italian scientists claim they've developed a potential COVID-19 vaccine by growing antibodies in mice and, in a world-first breakthrough, have already shown it can stop coronavirus cells. Takis Pharmaceutical company stated that lab tests at Rome's Spallanzani Hospital found its vaccine candidate can neutralize the virus in human cells. According to Takis CEO, this is the first time researchers have found a way to subdue the COVID-19 bug, and human trials are set to begin this summer. Takis scientists reported that their tests showed that with just one vaccination, the mice developed antibodies that can block the virus in human cells. They said they developed five vaccines and chose the two that showed the best results. According to this report, they would be the first in the world so far to have demonstrated a neutralization of the coronavirus by a vaccine.",,,,,,,,,,,,,,,,,,x,https://nypost.pressreader.com/new-york-post,
Italy,5/14/2020,Media,,"Italy will start testing a representative sample of 150,000 people in 2,000 cities third week of May 2020 to understand the extent of its COVID-19 epidemic, the head of the government's scientific committee has told parliament.",,,,,x,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/05/hits-china-linked-coronavirus-research-hacking-live-updates-200513231056741.html,
Italy,5/20/2020,Media,1007023863,"Parents of children under six years old should try to put masks on their children, especially during visits to hospitals, as there is the possibility of a link between COVID-19 and a rare but deadly inflammatory disease, dubbed Kawasaki disease, President of the Italian Federation of Pediatricians (FIMP) declared in an interview, adding that the issue still requires further investigation.The week of 15 May 2020, a team of Italian researchers published a study in the peer-reviewed journal, Lancet, claiming that it had detected a correlation between the coronavirus and a severe form of Kawasaki disease in children in the northern Italian province of Bergamo, the country's most affected region. Italy is now in the so-called Phase Two of the emergency, which is a gradual return to normal life. ",,,,,,,,,,,,,,,x,,,,https://www.urdupoint.com/en/world/small-children-may-need-masks-amid-threat-of-925112.html,
