NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
27787,CSHVienna_199,CSHVienna,199,AMRO,Brazil,BRA,76,other,Rio Grande do Sul,Healthcare and public health capacity,Enhance emergency response mechanisms,Declare emergency state,8.1,Other measures,,Legal and policy regulations,,,,Public calamity situation. Rio Grande do Sul,,,,,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2020/03/19/governo-decreta-situacao-de-calamidade-publica-no-rs-devido-ao-coronavirus.ghtml,,2020-03-19,,2020-03-19,9261
20762,GPHIN06639,GPHIN,6639,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Mass grave are being digged in the Brazilian city of Manaus, the capital of the northwestern state of Amazonas.  Manaus Mayor has said the health system in the city is no longer able to serve those who need treatment and people have started to die at home. The city is handling more than 100 burials a day due to coronavirus compared to 30 burials before the spread of the COVID-19.",,,,Media,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-22-20-intl/h_8e26d825f0c07c454dff2743e30d1ba3,,2020-04-22,,2020-04-22,9261
11503,GPHIN00392,GPHIN,392,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"Brazil has decided to repatriate Brazilians from Wuhan and will declare a national health emergency, the Health Minister said on 3 February. A chartered plane would be sent to pick up 40 of the 55 Brazilians in Wuhan who have asked to be evacuated from the city. The evacuees will be quarantined for 18 days at a military base. The Minister is expected to issue a decree by 4 February to authorize the quarantine steps and speed up the repatriation of Brazilians. Brazilians will be tested before embarking and no one with symptoms would be allowed on the plane.",,,,Media,https://www.reuters.com/article/us-china-health-brazil-idUSKBN1ZX1L0,,2020-02-04,,2020-02-04,9261
19660,GPHIN05940,GPHIN,5940,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Several actions to cope with coronavirus in Roraima and Amazonas were adjusted in a meeting with governors. Amid the pandemic caused by the new coronavirus, the Brazilian government has intensified the expansion of health care to indigenous peoples throughout Brazil. The Minister of Women, Family and Human Rights, and the President of FUNAI, on 12 April in Boa Vista-RR and Manaus-AM. The delegation met with the governors of both states and their health secretaries to discuss ways to expand the care and prevention of coronavirus in indigenous peoples. The points discussed during the meetings with governors and state secretaries of health included: quality of care and distribution of Personal Protective Equipment to health professionals; anticipation of vaccination of indigenous peoples, scheduled to begin on April 16; assistance to indigenous peoples in urban areas; expansion of transfers of resources from the federal government to states and municipalities to increase care.",,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46726-governo-do-brasil-intensifica-atendimento-a-indigenas,,2020-04-14,,2020-04-14,9261
15721,GPHIN03548,GPHIN,3548,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Ministry of Economy announced on Thursday (12 March) the adoption of measures to minimize the impacts of the pandemic of the new coronavirus to the population. Among the measures announced is the anticipation, for April, of the payment of R $ 23 billion referring to salary to retirees and pensioners of the National Institute of Social Security (INSS). They also announced the suspension, for a period of 120 days, of the realization of proof of life of the beneficiaries of the INSS. The monitoring group also announced that it will propose to the National Council of Social Security the reduction of the ceiling of interest on loans infavor of the beneficiaries of the INSS, as well as the extension of the maximum term of operations.",,,,Media,,,2020-03-13,,2020-03-13,9261
22818,OxCGRT780,OxCGRT,OXCGRT002653,AMRO,Brazil,BRA,76,national,,,,H2 - testing policy -1,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,Specific symptoms,,,"http://www.ms.gov.br/governo-vai-aumentar-testagem-para-coronavirus-na-populacao/  https://g1.globo.com/df/distrito-federal/noticia/2020/04/21/drive-thru-de-testagem-rapida-para-covid-19-tem-filas-de-carros-em-primeiro-dia-no-df.ghtml  Some states like Distrito Federal and Mato Grosso do Sul are developed strategies to test anyone symptomatic, using ""drive-thru""'s to test anyone with symptons. However, it is still the minority of cities that are doing that in the country.",,,,,,,2020-04-22,,,9261
13613,GPHIN01872,GPHIN,1872,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Brazil's government has confirmed that a 61-year-old Brazilian man who travelled to Italy this month has Latin America's first case of the coronavirus. Brazil's national health agency Anvisa has been working to map all contact the man had with other people in the hospital, at home and on the plane returning to Brazil.  Some 20 people with suspected cases of the coronavirus are being tracked/
Brazil's health minister has indicated that Coronavirus case in Brazil allows experts to see how disease behaves in tropical climate.",,,,Media,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-latest-italy-uk-china-tenerife-death-toll/,,2020-02-26,,2020-02-26,9261
12237,GPHIN00922,GPHIN,922,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,The Ministry of Health and the National Health Surveillance Agency (Anvisa) on 8 February published guidelines for the procedure of repatriation as well as quarantine of evacuees from Wuhan.,,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46323-ministerio-da-saude-e-anvisa-publicam-recomendacoes-para-quarentena,,2020-02-12,,2020-02-12,9261
11505,GPHIN00392,GPHIN,392,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Brazil has decided to repatriate Brazilians from Wuhan and will declare a national health emergency, the Health Minister said on 3 February. A chartered plane would be sent to pick up 40 of the 55 Brazilians in Wuhan who have asked to be evacuated from the city. The evacuees will be quarantined for 18 days at a military base. The Minister is expected to issue a decree by 4 February to authorize the quarantine steps and speed up the repatriation of Brazilians. Brazilians will be tested before embarking and no one with symptoms would be allowed on the plane.",,,,Media,https://www.reuters.com/article/us-china-health-brazil-idUSKBN1ZX1L0,,2020-02-04,,2020-02-04,9261
12354,GPHIN01030,GPHIN,1030,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"All 58 persons repatriated in the Brazilian mission, including persons who were in Wuhan and the support team, were tested for COVID-19 infection. The Ministry of Health reported 11 February 2020, that the tests carried out by the Central Laboratory of the State of Goiás (LACEN) in the 58 persons involved in Operation Return were negative. The 34 returnees and the 24 professionals, divided between crew, Ministry of Health and communication, were submitted to tests, even without symptoms and without infection. The action is part of the protocol defined between the Ministries of Health and Defense. According to the Director of the Department of Immunization and Communicable Diseases at the Ministry of Health, all preventive measures are being taken, following international protocols.",,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46364-exames-negativos-para-novo-coronavirus,,2020-02-13,,2020-02-13,9261
27770,CSHVienna_182,CSHVienna,182,AMRO,Brazil,BRA,76,national,,Healthcare and public health capacity,Reduce the burden on health system,Promote self-initiated isolation of people with mild respiratory symptoms,8.2,Other measures,,Scaling up,,,,.,,,,,https://coronavirus.saude.gov.br/linha-do-tempo,,2020-02-04,,2020-02-04,9261
22738,OxCGRT700,OxCGRT,OXCGRT002613,AMRO,Brazil,BRA,76,national,,,,C8 - restrictions on international travel - 2,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,Ministry of Health recommends all international travelers arriving in Brazil to stay home for at least 7 days Link:https://web.archive.org/web/20200402150428/https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/covid-19-saiba-diferenca-entre-quarentena-e-isolamento,,,,,,,2020-03-13,,,9261
22807,OxCGRT769,OxCGRT,OXCGRT002646,AMRO,Brazil,BRA,76,national,,,,C2 - workplace closing - 3,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,0,,,"https://globoplay.globo.com/v/8493263/  https://www12.senado.leg.br/noticias/materias/2020/04/16/decisao-do-stf-sobre-isolamento-de-estados-e-municipios-repercute-no-senado  Even though the Presidency in Brazil is recommending states and cities to re-open stores and other economic activities, the Supreme Court of Brazil decided states and cities have the autonomy concerning the measures against COVID-19 in their respective territory.  Some states, like Rio de Janeiro and Distrito Federal required the re-opening of stores and other services. Other states and cities, like Paraíba, Acre, Amapá and Salavdor, however, are keeping isolation measure for more 15 days, as indicated in the links above.  In some states the use of mask in public will be required.",Required,,,,,,2020-04-15,,,9261
21754,IHR_579,IHR,365,AMRO,Brazil,BRA,76,national,,International Travel,,,11,Not enough to code,Not enough to code,Not enough to code,,,,,,,,,,,2020-03-19,,,9261
1293,ACAPS_1293,ACAPS,5457,AMRO,Brazil,BRA,76,other,Bahia,Movement restrictions,,Domestic travel restrictions,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,Yes,,,"In Bahia, the authorities have suspended intercity public transport across the state until 15 April",Not available,Introduction / extension of measures,international SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,,2020-04-08,,2020-04-15,9261
27773,CSHVienna_185,CSHVienna,185,AMRO,Brazil,BRA,76,national,,"Case identification, contact tracing and related measures",Quarantine,Contact persons,3.2.1,Surveillance and response measures,Tracing and quarantining contacts,Contact tracing,,,,. Crew and doctors who had contact with the nationals returning from Wuhan,,,,,https://g1.globo.com/politica/noticia/2020/02/05/coronavirus-avioes-da-fab-decolam-em-viagem-para-buscar-brasileiros-na-china.ghtml,,2020-02-05,,2020-02-05,9261
22796,OxCGRT758,OxCGRT,OXCGRT002634,AMRO,Brazil,BRA,76,national,,,,H4 - emergency investment in healthcare,8.3,Other measures,,Financial packages,,1758230000,,"https://www.saude.gov.br/noticias/agencia-saude/46651-governo-do-brasil-libera-r-9-4-bilhoes-para-combate-ao-coronavirus  All this money is for the use of the public health system (tests and medicines for COVID-19; maintainence of ICT beds, etc)",,,,,,,2020-04-03,,,9261
17484,GPHIN04880,GPHIN,4880,AMRO,Brazil,BRA,76,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"The Ministry of Health began, on 1 April, the distribution of 500,000 rapid tests for diagnosis of coronavirus (Covid-19) in the country. The tests will assist health service professionals across the country, as well as security officers such as police officers, firefighters and civil guards with symptoms of flu-like syndrome. This is the first batch of a total of 5 million rapid tests acquired by Vale and donated to the Ministry of Health.",,,,Media,https://www.saude.gov.br/noticias/agencia-saude/46632-comeca-hoje-a-distribuicao-de-500-mil-testes-rapidos-para-todo-o-pais,,2020-04-01,,2020-04-01,9261
20392,GPHIN06398,GPHIN,6398,AMRO,Brazil,BRA,76,national,,,,BORDER CLOSING,5.9,International travel measures,,Closing international land borders,,,,"São Paulo's Governor has extended the quarantine and social distancing measures through 10 May, to control the spread of the coronavirus (COVID-19) and prevent the state's healthcare system from being overwhelmed.  
All of Brazil's land borders continue to remain closed.  Most commercial flights at Rio de Janeiro-Galeão International Airport (GIG) will be suspended until 30 April. 
On 18 April, hundreds of protesters gathered in major cities, including Rio de Janeiro, São Paulo, and Brasilia, calling for state governors to resign and denouncing COVID-19 lockdown measures, which have suspended business operations for several weeks. In Rio de Janeiro, approximately 100 vehicles took part in the demonstration, causing gridlock and temporarily closing Copacabana beach.",,,,Media,https://www.garda.com/crisis24/news-alerts/334111/brazil-quarantine-in-sao-paulo-extended-through-may-10-update-13,,2020-04-20,,2020-04-20,9261
22756,OxCGRT718,OxCGRT,OXCGRT002618,AMRO,Brazil,BRA,76,national,,,,E3 - fiscal measures,8.3,Other measures,,Financial packages,,32243799400,,"The Federal government announces a total of R$ 169,6 billion over three months to tackle the effects of Covid-19. This includes up to R$ 98,4 billion to the most vulnerable people, R$ 59,4 billion to protect jobs, and R$ 11,8 billion to fight the pandemic.  Obs. As this includes R$ 4,5 billion to healthcare, I will add only R$ 165,1 billion here.  Link: http://www.economia.gov.br/noticias/2020/marco/equipe-economica-reforca-em-mais-r-22-bilhoes-plano-de-combate-aos-efeitos-do-coronavirus and http://www.economia.gov.br/noticias/2020/marco/governo-anuncia-medidas-para-proteger-empregos-e-distribuir-renda",,,,,,,2020-03-18,,,9261
27790,CSHVienna_202,CSHVienna,202,AMRO,Brazil,BRA,76,other,Rio Grande do Norte,Healthcare and public health capacity,Enhance emergency response mechanisms,Declare emergency state,8.1,Other measures,,Legal and policy regulations,,,,Public calamity situation. Rio Grande do Norte,,,,,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2020/03/19/governo-decreta-situacao-de-calamidade-publica-no-rs-devido-ao-coronavirus.ghtml,,2020-03-20,,2020-03-20,9261
16297,GPHIN03982,GPHIN,3982,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Another initiative to reinforce care is the call of students from medical, nursing, pharmacy and physiotherapy courses to act in coping with coronavirus. ""Students of health courses in their last years will be recruited, voluntarily, to compose a form of supervised work during the coronavirus epidemic,"" explained  National Secretary of Labor and Education Management at Health.
The call of academic volunteers from the medical course and the last year of nursing, physiotherapy and pharmacy courses will be for work under supervision primarily in Primary Health Care. Participants will have a 10% bonus in the score to participate in residency programs (specialization) and the volunteer workload will be used to complete activities in the curricular and internship stages.
In addition, there will be compulsory training of health professionals in the protocols of the Ministry of Health, in partnership with the Class Councils, and the registration and recruitment of the SUS workforce to cope with Coronavirus throughout Brazil.",,,,Media,,,2020-03-20,,2020-03-20,9261
1297,ACAPS_1297,ACAPS,5461,AMRO,Brazil,BRA,76,other,Sao Paulo,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,Yes,,,extended a statewide quarantine until at least April 22,Not available,Introduction / extension of measures,Internatonal SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,,2020-04-08,,2020-04-15,9261
22790,OxCGRT752,OxCGRT,OXCGRT002629,AMRO,Brazil,BRA,76,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,"https://twitter.com/minsaude  The Ministry of Health in Brazil has been making national campaigns by social medias, televisions and radio.",,,,,,,2020-03-29,,,9261
27776,CSHVienna_188,CSHVienna,188,AMRO,Brazil,BRA,76,national,,Risk communication,Educate and actively communicate with the public,Warning against travel to and return from risk areas,5.1,International travel measures,,Providing travel advice or warning,,,,.,,,,,https://coronavirus.saude.gov.br/linha-do-tempo,,2020-02-21,,2020-02-21,9261
11198,GPHIN00195,GPHIN,195,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Ministry of Health announced on 30 January 2020, that the Brazilian public health system is being prepared and will open a bidding process to allocate 1000 new beds in the reference hospitals indicated by the states. The wards will be installed in a period of up to 30 to 40 days. The number of beds will be increased if necessary, this number will be increased. The Ministry will provide the beds with all necessary supplies, technical assistance, maintenance and training. The distribution of these beds will follow the criteria of the contingency plans of the states and the evolution of the disease.",,,,Official,http://saude.gov.br/noticias/agencia-saude/46262-acao-preventiva-saude-ira-disponibilizar-mil-novos-leitos-para-tratamento-no-sus,,2020-01-31,,2020-01-31,9261
27795,CSHVienna_207,CSHVienna,207,AMRO,Brazil,BRA,76,other,Sao Paulo,Travel restriction,Cordon sanitaire,Sao Paulo,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,". Brazil's most populated city entered a 15-day lockdown on Tuesday, despite President Jair Bolsonaro's blas� response to the rapidly spreading coronavirus, that he describes as ""a little flu.""",,,,,https://www.reuters.com/video/watch/idPs5o?now=true,,2020-03-24,,2020-03-24,9261
12233,GPHIN00920,GPHIN,920,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"The Brazilian President sanctioned Law No. 13,979, which provides on measures to address the public health emergency of international importation of the novel coronavirus. The law imposes rules and provides for actions such as isolation, quarantine and closure of ports, highways and airports for entry and exit from Brazil, in specific cases that jeopardize the health safety of Brazilians.",,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46314-saude-e-defesa-visitam-local-que-recebera-brasileiros-vindos-da-china,,2020-02-12,,2020-02-12,9261
14419,GPHIN02493,GPHIN,2493,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 3 March, the Brazilian minister of Science, Technology, Innovation and Communication, announced that the Federal Government is planning to invest BRL 10mn (EUR 2.26mn USD 2.61mn) into research for the sequencing of the coronavirus.",,,,Media,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006435111,,2020-03-03,,2020-03-03,9261
17294,GPHIN04811,GPHIN,4811,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"An indigenous woman in a village deep in the Amazon rainforest has contracted the novel coronavirus, the first case reported among Brazil’s more than 300 tribes, the Health Ministry’s indigenous health service Sesai said on 1 April. Health experts warn that the spreading virus could be lethal for Brazil’s 850,000 indigenous people.  The indigenous peoples’ way of life in communal hamlets under large thatched structures increases the risk of contagion if any single member contracts the virus.",,,,Media,https://nationalpost.com/pmn/health-pmn/brazil-confirms-first-indigenous-coronavirus-case-in-the-amazon,,2020-04-01,,2020-04-01,9261
16534,GPHIN04149,GPHIN,4149,AMRO,Brazil,BRA,76,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"To ensure a collective effort of all Brazilians to reduce the speed of transmission of coronavirus, last Friday (20), the Ministry of Health recognized the community transmission of Covid-19 throughout the country. In practical terms, the declaration is a command of the Ministry of Health for all national managers to adopt measures to promote social distancing and avoid agglomerations, known as non-pharmacological measures, that is, that do not involve the use of medicines or vaccines. 
The President of the Republic signed Provisional Measure and Decree also last Friday (20) that have the objective of ensuring the acquisition of goods, services and inputs intended to cope with the public health emergency of importance resulting from coronavirus. Among other determinations, it regulates essential services that should not be interrupted during the period of combating the disease, such as health care, safety activities, transportation and telecommunications.",,,,Official,,,2020-03-24,,2020-03-24,9261
17791,GPHIN05044,GPHIN,5044,AMRO,Brazil,BRA,76,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Given the Covid-19 pandemic, the Ministry of Health will evaluate prevention practices and health conditions of the Brazilian population. The Surveillance survey of Risk and Protective Factors for Chronic Diseases by Telephone Survey (Vigitel Covid-19) began on Wednesday 1 April by cell phone with people 18 years and older in all capitals of the country. The study will assist the Ministry of Health in planning health actions and programs to reduce cases and worsening coronavirus infection.",,,,Media,https://www.saude.gov.br/noticias/agencia-saude/46639-saude-avalia-comportamento-dos-brasileiros-no-combate-a-covid-19,,2020-04-02,,2020-04-02,9261
27760,CSHVienna_172,CSHVienna,172,AMRO,Brazil,BRA,76,national,,"Case identification, contact tracing and related measures",Enhance detection system,Search for and/or monitor contacts,3.2.1,Surveillance and response measures,Tracing and quarantining contacts,Contact tracing,,,,.,,,,,https://coronavirus.saude.gov.br/linha-do-tempo,,2020-01-10,,2020-01-10,9261
27788,CSHVienna_200,CSHVienna,200,AMRO,Brazil,BRA,76,other,Rio Grande do Sul,Travel restriction,Non-essential travels forbidden,Interstate travels forbidden,4.5.4,Social and physical distancing measures,Domestic travel,Closing internal land borders,,,,.,,,,,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2020/03/19/governo-decreta-situacao-de-calamidade-publica-no-rs-devido-ao-coronavirus.ghtml,,2020-03-19,,2020-03-19,9261
22814,OxCGRT776,OxCGRT,OXCGRT002648,AMRO,Brazil,BRA,76,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",0,,,"State of Sao Paulo prolongs social distancing measures until May 10, which includes cancelling all public events Link to original decree: https://web.archive.org//web/20200425170603/https://www.saopaulo.sp.gov.br/wp-content/uploads/2020/03/decreto-64864.pdf",Required,,,,,,2020-04-17,,,9261
11564,GPHIN00427,GPHIN,427,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"In an official statement from the Ministry of Foreign Affairs and the Ministry of Defense on 2 February, the Brazilian Government decided to send a plane to repatriate Brazilians who are in Wuhan, Hubei province. The official note informs that Brazilians who come from Wuhan will be quarantined as soon as they arrive in the country, according to international procedures, under the guidance of the Ministry of Health. The state has found that they will be isolated at a military base, in a place that is still being kept confidential. According to the Ministry of Foreign Affairs, the main alternative is to bring Brazilians in a civilian aircraft, paid by the Brazilian government. The flight plan must be made by the Brazilian Air Force (FAB).",,,,Official,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006234444,,2020-02-04,,2020-02-04,9261
22779,OxCGRT741,OxCGRT,OXCGRT002624,AMRO,Brazil,BRA,76,national,,,,C8 - restrictions on international travel - 3,5.3,International travel measures,,Restricting entry,,,,"Brazil suspends the entry of foreigners flying from several countries: China, EU, Iceland, Norway, Switzerland, UK, Northern Irland, Australia, Iran, Japan, Malaysia and South Korea 	https://web.archive.org/web/20200402153255/https://www.novo.justica.gov.br/news/portaria-atualiza-restricoes-para-entrada-de-estrangeiros-no-pais-por-via-aerea  https://web.archive.org/web/20200402200736/http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=23%2F03%2F2020&jornal=602&pagina=1",,,,,,,2020-03-24,,,9261
16281,GPHIN03970,GPHIN,3970,AMRO,Brazil,BRA,76,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"Brazil’s Senate on Friday March 20 approved a presidential decree declaring a national emergency over the coronavirus epidemic, allowing the government to waive fiscal targets and free up budget resources to fight the virus that has killed seven and infected 621 in the country.
The decree passed the lower house on Wednesday March 28. The senators voted remotely on Friday under new social distancing procedures adopted after two of them tested positive for coronavirus, including a senate president.",,,,Media,,,2020-03-20,,2020-03-20,9261
15786,GPHIN03611,GPHIN,3611,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"There will be 208 new ICU beds and 233 medical clinic beds with intensive care capacity. The Government also ordered the purchase of kits with capacity for up to 20,000 covid-19 tests. There will also be training for the activation of a single care protocol in 100 state hospitals. Governor , Secretary of State for Health and Coronavirus Contingency Center Coordinator  announced on Thursday (12) seven macromeasures for complete and effective coping with the new coronavirus. The plan aims to ensure effective structure and care in public hospitals under state responsibility and increased prevention of the disease.  The first measure provides for the opening of new 441 new state hospital beds for the care of cases of covid-19, in addition to 600 under the responsibility of the City of São Paulo. There will be 208 new ICU beds and 233 medical clinic with intensive care capacity. São Paulo will also ask the Ministry of Health to license 93 ICU beds that are already in operation through full costing only with state and municipal resources.
The Government of São Paulo also determined the purchase of kits with capacity for up to 20,000 tests of covid-19; acquisition of 200 breathing apparatus; and purchase of supplies for health professionals from state hospitals, including: 5 million disposable masks, 15 million gloves, 48,000 liters of gel sanitizers and 1,000 aprons, as well as surgical masks and disposable glasses. Another measure is the elaboration of a special scheme for the management of hospital beds in the public network and, if necessary, in the private network, and may determine the possible suspension of elective (non-urgent) surgeries to prioritize the hospitalization of patients with conditions acute and severe breathing conditions. There will also be training to activate a single care protocol in 100 state hospitals for suspected or confirmed cases of the disease.",,,,Media,,,2020-03-13,,2020-03-13,9261
16303,GPHIN03987,GPHIN,3987,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,Ministers Justice and Public Security and Health announced on Tuesday 17 April measures to regulate mandatory quarantine to people suspected of being contaminated by the new coronavirus.,,,,Media,,,2020-03-20,,2020-03-20,9261
14070,GPHIN02204,GPHIN,2204,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,Health authories of São Paulo State on 28 February presented the Hospital’s action plan against COVID-19 pandemics. The plan aims to ensure medical infrastructure and logistics resources are efficient in case there are significant increase in COVID-19 cases. The health model will be promoted to be used throughout the Brazil's health system.,,,,Official,http://www.saopaulo.sp.gov.br/spnoticias/governo-de-sp-anuncia-campanha-de-prevencao-ao-novo-coronavirus/,,2020-02-28,,2020-02-28,9261
15861,GPHIN03669,GPHIN,3669,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Ministry of Health has regulated the isolation and quarantine criteria that should be applied by local health authorities to patients with suspected or confirmed coronavirus infection in Brazil. The rules come into force from Thursday (12) with the publication of ordinance in the Official Gazette (DOU).   The quarantine procedure will be determined by formal administrative act established by the health departments of the states, municipalities, the Federal District or minister of state of health, or higher at each level of management and published in daily and widely disseminated by the media. The quarantine measure will be adopted for up to 40 days, and may extend for as long as necessary.",,,,Official,,,2020-03-16,,2020-03-16,9261
18684,GPHIN05472,GPHIN,5472,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"São Paulo's Governor has extended the quarantine through 22 April. Residents are therefore obliged to remain at home unless they require essential goods and services. Only essential services will continue to operate. 
All of Brazil's land borders continue to remain closed but will be open for trucks carrying essential goods and people on humanitarian missions. A 30-day ban for all foreign visitors has been implemented since 30 March. Most commercial flights at Rio de Janeiro-Galeão International Airport (GIG) will be suspended until 30 April. 
Government data shows that the virus has reached over 100 municipalities in São Paulo and more than 400 hospitals are managing the crisis in the state.",,,,Media,https://www.garda.com/crisis24/news-alerts/330306/brazil-quarantine-extended-in-sao-paulo-through-april-22-update-10,,2020-04-08,,2020-04-08,9261
27793,CSHVienna_205,CSHVienna,205,AMRO,Brazil,BRA,76,national,,Social distancing,Closure of educational institutions,Partial closure of educational institutions,4.1.1,Social and physical distancing measures,School measures,Adapting,,,,"Partial closure of universities, research institutions.",,,,,https://en.unesco.org/covid19/educationresponse,,2020-03-20,,2020-03-20,9261
1308,ACAPS_1308,ACAPS,7643,AMRO,Brazil,BRA,76,national,,Public health measures,,Psychological assistance and medical social work,8.5,Other measures,,,Yes,,,"Ministry of Health guarantees psychological support to SUS professionals. Teleconsultation, between May and September, and destined to doctors, nurses, nursing technicians, among others. In all, R $2.3 million will be invested",Not applicable,Introduction / extension of measures,MoH,Government,https://www.saude.gov.br/noticias/agencia-saude/46767-ministerio-da-saude-garante-suporte-psicologico-a-profissionais-do-sus,,2020-05-01,,2020-04-26,9261
27775,CSHVienna_187,CSHVienna,187,AMRO,Brazil,BRA,76,national,,"Case identification, contact tracing and related measures",Tracing and monitoring,Nationals who travelled to at risk areas,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,.,,,,,https://coronavirus.saude.gov.br/linha-do-tempo,,2020-02-09,,2020-02-09,9261
22746,OxCGRT708,OxCGRT,OXCGRT002616,AMRO,Brazil,BRA,76,national,,,,C4 - restrictions on gathering size - 2,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",100,,,City of São Paulo canceled all events (public and private) with more than 250 people.  Link: https://web.archive.org/web/20200426082944/https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/prefeitura-de-sao-paulo-cancela-eventos-com-mais-de-250-pessoas,,,,,,,2020-03-16,,,9261
