COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
Japan,2/28/2020,Media,,"A top Japanese government adviser has admitted that the quarantine measures enacted on the Diamond Princess cruise ship in Yokohama may have allowed additional infections to spread among the ship's crew and passengers. 
At least 705 people contracted the virus during the quarantine, four of whom have died. ",,,,,,x,,,,,,,,,,,,,https://www.cnn.com/2020/02/27/asia/japan-diamond-princess-quarantine-crew-intl-hnk/index.html,
Japan,2/28/2020,Media,,Tokyo's Disneyland and DisneySea are closing for two weeks because of COVID-19 outbreak.,,,,,,,,,,,x,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-28-20-intl-hnk/index.html,
Japan,3/1/2020,Media,1006422022,"Japan has raised its infectious disease advisory levels for parts of South Korea and Italy, urging its citizens not to take trips to South Korea’s Daegu and Cheongdo regions and avoid non-urgent trips to three areas in Italy due to the coronavirus outbreak.",,,,,,,x,,,,,,,,,,,,https://business.financialpost.com/pmn/business-pmn/japan-warns-against-trips-to-some-parts-of-s-korea-italy-due-to-coronavirus,
Japan,3/1/2020,Media,1006421163,"The Japanese Prime Minister has announced that he would use more than 270 billion yen ($3.35 billion) in reserves to develop a second round of responses within 10 days to stem the spread of the new coronavirus outbreak and to pay allowances to working parents who take time off school to care for their children. He said the Government would take care of these families through the establishment of a new subsidy system. He also said he would continue to work closely with the IOC and the Tokyo metropolitan government to prepare for the Tokyo Olympics in July, making it safe for athletes and spectators.",,,,,,,,,,,,,,,,,,,,
Japan,3/2/2020,Media,,"The Japan Fashion Week Organization on 2 March cancelled its upcoming Fashion Week, which had been scheduled for March 16-21.",,,,,,,,,,,x,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-03-02-20-intl-hnk/index.html,
Japan,3/2/2020,Media,,"Passengers who have been in the Hubei Province or Zhejiang Province, in the past 14 days are not allowed to enter Japan. Passengers who have been in Cheongdo County and Daegu City in South Korea in the past 14 days are not allowed to enter Japan. Passengers who were in the cruise ship 'Westerdam' are not allowed to enter Japan.",,,,,,,,x,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Japan,3/3/2020,Media,,"Tokyo's contract with the International Olympic Committee (IOC) allows it to postpone the Games until the end of 2020, Japan's Olympics minister has said, amid concern the coronavirus outbreak could force the IOC to cancel them. Under the hosting agreement, the right to cancel the Games is the IOC's alone.",,,,,,,,,,,x,,,,,,,,https://www.aljazeera.com/news/2020/03/coronavirus-deaths-china-cases-slow-live-updates-200303003539680.html,
Japan,3/4/2020,Media,,"On 2 March, nearly all prefectures in Japan began shutting their schools in a bid to prevent the further spread of the coronavirus, four days after the Prime Minister requested for a total school closure until early April.",,,,,,,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/03/b3c66475d4c0-coronavirus-outbreak-latest-march-3-2020.html,
Japan,3/4/2020,Media,,"Scientists in Japan are rushing to beat the COVID-19 disease by analyzing with supercomputers existing drugs that can be used against the new virus infections.  Japan Agency for Medical Research and Development expects the first results of the computer simulation on the effectiveness of the existing drugs, to come out by the end of March. Japan is considering using Avigan, an anti-influenza medication, to treat the novel coronavirus. ",,,,,,,,,,,,,,,,,,x,https://english.kyodonews.net/news/2020/03/aca40d690bee-scientists-rush-to-analyze-existing-drugs-for-covid-19-treatment.html,
Japan,3/4/2020,Media,,"On 4 March, Japan's Takeda Pharmaceutical Co. said it will use blood taken from people who have recovered from COVID-19 to develop a type of plasma derived-therapy. The company is in talks with regulators in the United States, Asia and Europe for the development of the new drug, while it expects to take nine months to 18 months to bring it to the market. ",,,,,,,,,,,,,,,,x,,,https://english.kyodonews.net/news/2020/03/b0937cb27873-takeda-aims-to-develop-coronavirus-drug-in-9-months.html,
Japan,3/4/2020,Media,,"On 4 March, Japan's Shimadzu Corp. said it aims to develop a testing method that can detect the new coronavirus in one hour, far shorter than the six hours required for current tests, for release by the end of March. The new test will minimize both the time and cost currently required for screening, according to the Japanese precision equipment maker, which plans to produce around 50,000 kits for use per month.",,,,,,,,,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/9031d9fb1d3b-test-kit-to-detect-coronavirus-in-1-hour-may-be-released-in-march.html,
Japan,3/4/2020,Media,1006442662,"Tokyo Olympic and Paralympic organizers have drafted a torch relay policy to deal with the challenges of the current coronavirus outbreak. The organizing committee will report its basic policy to the International Olympic Committee in an April 4 teleconference.
Procedures for the relay, which begins from the J-Village soccer training center in Fukushima Prefecture on March 26, will vary depending on the status of infection in each locale after consultation between prefectural governments and the organizing committee.
Measures could vary from restricting access to ceremonies such as those welcoming the torch's arrival and asking the public to exercise self-restraint when cheering along the roadside. Runners and staff members will have their temperatures taken, and runners who are not feeling well should refrain from participating.
The organizing committee has also decided to reduce the size of the Japanese delegation participating in the March 12 torch-lighting ceremony in Olympia, Greece. A cultural performance by 140 Japanese primary junior high and high school students in Athens for the March 19 torch handover ceremony may be reconsidered.",x,,,,,x,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/03/24a9546fe95d-olympics-torch-relay-measures-to-vary-depending-on-local-virus-status.html,
Japan,3/4/2020,Media,1006441247,"The Japanese government is planning to implement a special law to enable it to make better provisions to combat the COVID-19 outbreak and declare a state of emergency if necessary. The special law, which will be effective for a period of up to two years, could see the government revise the existing law on novel influenza and make it applicable to the new coronavirus. It would be valid until February 2022, as COVID-19 was officially classified as a designated infectious disease in Japan in February. ",,,,,,,,,,,,,,,,,,,http://www.xinhuanet.com/english/2020-03/04/c_138843064.htm,
Japan,3/4/2020,Media,,"The national high school baseball invitational tournament, slated to begin March 19, will either be held without spectators or canceled because of the new coronavirus, the Japan High School Baseball Federation said 4 February.",,,,,,,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/03/cbac4d8c3066-breaking-news-natl-hs-baseball-tourney-to-be-held-without-fans-or-cancelled.html,
Japan,3/4/2020,Media,,Japan has cancelled a national ceremony commemorating the 2011 tsunami. The Japanese Rugby Football Union also announced that next month’s Asia Sevens Invitational has been cancelled.,,,,,,,,,,,x,,,,,,,,https://www.aseanbriefing.com/news/coronavirus-asia-asean-live-updates-by-country/,
Japan,3/4/2020,Media,,"On 4 March 2020, media source indicated that Tokyo Olympic and Paralympic organizers have drafted a torch relay policy to deal with the challenges of the current coronavirus outbreak. Procedures for the relay, which begins from the J-Village soccer-training center in Fukushima Prefecture on 26 March 2020, will depend on the status of infection in each locale after consultation between prefectural governments and the organizing committee. Measures could vary from restricting access to ceremonies. Runners and staff members will have their temperatures taken, and runners who are not feeling well should refrain from participating. The organizing committee has also decided to reduce the size of the Japanese delegation participating in the 12 March torch-lighting ceremony in Olympia, Greece. ",,,,,,x,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/03/24a9546fe95d-olympics-torch-relay-measures-to-vary-depending-on-local-virus-status.html,
Japan,3/5/2020,Media,,"On 4 March, the governmental panel of scientists from the Japanese Institute of Infectious Diseases issued a warning to urge young people with age ranging from 10 to 39 years old, who would be asymptomatic or presenting COVID-19 mild symptoms, to avoid going out and especially entering crowded closed environments that facilitate the spread of the coronavirus. ",,,,,,,,,,x,,,,,,,,,https://www.asemana.publ.cv/?Japao-Cientistas-alertam-que-jovens-sem-sintomas-propagam-o-coronavirus&ak=1,
Japan,3/5/2020,Media,,"In a study published on medRxiv and commissioned by the Minister of the Ministry of Health, Labour, and Welfare of Japan, researchers showed that closed environments contribute to secondary transmission of COVID-19 and promote superspreading events. ",,,,,,,,,,,,,,,,,,x,https://www.medrxiv.org/content/10.1101/2020.02.28.20029272v1,
Japan,3/5/2020,Media,," Japan will adopt a two-week quarantine for visitors from China and South Korea and suspend visas already issued, the country's Prime Minister revealed on 5 March. The government will also expand its entry ban to cover foreign visitors from parts of South Korea and Iran. The updated entry ban, effective 6 March, will target travelers from a wider area of South Korea's North Gyeongsang than now and from Qom Province in Iran.
From 9 March to the end of March, visitors from the two countries will have to stay at designated facilities for two weeks to be checked for infections and refrain from using public transportation.
 The Minister also requested that flights from China and South Korea use only two major airports -- Narita airport east of Tokyo and Kansai airport in Osaka Prefecture.",,,x,,,x,x,x,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/9a7d275e6a90-japans-coronavirus-bill-likely-to-clear-lower-house-on-march-12.html,
Japan,3/5/2020,Media,,"Tests for the new coronavirus will be covered under the national health insurance system from 6 March, the health ministry has said, as Japan steps up efforts to stem the spread of the pneumonia-causing virus. With the national health insurance coverage, the government will allow people to undergo testing at hospitals or by contracted private testing companies without being referred by health centers.
The government will also boost efforts to develop simple test kits, as it currently takes a few hours to detect the virus.",,,,,,x,,,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/8d7b3e5a780c-coronavirus-testing-to-be-covered-by-national-health-insurance.html,
Japan,3/5/2020,Media,,"Japanese researchers published a case report in the Emerging Infectious Diseases, titled ""COVID-19 in 2 Persons with Mild Upper Respiratory Symptoms on a Cruise Ship, Japan."" The authors stress that as the virus spreads, more mild COVID-19 cases are likely, and clinicians should be aware of clinical manifestations in the absence of severe symptoms. Additionally, viral RNA detection does not necessarily indicate infectivity, they call for guidance for detection and management of mild COVID-19 to prepare for a possible pandemic and avoid overwhelming healthcare systems.",,,,,,,,,,,,,,,,,,x,https://wwwnc.cdc.gov/eid/article/26/6/20-0452_article?deliveryName=DM21435,
Japan,3/5/2020,Media,,Japanese biopharmaceutical firm Anges will work with Osaka University on developing a coronavirus vaccine. Anges says it will be a 'preventative DNA vaccine' which could be mass produced in a short period of time.,,,,,,,,,,,,,,,,x,,x,https://www.aljazeera.com/news/2020/03/backs-83bn-funds-china-death-toll-tops-3000-live-updates-200305000715579.html,
Japan,3/6/2020,Media,,"Concerns are growing in Japan that the number of coronavirus cases could be much higher than reported, with experts questioning the country's approach to testing as infection rates continue to climb. Although the Japanese government says it has the capacity to carry out 3,800 tests a day, only 8,111 tests had been conducted as of 4 March, according to the country's Health Ministry. Current guidelines from the Health Ministry say people should get tested if they have cold-like symptoms, a fever of 37.5 Celsius, or experience extreme tiredness or breathing problems for four days or more.",,,,,,x,,,,,,,,,,,,,https://www.cnn.com/2020/03/05/asia/japan-coronavirus-infection-levels-hnk-intl/index.html,
Japan,3/6/2020,Media,,"Tokyo Olympics organisers have held a test event amid fears of the spread of coronavirus. On 6 March, they allowed a sport climbing event to go ahead, with a few restrictions: no fans and no top athletes.",,,,,,,,,,,x,,,,,,,,https://www.aljazeera.com/news/2020/03/coronavirus-death-toll-rises-12-latest-updates-200305231909069.html,
Japan,3/6/2020,Media,1006455426,"On 5 March, Japan's Foreign Ministry has raised its travel alert related to the novel coronavirus to Level 2 for the whole of South Korea, except for some Level 3 areas, seeking to avoid making trips that are not urgent. For the city of Daegu and some nearby areas in South Korea, the ministry has already issued a Level 3 alert, the second highest on its four-tier warning system, advising people to cancel trips.",,,,,,,x,,,,,,,,,,,,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006455426,
Japan,3/9/2020,Media,,"On 9 March, Japan implemented tougher border control measures for travelers from China and South Korea, effectively banning tourists from the two countries through the end of this month as part of measures to prevent a surge in coronavirus infections. Nearly 3 million visas already issued to Chinese and South Korean nationals, also including residents of Hong Kong and Macau, were invalidated. 
The step, however, will not invalidate the visas of those from the two countries who are already in Japan. All arrivals from the two countries, including Japanese and other foreign nationals, will be asked to undergo a 14-day quarantine on a voluntary basis.",,,,,,x,,x,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/41dbc0d21715-japan-begins-coronavirus-travel-curbs-for-china-s-korea.html,
Japan,3/9/2020,Media,,"On 9 March, Japan's professional baseball establishment said it will delay the start of the season for both the Central and Pacific leagues, originally scheduled for 20 March, due to the coronavirus crisis. The J-League, meanwhile, said it will extend its suspension of soccer matches until at least 3 April.",,,,,,,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/03/6cba442bcfa8-breaking-news-japan-pro-baseball-to-delay-start-of-season-over-virus-source.html,
Japan,3/9/2020,Media,,"On 9 March, Japan's health ministry said it has urged local governments to prepare their hospitals for an influx of people infected with the new coronavirus by providing equations for calculating numbers at their peak. The ministry explained that the number of patients will reach its peak about three months after the pneumonia-causing virus starts spreading in local communities.  The municipalities are also asked to prepare the necessary medical equipment and supplies.",,,,,,x,,,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/8aafa8e3636c-local-govts-urged-to-prepare-for-peak-of-coronavirus-infections.html,
Japan,3/9/2020,Media,,"7-Eleven, a unit of Japanese retail group Seven & i Holdings, said it temporarily closed the store for cleaning and disinfection after one of it's employee was confirmed to have infected with COVID-19 on 7 March. The chain are implementing various safety policies for its shops nationwide, including the wearing of masks.
In Yamanashi, a man in his 20s was found positive for the coronavirus and is unconscious with a fever, pneumonia and meningitis. Media cited doctors who treated the man that it is  ""extremely rare"" for the new coronavirus to cause meningitis.",,,,,,x,,,,,,,,,,,,,https://www.straitstimes.com/asia/east-asia/japan-7-eleven-worker-infected-with-coronavirus-another-case-likely-caused-meningitis,
Japan,3/10/2020,Media,,"On 10 March, Japan unveiled a second package of measures worth about $4bn in spending to cope with the fallout of the coronavirus outbreak, focusing on providing support to small and mid-sized firms, amid mounting concerns about the fragile economy.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/italy-coronavirus-quarantine-live-updates-200309234533285.html,
Japan,3/10/2020,Media,,"The reselling of face masks for profit will become a crime punishable by a one-year prison sentence or a 1 million yen ($9,800) fine, or both, amid surging demand spurred by the coronavirus epidemic, the Japanese government said 10 March.  The new rule, aimed at preventing would-be profiteers from taking advantage of a nationwide shortage of face masks, will take effect on 15 March.",,,,,,,,,,x,,,,,,,,,https://english.kyodonews.net/news/2020/03/40cf1f3531e8-mask-resellers-could-face-1-year-in-prison-hefty-fine-under-new-ban.html,
Japan,3/10/2020,Media,,"Fewer people are donating blood in Japan amid the outbreak of the new coronavirus, leading the Japanese Red Cross Society to voice concern over potential supply shortages. The amount of blood donated has fallen since the government's February 25 decision to request people to refrain from going outside as part of measures to contain the spread of the pneumonia-causing virus.",,,,,,x,,,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/7cf4dda2ef3d-japan-frets-over-falling-blood-donations-amid-coronavirus-outbreak.html,
Japan,3/10/2020,Media,," Japan is planning to impose an entry ban on people coming from parts of northern Italy that have been hit hard by the new coronavirus, government sources said Mondon 9 March. The government has implemented a similar entry ban on people arriving from virus-hit parts of China, Iran and South Korea in an attempt to prevent further spread of the coronavirus in Japan.
 Japan's Foreign Ministry said it has raised its travel warning level to San Marino, Italy, urging Japanese citizens not to visit the area.",,,,,,,x,x,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/59a40e01c2eb-japan-eyes-entry-ban-from-virus-hit-northern-italy.html,
Japan,3/10/2020,Media,,"Japan's government has approved a draft of a ""state of emergency"" bill that, if approved by parliament, would allow Prime Minister Shinzo Abe to impose drastic measures to fight the spread of coronavirus. The bill would include measures that allow authorities to keep people inside and to seize buildings to use them as hospitals. ",,,,,,x,,,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-germany-pledges-1-billion-to-tackle-outbreak/a-52698747,
Japan,3/11/2020,Media,,"The operator of Tokyo Disneyland and DisneySea said the parks will remain closed through early April. Oriental Land also said the openings of new zones and attractions, scheduled for 15 April, will be pushed back to mid-May, as the government calls on the public to avoid unnecessary outings and crowded places.",,,,,,,,,,,x,,,,,,,,https://www.aljazeera.com/news/2020/03/eu-promises-takes-curb-coronavirus-live-updates-200310235816410.html,
Japan,3/11/2020,Media,,"A member of the Tokyo Olympic organizing committee's executive board said 11 March that he will raise the topic of a possible delay of this summer's games due to the coronavirus outbreak during a board meeting later this month.  The organizing committee quickly tried to shoot down what Takahashi described as a personal opinion, saying that postponing the Olympics, due to start 24 July, has not been discussed and the games will go ahead as scheduled.",,,,,,,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/03/14dfe31f6fe7-olympics-tokyo-organizing-exec-suggests-1-2-year-delay-over-virus-wsj.html,
Japan,3/11/2020,Media,,"On 11 March, the Japan High School Baseball Federation canceled its national invitational tournament for the first time in history, due to COVID-19 outbreak.",,,,,,,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/03/c9ea2971def3-breaking-news-national-invitational-hs-baseball-tournament-cancelled-due-to-virus.html,
Japan,3/13/2020,Media,1006507725,"Japan's parliament on Friday approved a bill giving Prime Minister emergency powers that will let him close schools, halt large gatherings and requisition medical supplies as Japan tries to slow the coronavirus outbreak. The bill, which amends a 2012 law drawn up after a flu epidemic in 2009, was approved by upper house lawmakers after the lower house passed the legislation on Thursday 12 March. He would have to declare a state of emergency in order to use the new powers. He has requested schools to close and organisers of events to cancel large gatherings but so far has not had the power to make them comply.",,,,,,,,,,,,,,,,,x,,,
Japan,3/18/2020,Media,,"Effective 19 March 2020:
Passengers who have been in Iceland, Spain (Community of Madrid, Basque Autonomous Community, La Rioja or Chartered Community of Navarre) or Switzerland (Canton of Ticino or Basel-Stadt) in the past 14 days are not allowed to enter Japan. 
- This does not apply to nationals of Japan. 
- This does not apply to spouses or children of nationals of Japan if they can prove it. 

",,,,,,x,x,x,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Japan,3/23/2020,Media,,"Japanese Prime Minister told the Parliament on Monday that the Tokyo Olympic Games could be postponed because of the global spread of the coronavirus.
But he also pointed out that canceling the Games is impossible, echoing the view of the IOC, which said in a statement on Sunday that it will make a decision in the next four weeks. 
",,,,,,,,,,,x,,,,,,,,http://www.ecns.cn/news/2020-03-23/detail-ifzusrwx0572273.shtml,
Japan,3/24/2020,Media,,"Japan’s Prime Minister Shinzo Abe says he has reached an agreement with International Olympic Committee President Thomas Bach to postpone the Olympics for about one year.
Summer 2021 is the latest that these Olympics could be held, Abe said.
",,,,,,,,,,,,,,,,,,,https://edition.cnn.com/world/live-news/coronavirus-outbreak-03-24-20-intl-hnk/h_fe56d8bf28e390da5803c0b77ba478ce,
Japan,3/24/2020,Official,1006595588,"In the present circumstances and based on the information provided by the WHO today, the IOC President and the Prime Minister of Japan have concluded that the Games of the XXXII Olympiad in Tokyo must be rescheduled to a date beyond 2020 but not later than summer 2021, to safeguard the health of the athletes, everybody involved in the Olympic Games and the international community.
The leaders agreed that the Olympic Games in Tokyo could stand as a beacon of hope to the world during these troubled times and that the Olympic flame could become the light at the end of the tunnel in which the world finds itself at present. Therefore, it was agreed that the Olympic flame will stay in Japan. It was also agreed that the Games will keep the name Olympic and Paralympic Games Tokyo 2020.",,,,,,,,,,,,,,,,,,,,
Japan,3/24/2020,Media,1006596651,All visitors from the U.S. must quarantine themselves for 14 days after arrival. Visitors from China and Korea are already under the same restrictions.,,,,,,x,,,,,,,,,,,,,http://english.chosun.com/site/data/html_dir/2020/03/24/2020032402719.html,
Japan,3/26/2020,Media,1006610788,"Japan's Foreign Ministry issued a travel warning to the world on March 25th, raising the travel warning to the second of four, urging people not to go abroad if not necessary.",,,,,,,x,,,,,,,,,,,,,
Japan,3/26/2020,Media,1006611540,"Japanese Prime Minister  has established a task force under the country's revised emergency law to deal with the rise in coronavirus infections and deaths. Japan will ban entry from 21 European countries as well as Iran, to take effect from March 27. ",,,,,,,,x,,,,,,,,,,,,
Japan,3/30/2020,Media,,"To contain the spread of COVID-19, the illness caused by the new coronavirus, Japan will step up border control measures in the coming days. 
Japan is planning to place an entry ban on foreigners who have recently been to the United States, China, South Korea and most of Europe. The measure would apply to foreign nationals who have been to any of the listed regions within 14 days of arriving in Japan. All Japanese returnees and foreigners who have traveled outside the banned areas will be asked to self-quarantine for 14 days and watch for symptoms of COVID-19. 
Some areas of China and South Korea such as Hubei Province and Daegu as well as more than 20 European countries had already been subject to an entry ban imposed by Japan.",,,x,,,x,,x,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/02cbbdf44658-breaking-news-japan-to-ban-entry-from-us-china-s-korea-most-of-europe.html,
Japan,3/30/2020,Media,,Toyota Motor Corp. said on 30 March it will temporarily halt work at all plants in Europe and Russia in an effort to combat the spread of the novel coronavirus.,,,,,,,,,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/ac64c06c48e4-toyota-to-temporarily-stop-all-plants-in-europe-russia.html,
Japan,3/30/2020,Media,,"On 29 March, a group of Japanese nationals left Peru on a chartered flight after they were stranded in the South American country following its decision to close borders and ground international flights earlier this month in a bid to stem the spread of the coronavirus.",,x,,,,,,,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/594ee584c89f-japan-travelers-leave-peru-on-chartered-flight-amid-virus-spread.html,
Japan,3/31/2020,Media,,Japanese Prime Minister and his deputy will no longer attend meetings together to cut exposure to the coronavirus. Pressure for a lockdown builds in Japan as a minister warned the country's containment strategy was stretched to the limit.,,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/japan-coronavirus-containment-strategy-faces-breaking-point-200331052210387.html,
Japan,3/31/2020,Media,,"On 31 March, Japan raised its travel advisory for some 50 countries including the United States, China and South Korea to level 3, warning against any trips to these areas as the novel coronavirus continues to spread globally. 
The Japanese government is expected to impose an entry ban on foreign travelers who have recently been to the listed countries, which now cover more than a third of the world including most of Europe and Southeast Asia.",,,,,,,x,x,,,,,,,,,,,https://english.kyodonews.net/news/2020/03/e80a5105efac-urgent-japan-advises-against-travel-to-some-50-nations-including-us.html,
Japan,3/31/2020,Media,,"Japan's Foreign Ministry is urging citizens not to travel to 73 countries and regions, including the US, Canada and the United Kingdom.",,,,,,,x,,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/trumps-flags-tougher-coronavirus-curbs-live-updates-200330231121941.html,
Japan,3/31/2020,Media,1006652155,"Foreign Ministry raises travel risk level to 49 countries. In order to combat the coronavirus pandemic, Japan is imposing a ban on entry for foreigners from countries with large numbers of infected people. A total of 49 countries and regions, including the United States, China, South Korea and almost all of Europe. So far, it has been limited to 23 countries. This was announced on March 31, at a press conference by the country's Foreign Minister.",,,,,,,,,,,,,,,,,,,,
Japan,4/1/2020,Media,,Japan Post will stop delivering letters and parcels to more than 150 countries from Thursday 2 April as flights are cancelled because of the coronavirus.,,,,,,,,x,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/chief-coronavirus-worst-crisis-wwii-live-updates-200331233659496.html,
Japan,4/1/2020,Media,,"The Japanese government announced on 31 March, that it will be extending an entry ban to foreign nationals from 49 more countries, including the US, Canada, China, South Korea, as well as most European countries and some parts of Southeast Asia, due to the ongoing coronavirus (COVID-19) pandemic. The updated list will cover a total of 73 countries. Foreign travelers who have been to these areas in the preceding 14 days will be prohibited from entering Japan. 
The Ministry of Foreign Affairs has also advised its citizens against non-essential travel abroad, particularly to the countries mentioned in the latest measures.",,,,,,,x,x,,,,,,,,,,,https://www.garda.com/crisis24/news-alerts/328031/japan-entry-restrictions-extended-to-49-more-countries-march-31-update-16,
Japan,4/1/2020,Media,,"Since 25 March, Tokyo's residents have been asked to avoid going out for all but non-essential trips, and to avoid public spaces and restaurants in efforts to slow the spread of the coronavirus (COVID-19) pandemic. Japan's government has not put any binding lockdown or city-wide quarantine measures in place yet, though has advised Japanese nationals to avoid travel abroad.",,,,,,,x,,,,x,,,,,,,,https://www.garda.com/crisis24/news-alerts/326736/japan-stay-at-home-policy-implemented-in-tokyo-effective-march-26-update-15,
Japan,4/2/2020,Media,,"A Japanese government panel of experts on 1 April warned of a health care system collapse if a sharp increase in coronavirus infections seen recently in urban areas continues, stressing the need for people in areas seeing an accelerating spread to keep outings to a minimum. Following the recommendation, the government plans to unveil detailed guidelines on the reopening of schools across the country.",,,,,,x,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/04/5b3d544442f1-govt-to-unveil-guidelines-on-school-reopening-amid-coronavirus.html,
Japan,4/2/2020,Media,,"The Japanese Prime Minister on 1 April said that the government will distribute cloth face masks to roughly 50 million households in Japan as stocks of disposable masks have run out at drugstores and other shops amid the coronavirus outbreak. The distribution, which will start later this month, is part of the economic package that the government will compile next week. Each household with a registered postal address will receive two washable cloth masks. The government will put a priority on providing masks to areas where coronavirus infections have been confirmed to be on the rise. The government has banned the reselling of face masks online amid rampant price gouging.",,,,,,,,,,,,,,,,,x,,https://english.kyodonews.net/news/2020/04/77fea577e0f9-japan-to-give-cloth-face-masks-to-50-mil-households-to-fight-virus.html,
Japan,4/3/2020,Media,,"The Japanese government is considering offering the anti-influenza drug Avigan for free to countries looking to use it to treat new coronavirus patients, its top government spokesman said on 3 April. The drug developed by Fujifilm Holdings Corp. is seen as effective in treating the COVID-19 disease caused by the virus, especially for the treatment of those with mild symptoms. Some 30 countries have made requests through diplomatic channels to Japan for the procurement of Avigan.
Fujifilm Toyama Chemical Co. on 2 April said it has started clinical tests to evaluate the efficacy of the drug, also known as Favipiravir, to COVID-19 patients.",,,,,,,,,,,,,,,,x,,x,https://english.kyodonews.net/news/2020/04/70ff90428628-japan-mulls-offering-anti-flu-drug-avigan-to-nations-fighting-virus.html,
Japan,4/3/2020,Media,,"Japan has advised local government to help people with mild coronavirus symptoms recover at home or hotels, aimed at saving hospital beds for more severe cases amid a recent surge in cases. Medical staff will be deployed at the hotels to take quarantine measures, disinfect toilets, provide food and other livelihood support.
The ministry has also relaxed conditions for COVID-19 patients to be discharged from hospitals, allowing them to leave two days after their symptoms are gone if they test negative twice. The period was shortened from two and a half days.
",,,,,,x,,,,,,,,,,,,,https://english.kyodonews.net/news/2020/04/69881bb22d39-japan-to-house-people-with-mild-virus-symptoms-at-hotels.html,
Japan,4/3/2020,Media,,"The Immigration Services Agency of Japan on 3 April said it will extend for three months the deadline for foreigners to renew their period of stay in a bid to alleviate congestion at immigration counters amid the coronavirus outbreak. The measure targets those whose current status will expire between March and June, including short-term stayers such as tourists. Foreigners who are unable to return home will not be treated as illegal overstayers for 90 days after the expiry date of their visas.",,,,,,,x,,,,,,,,,,,,https://english.kyodonews.net/news/2020/04/504b65db2f19-foreigners-given-extra-3-months-to-renew-stay-due-to-coronavirus.html,
Japan,4/3/2020,Media,1006676833,"Fujifilm Holdings Corp said it has developed a new test for the novel coronavirus that reduces the results time to about two hours. It will be released on April 15, the company said in a release on 3 April.",,,,,,,,,,,,,,,,,,x,,
Japan,4/3/2020,Media,1006675111,"Japan mulls offering anti-flu drug Avigan to nations fighting virus. The Japanese government is considering offering the anti-influenza drug Avigan for free to countries looking to use it to treat new coronavirus patients, its top government spokesman said on 3 April. ",,,,,,,,,,,,,,,,,,x,,
Japan,4/5/2020,Media,1006691535,"Japanese Prime Minister Shinzo Abe will declare a state of emergency over the coronavirus as early as Tuesday 7 April, as the number of infections topped 1,000 in the capital, Tokyo. ",,,,,,,,,,,,,,,,,,,"https://nationalpost.com/pmn/health-pmn/japan-pm-abe-to-declare-state-of-emergency-as-early-as-tuesday-yomiuri

",
Japan,4/6/2020,Media,,"On 6 April, the Japanese Prime Minister said that the government will implement its largest-ever economic package worth 108 trillion yen ($989 billion) to help households and businesses suffering from the impact of the new coronavirus outbreak.
Japan will stockpile the anti-influenza drug Avigan for use in treating two million people infected with the new coronavirus, roughly tripling from the current volume. The drug developed by a group firm of Fujifilm Holdings Corp. is considered as effective against the COVID-19 pneumonia.",,,,,,,,,,,,,,,,x,,,https://english.kyodonews.net/news/2020/04/f45b42e7dcca-update1-japan-to-launch-108-tril-yen-stimulus-package-to-blunt-virus-impact.html,
