COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
Germany,4/7/2020,Media,,"On 6 April, German authorities announced that all travelers will be placed under a mandatory 14-day quarantine upon arrival as of 10 April. Health sector employees living in border regions outside Germany, as well as business travelers, or technicians entering the country for a short period of time, will be exempted from the restriction.",x,,x,,,x,,,,,,,,,,,,,https://www.garda.com/crisis24/news-alerts/329931/germany-authorities-implement-additional-quarantine-measures-as-of-april-10-update-19,
Germany,4/7/2020,Media,,"The Robert Koch Institute (RKI), Germany's public health authority, has developed an app called Corona-Datenspende (literally: Corona Data Donation), seeking to gain new insights into the spread of the coronavirus. The app, launched in partnership with health data platform Thryve, is designed for fitness armbands and smartwatches. It records the resting pulse rate and the sleep data of its users, among other things.  RKI hopes that 10% of the estimated 10 million wearers of smartwatches and fitness bands in Germany use the app.
Germany and other European countries are working on developing a different app that uses Bluetooth signals and GPS tracking data to trace coronavirus hot spots and track points of contact.",,,,,,x,,,,,,,,,,,,x,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-53043555,
Germany,4/7/2020,Media,,"The Association of German Certified Labs (ALM) says 332,414 coronavirus tests were carried out in Germany between March 30 and April 5, up from 313,957 the week before. ALM estimates that its testing data includes 85-90% of all tests carried out in Germany.  Researchers at the Robert Koch Institute said that although testing in Germany is high compared to oter nations, the country still needs to increase its rate of testing in order to manage the virus.",,,,,,x,,,,,x,,,,,,,,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-53043555,
Germany,4/7/2020,Media,,"The German Ethics Council has called for debate on the loosening of restrictions implemented to curb the spread of coronavirus. Measures to reduce the number of serious cases would have to be weighed against the social, societal and psychological consequences of the lockdown, according to the council.  Additionally, situations in which critical medical assistance was stopped in order to help younger people can and must be legally condemned.  The German Ethics Council consisting of 26 scientists and experts offers opinions and policy recommendations. ",,,,,,,,,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-53043555,
Germany,4/7/2020,Media,,"German Development Minister has called on the European Union to act quickly to protect refugees from the spread of coronavirus. That action includes separating the refugee camp on the Greek island Lesbos into smaller units and bringing the camp up to the official standards of the UN refugee agency, he said, adding that he had visited Lesbos himself and had seen how 20,000 people were living in an area meant to host 3,000 people. ",,,,,,x,,,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-530,
Germany,4/8/2020,Media,,"On 8 April, German ministers approved a draft law to tighten controls on foreign takeovers of domestic companies, in a long-planned reform lent fresh urgency by the outbreak of the coronavirus pandemic. Though already in progress before the COVID-19 crisis, the change -- which must still be voted on by MPs -- comes amid concerns over a shortfall in critical supplies, and just weeks after an alleged US bid for a German biotech firm's cutting-edge vaccine research. The Economy Minister reiterated that the new law would serve ""essential German security interests, including the provision of vital goods such as vaccines"".",,,,,,,,,,,,,,,,x,x,,https://www.urdupoint.com/en/world/germany-sharpens-curbs-on-foreign-takeovers-a-887215.html,
Germany,4/8/2020,Media,,"Germany is developing a smartphone app that warns people if they're close to someone who's tested positive for COVID-19. Similar apps are widespread in Asia, prompting Germans to rethink their data privacy laws.",x,,,,,x,,,,,,,,,,,,,https://www.dw.com/en/germany-gradually-warming-up-to-covid-19-tracking-app/av-53022217,
Germany,4/8/2020,Media,,"German police are to use an airship to monitor the public's observance of the ongoing lockdown measures, officials said on 7 April. The airship will be deployed above Lake Constance on the country's southern border with Switzerland. Officers on board would monitor the activity around the popular tourist location as many Constance residents are expected to be tempted by sunny weather during the Easter weekend. Local company Zeppelin NT is providing the aircraft.",,,,,,x,,,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-swiss-look-to-easing-lockdown/a-53054837,
Germany,4/9/2020,Media,,"A German court has overruled a coronavirus lockdown measure and allowed residents of the northeastern state of Mecklenburg-Western Pomerania to visit the Baltic Sea islands, the coast and the local lake district. In an unexpected decision on 9 April, the Greifswald court temporarily struck down the ban until a full ruling could be reached. 
The measure was previously issued by the state government in a bid to prevent the residents of making day trips to the popular sites during the Easter holidays this weekend. The government has also imposed other strict measures, such as checking cars at the state's borders to other parts of Germany, in a bid to prevent tourists from visiting the state.",x,,,,,x,,x,,,,,x,,,,,,https://www.dw.com/en/coronavirus-latest-boris-johnson-moved-out-of-intensive-care/a-53069916,
Germany,4/9/2020,Media,,"Foreigners stuck in Germany on expired visas due to coronavirus-related travel restrictions will not have to fear fines, as That period without fines will extend from Friday until June 30, but the Ministry of the Interior could also decide later to extend the scheme beyond that date. Visas for travel to Germany are so-called Schengen Visas, valid in more normal times for the entire open-border area within Europe.",,,,,,,,x,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-boris-johnson-moved-out-of-intensive-care/a-53069916,
Germany,4/9/2020,Media,,"The German Chancellor has said possible relaxation of the current measures in Germany will only occur slowly and over a period of time. She added that the country's exit strategy had to be taken in small steps to avoid overwhelming Germany’s health system. She also raised the specter of different approaches across German states in some areas, if there are continued regional discrepancies in case numbers and so forth.",,,,,,x,,x,,,x,,,,,,,,https://www.dw.com/en/coronavirus-latest-boris-johnson-moved-out-of-intensive-care/a-53069916,
Germany,4/9/2020,Media,," A study conducted in Heinsberg — a district near the German-Dutch border that was particularly hard hit by the pandemic — found that 15% of those examined tested positive, thus developing immunity to COVID-19.  A team of researchers spent the past week conducting the first COVID-19 case cluster study.   In the district of Heinsberg, only 0.37% of people who contracted the virus had died. This figure is five times less than the national average, which currently stands at 1.98%, according to the latest figures from Johns Hopkins University. 
Heinsberg is home to some 42,000 people and has reported 1,442 infections, with 43 people dying, more than any other administrative district in Germany. ",x,,,,x,x,,,,,,,,,,,,x,https://www.dw.com/en/coronavirus-latest-boris-johnson-moved-out-of-intensive-care/a-53069916,
Germany,4/9/2020,Media,,"Eastern European seasonal workers from Romania, Poland and Bulgaria have been arriving in Germany to help with spring harvests, in spite of travel restrictions relating to the pandemic.  Romania is allowing seasonal workers to leave the country and the German government agreed last week to accept 80,000 temporary workers under strict conditions. So far 20,000 harvest workers have been registered, a Eurowings spokeswoman confirmed.  ",,,,,,,,,,,,,,,,,,,https://www.dw.com/en/germany-drafts-romanian-farm-labor-for-coronavirus-pandemic/a-53066735,
Germany,4/9/2020,Media,,"German Health Minister has outlined the conditions under which German companies can resume normal operations.  The Minister said the first steps out of the coronavirus-standstill could be possible after Easter, if the current positive trend in infection figures continues.  ",,,,,,,,,,,,,,,x,,,,https://www.dw.com/en/coronavirus-latest-boris-johnson-moved-out-of-intensive-care/a-53069916,
Germany,4/15/2020,Media,,"The German Chancellor announced first steps in undoing coronavirus lockdowns beginning the week of 20 April, with most shops allowed to open although schools must stay closed until 4 May. Shops up to 800 square metres (8,600 square feet) will be allowed to reopen once they have plans to maintain hygiene. While schools will gradually be reopened with priority given to pupils about to take exams. Meanwhile, a ban on large public events will be upheld until 31 August.",,,,,,,,,,,x,x,x,,x,,,,https://www.aljazeera.com/news/2020/04/trump-cuts-funding-coronavirus-pandemic-live-updates-200414231400449.html,
Germany,4/15/2020,Media,1006767261,"Germany’s federal government is planning to extend coronavirus lockdown measures until next month, but will allow some small shops to reopen, local media reported on 15 April.",,,,,,,,,,,,,,x,x,,,,"https://infosurhoy.com/news/merkel-wants-to-extend-covid-19-restrictions-until-may/

",
Germany,4/16/2020,Media,,"Germany's Constitutional Court has ruled that people in the country have the right to hold political protests if they adhere to physical distancing rules. Activists who had petitioned the court after authorities in the western city of Giessen, Hesse, banned a protest planned for this week to denounce rules that bar public gatherings of more than two people. The Constitutional Court said a general ban on demonstrations would be unconstitutional and ordered them to review their decision.
",,,,,,,,,,,x,x,,,,,,,https://www.aljazeera.com/news/2020/04/coronavirus-bring-asia-growth-standstill-live-updates-200415230825462.html,
Germany,4/16/2020,Media,,"With Germany banning major public events until 31 August due to the COVID-19 outbreak, organizers of Wacken Open Air and other music festivals announced on 16 April that they were canceling this year's events.",,,,,,,,,,,x,,,,,,,,https://www.dw.com/en/coronavirus-wacken-heavy-metal-festival-called-off-due-to-outbreak/a-53144498,
Germany,4/16/2020,Media,,"German hospitals with Intensive Care Units (ICUs) must now report daily their bed capacity to a newly-created register, the German Interdisciplinary Association for Intensive and Emergency Medicine (DIVI) announced in line with an order from the federal health ministry.  The new register should give a clear picture of the availability of ventilation beds and extended therapy measures for acute lung failure.
",,,,,,x,,,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-europe-still-in-eye-of-storm-as-global-cases-surpass-2-million/a-53142051,
Germany,4/16/2020,Media,,"Germany's biggest metal festival — the Wacken Open Air — has been canceled this year. All major public events in Germany have been banned until at least the end of August. The festival, which normally attracts 75,000 people, was scheduled to run from 30 July to 1 August.  The ban on public events has led to the cancelation of major events including several music festivals including Hurricane and Southside and probably Oktoberfest.",,,,,,,,,,,x,,,,,,,,https://www.dw.com/en/coronavirus-latest-europe-still-in-eye-of-storm-as-global-cases-surpass-2-million/a-53142051,
Germany,4/17/2020,Media,,"Although Germany is slowly rolling back its COVID-19 restrictions, the German Foreign Minister said on Friday 17 April that travel warnings are NOT going to be relaxed any time soon.  He noted that even if Germany were to relax its measures, the curfews and other restrictions that other countries have put in place make it nearly impossible to go on holiday there.  
The Minsiter stress that the German government is NOT doing repatriation program this summer. The program has help evacuating  240,000 people do far, while flights have been planned to bring German citizens back from South Africa, Peru, Argentina, and Pacific Island nations over the next few weeks. 
Germany issued a global travel warning in mid-March advising against non-essential travel abroad, particularly against travel for tourism purposes.  The current warning has been extended to 3 May, along with Germany's nationwide social-distancing measures.
The German government will reevaluate the situation from week to week and any loosening of restrictions would need to be coordinated on a European level.

 ",,,,,,,x,x,,,,,,,x,,,,https://www.dw.com/en/coronavirus-in-germany-no-end-in-sight-for-travel-restrictions/a-53161907,
Germany,4/17/2020,Media,1006783727,"Helicopter air ambulance crews in Germany are using equipment originally designed for biological warfare to transport patients critically ill with COVID-19. A sarcophagus for the living, it keeps the air inside at a lower pressure than outside, stopping the virus escaping to infect attending staff. The box was in turn brought out of the hospital to a waiting helicopter through an airlock.",,,,,,,,,,,,,,,,,x,,,
Germany,4/22/2020,Media,,"The first clinical trial for a Covid-19 vaccine has been approved in Germany, the country's Federal Institute for Vaccines and Biomedical Drugs has said. The potential vaccine is being developed by biotech company BioNTech in Mainz, Germany.",,,,,,,,,,,,,,,,x,,,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-22-20-intl/index.html,
Germany,4/22/2020,Media,,"Germany allowed stores of up to 800 square metres (8,611 square feet), car dealers and bike shops to reopen on 20 April, while schools will reopen on 4 May.  The government and heads of 16 German states will discuss how to proceed further on 30 April. ",,,,,,,,,,,,,,x,,,,,https://cyprus-mail.com/2020/04/21/countries-pondering-an-easing-of-coronavirus-curbs/,
Germany,4/22/2020,Media,,"Germany's vaccines regulator approved human testing of a potential vaccine against the COVID-19 virus developed by German biotech company BioNTech. BioNTech said it was developing the vaccine candidate, named BNT162, together with its partner, pharma giant Pfizer.   The trial, only the fourth worldwide of a preventive agent targeting the virus behind the global pandemic, will be conducted on 200 healthy people aged between 18 and 55 in the first stage, and on further people, including those at higher risk from the disease, in a second stage.",,,,,,,,,,,,,,,,x,,x,https://www.aljazeera.com/news/2020/04/warns-hunger-coronavirus-cases-top-25m-live-updates-200421233559829.html,
Germany,4/23/2020,Media,,"On 22 April, the German authorities announced that face mask use in public will be compulsory as of 27 April, on public transport across the country and while shopping in the majority of states. 
Social-distancing and hygiene ordinances will remain in place until at least 3 May. Authorities have stated that schools are scheduled to begin reopening from  4 April. Restaurants, cafés, bars, cinemas, and music venues are expected to remain closed, while religious gatherings and large public events are suspended until 31 August.   Grocery stores, pharmacies, petrol stations, banks, post offices, and delivery services are excluded from these measures.
Additionally, a ban on gatherings of more than two people remains in place. German citizens are advised to keep contact with people outside of their household to a minimum and maintain a distance of at least 1.5 m (5 ft), preferably 2 m (6.5 ft), between themselves and others in public.",,,,,,,,,,,,x,x,,x,,x,,https://www.garda.com/crisis24/news-alerts/335376/germany-face-mask-use-compulsory-in-public-from-april-27-amid-covid-19-pandemic-update-24,
Germany,4/23/2020,Media,,"Half of German companies are using the government's short-time work facility as most see a decline in revenues due to the coronavirus outbreak, a survey published by the Ifo economic institute showed. Short-time work is a form of state aid that allows employers to switch employees to shorter working hours during an economic downturn to keep them on the payroll. It has been widely used by industry, including Germany's car sector.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/trump-downplays-threat-coronavirus-returning-live-updates-200423000536161.html,
Germany,4/23/2020,Media,,"Germany Chancellor on 23 April cautioned all 16 states of Germany against moving too fast in relaxing coronavirus restrictions. The chancellor said the situation in Germany remained ""tricky"" and warned that the declining number in new infections could give a false sense of security.
Germany began on 20 April loosening curbs on business, allowing smaller stores, bike and car dealerships and book stores to reopen, after weeks of social distancing measures flattened the curve of new cases.",,,,,,,,,,,,,,,x,,,,https://www.urdupoint.com/en/world/merkel-warns-german-states-against-too-brisk-901614.html,
Germany,4/24/2020,Media,,"The German FA announced Friday 24 April that the national cup final, planned for May 23 at Berlin's Olympic Stadium, has been postponed, but said it hopes it can still take place this season behind closed doors.",,,,,,,,,,,x,,,,,,,,https://www.urdupoint.com/en/sports/german-cup-final-postponed-902899.html,
Germany,4/24/2020,Media,,"Germany's ministry of labour wants footballers to wear masks as protection against the coronavirus if the government gives the green light for the Bundesliga to return in May. The German Football League (DFL) confirmed Thursday that they are ready for the Bundesliga to resume from 9 May, albeit without fans in stadiums and with strict player hygiene measures in place. ",,,,,,,,,,,x,,,,x,,x,,https://www.urdupoint.com/en/sports/calls-for-footballers-to-wear-masks-if-bundes-902894.html,
Germany,4/24/2020,Media,,"Bavaria, Germany's largest federal state, will allow church and other religious services to go ahead under certain conditions beginning on 4 May, local authorities said on 24 April.  Visitors must maintain a distance of about 2 meters, or about six feet, from each other and wear face coverings. There will also be a 60-minute time limit.   Bavaria is the German state with the highest number of confirmed coronavirus cases and deaths.",,,,,,,,,,,,x,x,,x,,,,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-24-20-intl/index.html,
Germany,4/24/2020,Media,,"Germany’s coronavirus reproduction rate has increased to 0.9 according to the country's centre for disease and control, the Robert Koch Institute, meaning every 10 people with the virus infect an average of nine others. That’s up from a reproduction rate of 0.7 a week ago, according to the Institute’s Vice President. 
German Chancellor has previously warned that if the number -- also known as the R0 value -- rises above 1, the country’s health system would eventually be overwhelmed. On 23 April, the Chancellor  expressed concern that some German states were moving to ease coronavirus restrictions too soon, saying it could undermine the results that have been achieved.",,,,,x,,,,,,,,,,x,,,x,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-24-20-intl/index.html,
Germany,4/27/2020,Media,,The German Labour Minister is trying to get the right to work-from-home (WFH) into law. The core of the proposal is to allow staff to work from home for the whole time or at least for one or two days a week.,,,,,,,,,,,,,,,,,,,https://uk.finance.yahoo.com/news/coronavirus-german-minister-wants-to-put-the-right-to-work-from-home-wfh-into-law-175640548.html,
Germany,4/27/2020,Media,,"Germany eased some measures the week of 20 April , leading to an increase in social activity that has worried some health authorities. Masks to be mandatory in shops and on public transport from 27 April.
In Berlin, dozens of protesters were arrested on 26 April for a demonstration against the lockdown.",,,,,,,,,,,,,,x,x,,,,https://www.theguardian.com/world/2020/apr/26/france-italy-spain-prepare-to-ease-coronavirus-lockdowns,
Germany,4/27/2020,Media,,"Encouraged by a fall in infection rates, Germany has allowed small retail stores to reopen, provided they adhere to strict distancing and hygiene rules. Now large corporations are following suit. European carmakers Volkswagen and BMW announced that they would restart production in Germany from 27 April.  ",,,,,,,,,,,,,,,x,,,,https://www.aljazeera.com/news/2020/04/global-coronavirus-deaths-pass-200000-live-updates-200425232324631.html,
Germany,4/29/2020,Media,1006873727,"The rate at which the coronavirus is spreading in Germany has increased following the easing of lockdown restrictions. Authorities say the “R” factor, which measures the average number of people that an infected person contaminates, is now close to the limit of target levels at 0.96. It had been at around 0.7 on April 20th when Germany eased restrictions on movement and economic activity. Authorities have said they want to keep the ""R"" factor below 1 to keep the pandemic on a scale that's manageable for the country's health care system. The government is likely to wait to see if the trend is confirmed before announcing any corrective measures.",,,,,x,,,,,,,,,,x,,,,https://www.euronews.com/2020/04/28/coronavirus-germany-s-covid-19-infection-rate-rises-after-lockdown-lifted,
Germany,4/29/2020,Media,,"Germany is carrying out Europe’s first large-scale coronavirus antibody testing to help assess infection rates and monitor the spread of the virus. The research will involve blood donations in four regions of the country where there have been large outbreaks of the virus, as well as a representative study of the broader population.
Since the outbreak began Germany has effectively led the way in testing for coronavirus, which increased its number of COVID-19 tests to 500,000 per week in late March. ",,,,,x,,,,,,,,,,,,,,https://www.euronews.com/2020/04/19/germany-starts-mass-testing-for-coronavirus-antibodies-in-bid-to-learn-more-about-covid-19,
Germany,4/29/2020,Media,,"Germany is extending an existing warning against foreign travel until 14 June to stem the coronavirus pandemic, Foreign Minister announced on 29 April. 
Germany has brought home 240,000 stranded tourists in the last four weeks, but the Minister noted that such an action will not be undertaken again in the coming summer.",,,,,,,x,x,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/coronavirus-cases-exceed-3-million-live-updates-200428233945104.html,
Germany,4/29/2020,Media,,"German pharmaceutical company BioNTech said it has begun testing a potential vaccine for the new coronavirus on volunteers. BioNTech, which is working with US-based Pfizer, said 12 participants of a clinical trial in Germany have received doses of the vaccine candidate BNT162 since 23 April.  The company said that in a next step, it will begin increasing the dose of BNT162 in a trial involving about 200 participants aged 18 to 55.  The company said it expects to receive regulatory approval to begin trials in the United States soon.",,,,,,,,,,,,,,,,x,,x,https://www.aljazeera.com/news/2020/04/german-company-begins-human-trials-coronavirus-vaccine-200429111230419.html,
Germany,4/29/2020,Media,,"Germany's labs have increased their coronavirus testing capacity to 141,815 PCR (polymerase chain reaction) tests a day, according to the Robert Koch Institute on 30 April. That means the nation's labs can conduct 860,494 tests a week. Germany has said that extensive testing is a key factor in its strategy to combat Covid-19 and for loosening some of the restrictions that have been placed on public life.
The agency is watching the reproduction rate, which they say a number of one or above would make it impossible to loosen restrictions. ",,,,,x,,,,,,,,,,,,,,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-30-20-intl/index.html,
Germany,5/1/2020,Media,,"German authorities announced on Thursday, April 30, the easing of some restrictions introduced to combat the coronavirus disease (COVID-19) pandemic. Places of worship, museums, gardens, zoos, playgrounds, and monuments will be opened to visitors in the coming days; restaurants will remain closed. However, social distancing measures will remain in place until at least Sunday, May 10. Gatherings of more than two people are banned and citizens are advised to keep contact with people outside of their household to a minimum, maintaining a distance of at least 1.5 m (5 ft) between themselves and others in public. The government will consider further extensions/relaxations on 6 May, as well as the reopening of schools.",,,,,,,,,,,,,,,x,,,,https://www.garda.com/crisis24/news-alerts/337981/germany-authorities-begin-easing-covid-19-restrictions-april-30-update-25,
Germany,4/30/2020,Media,,"German Chancellor stated that officials eased some restrictions, reopening churches, museums, zoos, and other public places, though states (some of which have been hit harder by the virus than others) can make their own decisions on opening. ",,,,,,,,,,,,,,,x,,,,https://www.dw.com/en/germany-lifts-coronavirus-ban-on-religious-services-opens-up-playgrounds/a-53293936,
Germany,4/30/2020,Media,1006890349,"Quarantined 2,899 cruise crews in Germany by coronavirus. Nearly 3,000 crew members of a cruise ship from tourism giant TUI, docked in a port in northern Germany, were quarantined on board after one of them tested positive for the new coronavirus, the company announced on 1 May 2020. The 15 sailors were placed in isolation aboard the ship, which is docked at The port of Cuxhaven, near the North Sea.",,,,,x,x,,,,,,,,,,,,,,
Germany,5/4/2020,Media,,"Germany took a further step on the long road back to post-coronavirus normality with museums and hairdressers reopening under strict conditions, churches opening their doors for worshippers, and more car factories resuming work.",,,,,,,,,,,,,,,x,,,,https://www.aljazeera.com/news/2020/05/confirmed-coronavirus-cases-exceed-35m-worldwide-live-updates-200503234441560.html,
Germany,5/4/2020,Official,,"1.Passengers are not allowed to enter Germany.
This does not apply to:
- nationals of Germany;
- passengers with permanent residence in Germany obtained before Coronavirus (COVID-19) or with a D-Visa issued by Germany;
- husband, wife, child and registered partner of nationals or residents of Germany;
- passengers with evidence that their travel is to perform a professional activity, e.g., commuters, diplomats, nursing staff, food industry personnel, specialists;
- passengers in transit to their home country, if there is no other travel option. The purpose of travel and the entry requirements for the destination and transit countries must be proved;
- US military personnel stationed in Germany and their family members；
- merchant seamen who are going to sign up on board or leave Germany for the purpose of repatriation.
2. Passengers allowed to enter Germany must self-isolate and must proceed directly to their own home, or other suitable accommodation for a period of 14 days.
- This does not apply to merchant seamen without Coronavirus (COVID-19) symptoms.",,,,,,x,,x,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Germany,5/4/2020,Media,1006907198,"A global alliance of countries are working together with the pharmaceutical industry to find a vaccine against the novel coronavirus SARS-CoV2. More than a hundred candidates are in development. But other nations think the market might be faster, the US is relying on pharmaceutical companies' ambition to be the first to develop and sell a vaccine. What is the best way to come up with a vaccine as fast as possible? And how should it be distributed?
",,,,,,,,,,,,,,,,x,,x,https://www.youtube.com/watch?v=TJwIQ4Xz5cg,
Germany,5/5/2020,Media,1006912730,"As governments explore the possibility of issuing so-called 'immunity passports,' such action poses significant practical, equitable, and legal issues. In contrast, if and when a vaccine is developed, vaccination certificates will likely play an important role in ending the pandemic and protecting global health.",,,,,,,,,,,,,,,,,,x,https://www.sciencedaily.com/releases/2020/05/200505093118.htm,
Germany,5/5/2020,Media,1006912605,"A study by the University of Bonn estimates that 1.8 million Germans may already have had COVID-19. That is 10 times the official count, an indication of how rapidly the coronavirus could spread if left unchecked.",,,,,,,,,,,,,,,,,,x,https://www.youtube.com/watch?v=SMD_bF4qaXM,
Germany,5/6/2020,Media,,"Germany will fully reopen shops and schools in May after weeks of shutdown imposed to control the spread of the coronavirus, according to a draft agreement between Chancellor Angela Merkel and regional premiers.",,,,,,,,,,,,,,,x,,,,https://www.aljazeera.com/news/2020/05/trump-wind-coronavirus-taskforce-live-updates-200505233945605.html,
Germany,5/7/2020,Media,1006926659,"A study of autopsy findings of the first 12 patients who died of COVID-19 in a hospital in Hamburg, Germany, has found that 7 (58%) of them had undiagnosed deep vein thrombosis, suggesting that the virus may cause abnormal blood clotting.
In the prospective cohort study, published 6 May in the Annals of Internal Medicine, researchers discovered that the direct cause of death in four patients was massive pulmonary embolism from deep vein blood clots in the legs that lodged in a lung artery, causing a blockage.
",,,,,,,,,,,,,,,,,,x,https://www.cidrap.umn.edu/news-perspective/2020/05/autopsies-covid-19-patients-reveal-clotting-concerns,
Germany,5/13/2020,Official,,"In a research Letter posted on 11 May 2020, in the Emerging Infectious Diseases, authors indicated that during a meeting in Munich, Germany, a presymptomatic attendee with severe acute respiratory syndrome coronavirus two infected at least 11 of 13 other participants. Although five participants had no or mild symptoms, 6 had typical coronavirus disease, without dyspnea. Their findings suggest hand shaking and face-to-face contact as possible modes of transmission. ",,,,,x,,,,,,,,,,,,,,https://wwwnc.cdc.gov/eid/article/26/8/20-1235_article?deliveryName=USCDC_333-DM28025,
Germany,5/13/2020,Media,1006973136,"Germany will start to relax from 16 May some border controls with the aim of having free travel in Europe from mid-June. The tentative step, aimed partly at helping the tourism sector, comes as the European Commission prepares to urge a return to unrestricted free movement, though that push will stop if there is a major second wave of infections.",,,,,,,,,,,,,,,x,,,,https://www.cbc.ca/news/world/germany-france-europe-border-opening-travel-1.5567361,
Germany,5/13/2020,Media,,"German Chancellor has said the government plans to make necessary changes to rules for the meat industry, after at least 260 workers at Westfleisch's slaughterhouse in northwestern Germany tested positive for COVID-19 in recent days. Many of those infected were Eastern European migrants working for subcontractors who also provide them with accommodation and shuttle buses to work.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/05/trump-support-ebbs-coronavirus-deaths-mount-live-updates-200512233628355.html,
Germany,5/13/2020,Media,1006974267," According to a study released by the Federal Employment Agency's (BA) Labour Market Research Institute (IAB), the paralysis of school activity reduced the growth rate of confirmed cases by 7.9%. As regards restrictive measures relating to group meetings or outings - reduced to a maximum of two people, expandable in the case of people living in the same household - they helped to reduce the rate by 5%, while the suspension of professional sports and mass sport did so by 3.4%.",,,,,,,,,,,,,,,,,,,,
Germany,5/13/2020,Media,1006975283,"German companies are preparing to charter a flight to China in May 2020. Talks are under way for “a fast-track procedure” allowing employees of German firms to re-enter China on the special flight. The aim is to help companies bring back “urgently required personnel”, with the German embassy and German chamber working with Chinese authorities to make this happen as soon as 25 May.",,,,,,,,,,,,,,,x,,,,https://www.scmp.com/news/world/europe/article/3084269/coronavirus-german-companies-plan-charter-flight-send-workers,
Germany,5/14/2020,Media,,"On 13 May, Interior Minister announced  that Germany would begin easing border controls. All border crossings with France, Switzerland, and Austria will be open from 15 May, with random checks in place. Business trips and family visits will reportedly be permitted. The minister further stated that these borders will be fully open by 15 June, should there not be a rise in COVID-19 cases in the interim. Additionally, the border with Luxembourg will be fully open from 15 May. Access through all other borders will remain restricted until further notice.",,,,,,,,,,,,,,,x,,,,https://www.garda.com/crisis24/news-alerts/341721/germany-authorities-announce-relaxation-of-some-border-controls-from-may-15-update-26,
Germany,5/14/2020,Media,1006984279,"Germany's Parliament, the Bundestag, is set to pass a new raft of laws on 14 May to further defend the public against the spread of the coronavirus pandemic. The amount of testing being carried out will be widely expanded, especially in care homes or hospitals. Even asymptomatic individuals who suspect they have the virus or have come into contact with an infected person will be granted a test. Public health insurance companies will also be compelled to cover the cost of the test for their customers. They will also have to pay for recovered patients to be tested for antibodies after they recover. 
",,,,,x,,,,,,,,,,,,,,,
Germany,5/15/2020,Media,,"Frankfurt Airport owner and operator Fraport has taken steps to prevent the spread of the coronavirus in the areas currently open in Terminal 1, with plans to roll them out to other terminals once traffic ramps up. New sanitary measures and social distancing (1.5m) have been put into practice in the waiting areas in front of the check-in counters, at the boarding pass and security checkpoints, and the baggage claim areas. In rest areas, only every second seat may be used. Posters, digital displays and PA announcements in multiple languages call passengers’ attention to the social distancing rules while trained agents circulating in the terminal also offer reminders. Hand disinfectant dispensers have also been installed around the terminal, and frequently touched surfaces are now cleaned and disinfected more often than usual, said the company.



",,,,,,,,,,,,,,,,,,,https://www.moodiedavittreport.com/travels-new-world-hong-kong-airport-to-enforce-wearing-of-masks-from-18-may/,
Germany,5/20/2020,Media,1007031166,"On 20 May 2020, the German government banned the use of subcontractors in the meat industry after a string of coronavirus infections among mainly foreign slaughterhouse workers sparked alarm. From 1 January 2021 abattoirs and meat processing plants will have to directly employ their workers, putting an end to the controversial practice of relying on subcontractors to supply labourers from abroad, often from Bulgaria and Romania.",,,,,,,,,,,,,,,,,,,https://www.urdupoint.com/en/world/germany-bans-abattoir-subcontracting-after-vi-925737.html,
Germany,5/20/2020,Media,1007031166,"According to Germany’s Labour Minister, employers are required to share information with local authorities about where foreign workers are staying, to make it easier to trace people who have come into contact with an infected person. In addition, authorities will make a greater effort to educate foreign workers about their rights under German law. Employers falling foul of the tougher rules are to face fines of up to 30,000 Euros ($33,000), double the previous amount.    ",,,,,x,,,,,,,,,,,,,,https://www.urdupoint.com/en/world/germany-bans-abattoir-subcontracting-after-vi-925737.html,
