NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
24190,OxCGRT2152,OxCGRT,OXCGRT007464,WPRO,China,CHN,156,other,Hong Kong,,,E3 - fiscal measures,8.3,Other measures,,Financial packages,,17737249076,,"The Chief Executive,announced a series of measures involving over $130 billion to help businesses stay afloat, keep workers in employment, relieve financial burdens of individuals and businesses and assist the economy to recover once the epidemic is contained.  The total cost of the package is $137.5 billion. Together with the $30 billion under the first round of the Anti-epidemic Fund and the $120 billion in Budget measures, the total fiscal implication is $287.5 billion, representing 10 per cent of Gross Domestic Product.  Source: https://www.info.gov.hk/gia/general/202004/08/P2020040800810.htm",,,,,,,2020-04-08,,,9261
14979,GPHIN02961,GPHIN,2961,WPRO,China,CHN,156,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Wuhan City has suspended the operation of 11 makeshift hospitals, which were converted from public facilities for the treatment of patients with mild symptoms in the city. The medical staff in these hospitals will be on standby. The provincial health commission said earlier that Hubei will gradually shut down temporary hospitals and cut the number of hospitals designated for the disease while maintaining strict prevention and control measures.",,,,Official,http://www.china.org.cn/china/2020-03/09/content_75789978.htm,,2020-03-09,,2020-03-09,9261
16030,GPHIN03797,GPHIN,3797,WPRO,China,CHN,156,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"China on Tuesday March 17 evening issued a travel alert urging its citizens to keep themselves updated about the novel coronavirus epidemic situation abroad and avoid tours to countries hard hit by the virus.
Chinese tourists are advised to raise their safety awareness and fully assess the risk of infection caused by traveling abroad, according to the notice released by the Ministry of Culture and Tourism.
They are told to temporarily refrain from traveling to high-risk countries including Italy, Spain, France, Germany, the United States, Switzerland, Britain, the Netherlands, Sweden, Norway, Denmark, Austria, Belgium, Iran and the Republic of Korea.",,,,Media,http://www.china.org.cn/china/2020-03/18/content_75827482.htm,,2020-03-18,,2020-03-18,9261
20537,GPHIN06488,GPHIN,6488,WPRO,China,CHN,156,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"A new study suggested that the use of angiotensin-converting enzyme inhibitors (ACEIs) and angiotensin II receptor blockers (ARBs) among hospitalized COVID-19 patients with hypertension was associated with lower risk of all-cause mortality compared to nonusers.  The Chinese team conducted the study on 3,430 COVID-19 patients, including 1,128 patients who also have hypertension. The study was originally published on the Circulation Research journal of the American Heart Association on 17 April.",,,,Media,http://www.china.org.cn/china/Off_the_Wire/2020-04/20/content_75951727.htm,,2020-04-21,,2020-04-21,9261
11929,GPHIN00684,GPHIN,684,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Chinese authorities have mobilized efforts to increase the supply of food to Wuhan. The National Development and Reform Commission, Ministry of Finance and Ministry of Commerce have decided to transport 2,000 tonnes of frozen pork to Wuhan. The authorities have also coordinated with Suning Holdings Group to donate 400 tonnes of vegetables and 36,000 eggs to Hubei.",,,,Official,http://www.china.org.cn/china/2020-02/07/content_75683155.htm,,2020-02-07,,2020-02-07,9261
17532,GPHIN04925,GPHIN,4925,WPRO,China,CHN,156,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"China CDC on 1 April posted Q&A in regards to asymptomatic SARS-CoV-2 infection, including its definitions, prevention and control requirements and measures in China, detection methods, domestic situation, its infectiousness, risk assessment, recommendations for personal protection, etc.",,,,Official,http://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_2275/202004/t20200401_215730.html,,2020-04-02,,2020-04-02,9261
28638,CSHVienna_1049,CSHVienna,1049,WPRO,China,CHN,156,other,Hong Kong,"Case identification, contact tracing and related measures",Quarantine,All incomings from high-risk areas,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,Wuhan.,,,,,https://www.info.gov.hk/gia/general/202001/24/P2020012400746.htm,,2020-01-24,,2020-01-24,9261
12251,GPHIN00932,GPHIN,932,WPRO,China,CHN,156,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"On 12 February, the journal Nature published a report indicating that two researchers at the South China Agricultural University in Guangzhou have suggested that pangolins are the probable animal source of the novel coronavirus outbreak causing global alarm.",,,,Media,https://www.nature.com/articles/d41586-020-00360-6,,2020-02-12,,2020-02-12,9261
30813,CSHVienna_3174,CSHVienna,3175,WPRO,China,CHN,156,other,Taiwan,Risk communication,Travel alert,South Korea: Level 1 travel alert,5.1,International travel measures,,Providing travel advice or warning,,,,.,,,,,https://cdn.jamanetwork.com/ama/content_public/journal/jama/938448/jvp200035supp1_prod.pdf?Expires=2147483647&Signature=TqblGVjLDNbIm~4rscGM6Kak6iN4m-ONWtogkLG9v5u0T8oTnjDAsf0B3Sl~6V9LeiazowKyVJz~dh2TbO0-N8-GUFskmeC2n-DyD4xca4Oa-Miam9C9qRWAsaGmzCRgNqijPm~mg9JxwJz~B~p~jE7bIuFCo2lDcB-tlTBhmYAn~G2YHam62R07XVpPMkTclEPWs2wu8MXXTz0DnGaY3YF7HkvbtBz~9XHa7123ODS0G2ydZy8HTcF5ry7gOAylQHdU5LHWQftqnNRu3T-kBXzAMfvofohuaJyuujaP5rNb7Rm7u1uqwNbmBcmGBm~H47-6RG5cUL-oHFdv7jc1sA__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,,2020-02-20,,2020-02-20,9261
1714,ACAPS_1714,ACAPS,1219,WPRO,China,CHN,156,other,Wuhan,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,Yes,,,"People coming to Wuhan from outside the Chinese mainland will, starting from March 17, be quarantined for 14 days at designated places at their own expense.",,Introduction / extension of measures,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/18/c_77896.htm,,2020-03-17,,2020-03-21,9261
13410,GPHIN01739,GPHIN,1739,WPRO,China,CHN,156,other,Hong Kong,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,Hong Kong on 25 February announced that all classes in schools will be further suspended until at least April 19 to prevent the spread of the novel coronavirus.,,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-25-20-hnk-intl/index.html,,2020-02-25,,2020-02-25,9261
24155,OxCGRT2117,OxCGRT,OXCGRT007394,WPRO,China,CHN,156,other,Hong Kong,,,C2 - workplace closing - 2,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,1,,,"Except for staff of the departments providing emergency services and essential public services, all other employees of the Government are not required to return to the offices but to work at home after the holidays.  Source: https://web.archive.org/web/20200304174721/https://www.info.gov.hk/gia/general/202001/28/P2020012800310.htm",Required,,,,,,2020-01-29,,,9261
30742,CSHVienna_3103,CSHVienna,3104,WPRO,China,CHN,156,other,Taiwan,Risk communication,Educate and actively communicate with the public,Answer to questions,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,Telephone hotlines covid-19. Date unsure,,,,,https://www.cdc.gov.tw/Category/Page/XRPe-3X_vQ0BmYLrvwruSw,,2020-01-09,,2020-01-09,9261
1702,ACAPS_1702,ACAPS,201,WPRO,China,CHN,156,national,,Public health measures,,Psychological assistance and medical social work,8.5,Other measures,,,Yes,,,"Patients, health personnel and people in quarantine",Not applicable,Introduction / extension of measures,Ministry of Health,Government,,,2020-03-13,,2020-03-15,9261
9786,CDC_ITF_700,CDC_ITF,CDC-ITF-HK-00010,WPRO,China,CHN,156,other,"Hong Kong, SAR",,Traveler isolation/quarantine,Mandatory isolation/quarantine,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,Required quarantine for travelers from South Korea. On February 25 the Hong Kong government began restricting non-Hong Kong residents who have visited South Korea within a 14-day period and began enforcing a compulsory 14-day quarantine,,Impose,,,https://hk.usconsulate.gov/covid-19-information/,,2020-02-25,,2020-03-26,9261
28613,CSHVienna_1024,CSHVienna,1024,WPRO,China,CHN,156,other,Hong Kong,Healthcare and public health capacity,Increase availability of PPE,PPE for healthcare professionals,8.2,Other measures,,Scaling up,,,,import.,,,,,https://sc.news.gov.hk/TuniS/www.news.gov.hk/chi/2020/02/20200202/20200202_115631_694.html?type=category&name=covid19&tl=t,,2020-02-02,,2020-02-02,9261
28612,CSHVienna_1023,CSHVienna,1023,WPRO,China,CHN,156,other,Hong Kong,Healthcare and public health capacity,Increase availability of PPE,Face masks,8.2,Other measures,,Scaling up,,,,Increase production.,,,,,https://sc.news.gov.hk/TuniS/www.news.gov.hk/chi/2020/02/20200202/20200202_115631_694.html?type=category&name=covid19&tl=t,,2020-02-02,,2020-02-02,9261
11280,GPHIN00263,GPHIN,263,WPRO,China,CHN,156,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Media on 31 January reported that the two state-run research institutes, Shanghai Institute of Materia Medica and the Wuhan Institute of Virology, had discovered that the Shuanghuanglian oral liquid -- a popular combined herbal remedy commonly used to relieve flu-like symptoms -- could be used to ""inhibit"" the 2019-nCoV.  However, skepticism online in China, including numerous medical experts, are questioning whether the findings were supported by clinical evidence from treating coronavirus patients.",,,,Media,https://www.cnn.com/2020/02/01/asia/chinese-traditional-medicine-claims-coronavirus-intl-scli-hnk/index.html,,2020-02-03,,2020-02-03,9261
20867,GPHIN06682,GPHIN,6682,WPRO,China,CHN,156,national,,,,BORDER CLOSING,5.9,International travel measures,,Closing international land borders,,,,"On 22 April, authorities in Harbin (Heilongjiang province), tightened entry restrictions,  including a ban on non-residents and non-locally registered vehicles from entering residential areas.  The city had previously ordered that arrivals from outside China or other epidemic zones be tested and isolated for 28 days.  
The Chinese government claims that most of the recently imported cases of COVID-19 were imported from Russia. Some of the new measures include the implementation of quarantine orders for the cities of Harbin and Suifenhe in Heilongjiang province.  Additionally, while the border remains open to Chinese nationals, state media has encouraged Chinese citizens to not return to China from Russia during the pandemic.",,,,Media,https://www.garda.com/crisis24/news-alerts/335036/china-harbin-heilongjiang-province-authorities-enact-entry-restrictions-due-to-covid-19-outbreak-april-22-update-57,,2020-04-22,,2020-04-22,9261
19381,GPHIN05828,GPHIN,5828,WPRO,China,CHN,156,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"On 13 Apri, China's National Health Commission published a technical guideline for COVID-19 Prevention and Control in Colleges and Universities.",,,,Official,http://www.nhc.gov.cn/jkj/s3577/202004/7838c406600d4d38a11f5675c98a2ecf.shtml,,2020-04-14,,2020-04-14,9261
12593,GPHIN01228,GPHIN,1228,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"China will cut some pension contributions and insurance fees to help companies affected to the coronavirus outbreak.  Companies in Hubei province, the epicentre of the outbreak, will be exempted from paying pensions, jobless insurance and work injury insurance from February to June. The Chinese government will keep the minimum purchase price for rice stable this year and will accelerate hog production and increase state reserves of frozen pork",,,,Media,https://www.aljazeera.com/news/2020/02/cloneofcloneof200215224437270-200216231809757-200217231044837.html,,2020-02-18,,2020-02-18,9261
13131,GPHIN01570,GPHIN,1570,WPRO,China,CHN,156,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"On 23 February, China CDC published a graph to explain the 10 diffferences between the 4th and 5th versions of Prevention and Control Plan for Novel Coronavirus Pneumonia.",,,,Official,http://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_11815/202002/t20200223_213635.html,,2020-02-24,,2020-02-24,9261
11097,GPHIN00112,GPHIN,112,WPRO,China,CHN,156,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"President Xi Jinping has ordered Chinese military to keep its mission firmly in mind and shoulder responsibility to make contributions to winning the battle against the novel coronavirus epidemic. Xi, also general secretary of the Communist Party of China (CPC) Central Committee and chairman of the Central Military Commission, made the remarks in a recent instruction to the military on the prevention and control of the outbreak of pneumonia caused by the novel coronavirus. 
The military resolutely implemented the decisions and arrangements of the CPC Central Committee after the novel coronavirus outbreak in Wuhan of Hubei Province, Xi said, adding that the armed forces rapidly initiated the joint prevention and control mechanism and sent elite medical teams to combat the epidemic at the frontline. Xi ordered military hospitals engaged in the epidemic control to treat patients with all-out efforts and military research institutions to step up scientific research to contribute to winning the battle against the epidemic.",,,,Official,http://www.china.org.cn/china/2020-01/30/content_75658494.htm,,2020-01-30,,2020-01-30,9261
18577,GPHIN05404,GPHIN,5404,WPRO,China,CHN,156,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Chinese city of Wuhan, where COVID-19 originated, fully lifted travel restrictions after midnight local time on Wednesday (1700 UTC), effectively ending a 77-day lockdown.  People leaving the city still require a smartphone app equipped with data tracking a surveillance software that can verify a person is healthy and has not been in contact with with anyone confirmed to have the virus. An estimated 55,000 people are expected to leave the city by train on 8 April.",,,,Media,https://www.dw.com/en/coronavirus-latest-wuhan-lockdown-lifted-lufthansa-shutters-germanwings/a-53043555,,2020-04-07,,2020-04-07,9261
20873,GPHIN06683,GPHIN,6683,WPRO,China,CHN,156,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"China is warning its citizens against travelling abroad. The consular department of China's foreign ministry said that Chinese citizens should fully assess the ""serious"" risk of getting infected and not being able to return. They ask yhose who are in China should refrain from travelling abroad, while those already overseas should avoid cross-border travel. 
Fearing infections from Heilongjiang, authorities in neighbouring Jilin province have ordered quarantine and three rounds of testing for people who have lived in, or travelled to, Heilongjiang's cities of Harbin or Mudanjiang this month.  Shenyang, capital of the northeastern province of Liaoning, issued similar rules on 20 April for people from either city.
In the fight on cross-border infection, the southeastern coastal city of Xiamen offered a reward of 15,000 yuan ($2,120) for key information on illegal international arrivals, including those by sea. 
A foreign ministry spokesman revealed that Beijing is in talks with some countries, including Singapore, for fast-track channels to speed entry by business and technical visitors on urgent tasks, in order to stabilise important economic and trade cooperation between China and relevant countries.",,,,Media,https://www.livemint.com/news/world/china-sees-return-of-covid-19-cases-in-northwest-warns-against-foreign-travel-11587556694913.html,,2020-04-22,,2020-04-22,9261
12110,GPHIN00821,GPHIN,821,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Production of medical and daily necessities such as masks and protective suits is steadily recovering in China to support the prevention and control of the novel coronavirus outbreak. More than 76 percent of mask production capacity in China's 22 provincial regions, and 77 percent of protective suit productionhad been resumed as of 10 February.",,,,Official,http://www.china.org.cn/china/2020-02/11/content_75694092.htm,,2020-02-11,,2020-02-11,9261
11579,GPHIN00441,GPHIN,441,WPRO,China,CHN,156,other,Hong Kong,,,BORDER CLOSING,5.9,International travel measures,,Closing international land borders,,,,"All travelers, including Hong Kong and mainland residents, entering Hong Kong from mainland China will be placed under quarantine for 14 days, Hong Kong Chief Executive announced at a news conference on 5 February.
The HK government suspended four more border crossings on 4 February, which has seen entries by travelers from mainland China drop by 60%, according to the Chief. However she stressed that the city cannot close all borders because many of the arrivals from the mainland are Hong Kong residents who need to return into the city, and Hong Kong relies on the mainland for crucial supplies including food.",,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-05-20-intl-hnk/index.html,,2020-02-05,,2020-02-05,9261
24143,OxCGRT2105,OxCGRT,OXCGRT007381,WPRO,China,CHN,156,other,Hong Kong,,,H2 - testing policy -1,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,Specific symptoms,,,"Scientists from the University of Hong Kong submitted test design to World Health Organisation on January 16, 2020.   Sources: https://web.archive.org/web/20200402203839/https://edition.cnn.com/2020/03/24/asia/testing-coronavirus-science-intl-hnk/ ;  https://web.archive.org/web/20200402202800/https://fightcovid19.hku.hk/detection-of-2019-novel-coronavirus-2019-ncov-in-suspected-human-cases-by-rt-pcr/",,,,,,,2020-01-16,,,9261
11095,GPHIN00112,GPHIN,112,WPRO,China,CHN,156,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"President Xi Jinping has ordered Chinese military to keep its mission firmly in mind and shoulder responsibility to make contributions to winning the battle against the novel coronavirus epidemic. Xi, also general secretary of the Communist Party of China (CPC) Central Committee and chairman of the Central Military Commission, made the remarks in a recent instruction to the military on the prevention and control of the outbreak of pneumonia caused by the novel coronavirus. 
The military resolutely implemented the decisions and arrangements of the CPC Central Committee after the novel coronavirus outbreak in Wuhan of Hubei Province, Xi said, adding that the armed forces rapidly initiated the joint prevention and control mechanism and sent elite medical teams to combat the epidemic at the frontline. Xi ordered military hospitals engaged in the epidemic control to treat patients with all-out efforts and military research institutions to step up scientific research to contribute to winning the battle against the epidemic.",,,,Official,http://www.china.org.cn/china/2020-01/30/content_75658494.htm,,2020-01-30,,2020-01-30,9261
20545,GPHIN06494,GPHIN,6494,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"As indicated in China CDC's Weekly Journal, China has established the National Immunization Advisory Committee (NIAC) Technical Working Group on COVID-19 Vaccines.  The report also reveals NIAC references, anticipated products, as well as contact information for the technical working groups (TWGs).",,,,Official,http://weekly.chinacdc.cn/en/article/id/be683f13-0d56-471e-bd04-ebab8521a95e,,2020-04-21,,2020-04-21,9261
20960,GPHIN06752,GPHIN,6752,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Standing Committee of the National People's Congress (NPC), to be held from 26-29 April, will deliberate a draft biosecurity law, a draft revision to the law on animal epidemic prevention and a draft revision to the law on the prevention and control of environmental pollution by solid waste.  The draft biosecurity law will be submitted for the second reading.  It will improve the prevention and control systems for new and emergent major infectious diseases in response to the problems exposed by the COVID-19 epidemic. The draft law will also strengthen the prevention and control of all kinds of biosecurity-related risks.",,,,Media,http://www.china.org.cn/china/2020-04/23/content_75966012.htm,,2020-04-23,,2020-04-23,9261
16230,GPHIN03933,GPHIN,3933,WPRO,China,CHN,156,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Some international flights bound for Beijing will first land in other Chinese cities starting from Friday, authorities announced on Thursday.
The Air China flight CA910 on March 20 from Moscow and CA934 on March 22 from Paris will fly to Tianjin, according to the announcement jointly released by five departments, including the Civil Aviation Administration of China and the Ministry of Foreign Affairs.
Flight CA926 during March 20-22 from Tokyo and Hainan Airlines' flight HU7976 during March 21-22 from Toronto, will be diverted to Hohhot and Taiyuan, respectively.
Passengers taking the above-mentioned flights will undergo quarantine and go through entry procedures and luggage clearance at the designated airports.
Those who meet the quarantine requirements will then take the same flights to Beijing, according to the announcement.",,,,Media,http://www.china.org.cn/china/2020-03/20/content_75837294.htm,,2020-03-20,,2020-03-20,9261
13561,GPHIN01826,GPHIN,1826,WPRO,China,CHN,156,other,Hong Kong,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Hong Kong government has announced 120 billion Hong Kong dollars ($15.4 billion) worth of measures to support an economy that’s been dragged down by pro-democracy protests and the new coronavirus outbreak. The measures include a cash payout of 10,000 Hong Kong dollars to residents age 18 and above, and low-interest loans with government guarantee for small businesses.",,,,Media,https://www.cnbc.com/2020/02/26/hong-kong-announces-budget-as-coronavirus-protests-drag-down-economy.html,,2020-02-26,,2020-02-26,9261
13523,GPHIN01805,GPHIN,1805,WPRO,China,CHN,156,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Authorities across China have begun slowly pulling back on emergency response measures against a new pneumonia-causing coronavirus as Beijing strives to mitigate the fallout on the world's second-largest economy.
Six out of China's 31 provinces, autonomous regions and municipalities have lowered their public health emergency alert to the virus, state-run television reported on Monday, after Chinese President Xi Jinping encouraged tens of thousands of officials, in a televised teleconference, to ""fully and quickly"" restore production in low- and medium-risk regions.",,,,Media,https://english.kyodonews.net/news/2020/02/28e4ac2d8a64-chinese-authorities-lower-virus-response-measures-pushing-businesses-to-resume.html,,2020-02-25,,2020-02-25,9261
1801,ACAPS_1801,ACAPS,9099,WPRO,China,CHN,156,other,Hubei,Governance and socio-economic measures,,Emergency administrative structures activated or established,8.3,Other measures,,Financial packages,No,,,Hubei province will lower its emergency response to the novel coronavirus outbreak from the top level to the second level starting on April 2.,Not applicable,Phase-out measure,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-05/02/c_79826.htm,,2020-05-02,,2020-05-05,9261
28591,CSHVienna_1002,CSHVienna,1002,WPRO,China,CHN,156,other,Hong Kong,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,"Complete closure of kindergartens. Hong Kong schools, kindergartens closed until at least March 2 as coronavirus fears grow, three universities take similar action",,,,,https://www.scmp.com/news/hong-kong/education/article/3048305/hong-kong-universities-suspend-classes-until-march-china,,2020-01-25,,2020-01-25,9261
15962,GPHIN03751,GPHIN,3751,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"China has transported 332,000 workers to their workplaces with special trains amid the novel coronavirus outbreak, official data showed. The China State Railway Group Co., Ltd. had sent 300 such trains since Feb. 16, with another 13 trains ready to leave in the near future.
The latest such train carrying over 200 workers southbound from central China's Hunan Province arrived at Shenzhen, one of the country's major manufacturing hubs, on Monday morning. The special trains are among China's efforts to smooth transportation for work and production resumption amid the outbreak, as those trains run non-stop to their destinations with ""green channels"" for workers.",,,,Media,http://www.china.org.cn/china/2020-03/17/content_75823812.htm,,2020-03-17,,2020-03-17,9261
11238,GPHIN00226,GPHIN,226,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"China has adopted more favorable tax policies to speed up the import of supplies used for the prevention and control of the novel coronavirus. Preferential tax policies will be valid from 1 January to 31 March, according to a statement jointly released by the Ministry of Finance (MOF) and other governmental departments. Donated supplies for the epidemic prevention and control have been exempt from import duties, import value-added tax and consumption tax, according to sources of the MOF. The scope of the donated supplies has been expanded to include reagents, disinfectant items, protective goods, ambulances, epidemic control vehicles, disinfection vehicles and emergency command vehicles.",,,,Official,http://www.china.org.cn/business/2020-02/02/content_75665546.htm,,2020-02-02,,2020-02-02,9261
11981,GPHIN00720,GPHIN,720,WPRO,China,CHN,156,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"Beijing has stepped up inspection and screening efforts, particularly at the community level, to detect cases of possible infection among people returning to Beijing and put them under treatment. Drug retailers will be on the front line to help locate feverish people via a mechanism for reporting buyers of cold or fever treatments on a daily basis. Residents are urged to wear masks and body temperatures are to be checked.
The Beijing Municipal Commission of Transport said the number of passengers entering the capital on trains from Feb 2 to Feb 18－on the return leg of the Spring Festival travel rush－is expected to reach 2.06 million.",,,,Official,https://www.chinadaily.com.cn/a/202002/10/WS5e40a6eca31012821727622f.html,,2020-02-10,,2020-02-10,9261
27551,OxCGRT5513,OxCGRT,OXCGRT018958,WPRO,China,CHN,156,other,Taiwan,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,Around 8300 students from mainland China studying in Taiwan are not allowed to go back to Taiwan to continue their study. http://www.xinhuanet.com/tw/2020-03/19/c_1125735584.htm,Required,,,,,,2020-02-06,,,9261
11601,GPHIN00457,GPHIN,457,WPRO,China,CHN,156,other,Taiwan,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Considering the severe outbreak situation in China and close cross-strait social and commercial exchanges, the Central Epidemic Command Center (CECC) on February 5 announced that starting from February 6, travelers with a history of travel to China, Hong Kong and Macau are required to be under home quarantine after entering Taiwan. Nonetheless, travelers returning to Taiwan who were permitted to visit Hong Kong and Macau are required to conduct self-health management for 14 days. The entry of Chinese residents will be suspended.
On 5 February, CECC also raised the travel notice level for Hong Kong and Macau was raised to Level 2: Alert, providing that community-transmitted cases have been identified in these two regions.",,,,Official,https://www.cdc.gov.tw/En/Bulletin/Detail/KMAEC24Yf_5cm94oNL4Jxg?typeid=158,,2020-02-05,,2020-02-05,9261
13208,GPHIN01607,GPHIN,1607,WPRO,China,CHN,156,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Chinese scientists published a study, titled ""Potential Presymptomatic Transmission of SARS-CoV-2, Zhejiang Province, China, 2020"", in US CDC Journal Emerging Infectious Diseases on 24 February.  They report a 2-family cluster of persons infected with severe acute respiratory syndrome coronavirus 2 during January 2020. The infections resulted from contact with an infected but potentially presymptomatic traveler from the city of Wuhan .",,,,Media,https://wwwnc.cdc.gov/eid/article/26/5/20-0198_article?deliveryName=DM20712,,2020-02-24,,2020-02-24,9261
28594,CSHVienna_1005,CSHVienna,1005,WPRO,China,CHN,156,other,Hong Kong,Travel restriction,Cordon sanitaire,One region,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,,,,. Hubei,,,,,https://sc.news.gov.hk/TuniS/www.news.gov.hk/chi/2020/01/20200126/20200126_225936_655.html?type=category&name=covid19&tl=t,,2020-01-27,,2020-01-27,9261
14977,GPHIN02958,GPHIN,2958,WPRO,China,CHN,156,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Passengers arriving from Iran, Italy, Japan or Korea (Rep.) and traveling to Beijing (PEK), Guangzhou (CAN) or Shanghai (PVG) are subject to quarantine for 14 days.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-08,,2020-03-08,9261
24166,OxCGRT2128,OxCGRT,OXCGRT007416,WPRO,China,CHN,156,other,Hong Kong,,,C2 - workplace closing - 2,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,1,,,The special work arrangement for government departments will be extended until March 1.  Source: https://web.archive.org/web/20200401004816/https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm,Required,,,,,,2020-02-20,,,9261
21758,IHR_583,IHR,368,WPRO,China,CHN,156,other,"China, Hong Kong SAR",International Travel,,quarantine_non_nationals,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,,,,,,,,2020-03-19,,,9261
23090,OxCGRT1052,OxCGRT,OXCGRT003508,WPRO,China,CHN,156,national,,,,C5 - close public transport - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,Public transport closed in Wuhan: https://www.theguardian.com/world/2020/mar/19/chinas-coronavirus-lockdown-strategy-brutal-but-effective,Required,,,,,,2020-03-19,,,9261
16741,GPHIN04324,GPHIN,4324,WPRO,China,CHN,156,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Recently, the Luohu government notified the public about the opening times of some major public parks and scenic spots in its jurisdictions, along with some suggestions for visitors, in a bid to protect public health during the epidemic.
All visitors need to wear masks and have their temperature measured before entering the parks. Those with a temperature higher than 37.3 C will not be allowed in. While in the parks, visitors should avoid gatherings and follow the instructions of the park staff.",,,,Media,http://www.china.org.cn/china/2020-03/26/content_75862732.htm,,2020-03-26,,2020-03-26,9261
