NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
3257,ACAPS_3257,ACAPS,373,EURO,Germany,DEU,276,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,No,,,all gatherings over 1.000 members are cancelled,Not applicable,Introduction / extension of measures,Ministry of Health,Government,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/1-quartal/krisenstab-bmg-bmi-sitzung-5.html,,2020-03-10,,2020-03-15,9261
15020,GPHIN03002,GPHIN,3002,EURO,Germany,DEU,276,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Events with more than 1,000 participants should be cancelled to halt the progression of the coronavirus, Germany's health minister said 8 March. Germany has over the last week scrapped several huge fairs, including Berlin's travel fest ITB, industrial show Hannover Messe and the Leipzig book fair.",,,,Media,https://www.thelocal.de/20200308/berlin-urges-events-with-more-than-1000-to-be-cancelled-over-coronavirus,,2020-03-09,,2020-03-09,9261
3323,ACAPS_3323,ACAPS,7195,EURO,Germany,DEU,276,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,Clinical trial for vaccine started,Not applicable,Introduction / extension of measures,Government,Government,https://www.bundesregierung.de/breg-de/themen/coronavirus/erste-klinische-pruefung-kann-beginnen-1745974,,2020-04-22,,2020-04-23,9261
28366,CSHVienna_786,CSHVienna,786,EURO,Germany,DEU,276,national,,Risk communication,Actively communicate with stakeholders,Postpone mass gathering,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,Limit up to 1000. Recommendation of the federal minister of health and the federal ministry of the interior to postpone gatherings over 1000,,,,,https://www.bundesgesundheitsministerium.de/coronavirus/chronik-coronavirus.html?fbclid=IwAR1O8EmmV-4vzzBoDcfqon4lBW7oP-LmBREgSW3qU1SwBYF2GL12b0F5drg (accessed 19/3/20),,2020-03-10,,2020-03-10,9261
28434,CSHVienna_849,CSHVienna,849,EURO,Germany,DEU,276,other,Mecklenburg-Vorpommern,Social distancing,Small gathering cancellation,Limit up to 20 persons,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,,,,Family celebrations only. A lot of measures taken,,,,,https://www.regierung-mv.de/static/Regierungsportal/Ministerium%20f%C3%BCr%20Wirtschaft%2c%20Arbeit%20und%20Gesundheit/Dateien/Downloads/GVOBl%20Nr%206%20vom%2018.%20M%C3%A4rz%202020%20-%20Corona.pdf,,2020-03-16,,2020-03-16,9261
23441,OxCGRT1403,OxCGRT,OXCGRT004680,EURO,Germany,DEU,276,national,,,,C6 - shelter-in-place and home confinement orders - 2,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,0,,,Brandenburg issues stay-at-home order; https://web.archive.org/web/20200425152259/https://bravors.brandenburg.de/verordnungen/sars_cov_2_eindv,Required,,,,,,2020-04-17,,,9261
28361,CSHVienna_781,CSHVienna,781,EURO,Germany,DEU,276,other,Brandenburg,Social distancing,Mass gathering cancellation,Limit up to 500 persons,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,.,,,,,https://www.maerkisch-oderland.de/de/aktuelles/sars-cov-2-eindaemmungsverordnung-brandenburg.html,,2020-03-18,,2020-03-18,9261
20065,GPHIN06195,GPHIN,6195,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"German hospitals with Intensive Care Units (ICUs) must now report daily their bed capacity to a newly-created register, the German Interdisciplinary Association for Intensive and Emergency Medicine (DIVI) announced in line with an order from the federal health ministry.  The new register should give a clear picture of the availability of ventilation beds and extended therapy measures for acute lung failure.",,,,Media,https://www.dw.com/en/coronavirus-latest-europe-still-in-eye-of-storm-as-global-cases-surpass-2-million/a-53142051,,2020-04-16,,2020-04-16,9261
28326,CSHVienna_748,CSHVienna,748,EURO,Germany,DEU,276,other,Bavaria,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of primary and secondary schools. final school exams (Abitur) postponed,,,,,"https://www.br.de/nachrichten/deutschland-welt/coronavirus-in-bavaria-assistance-in-english,RtO8eS2",,2020-03-16,,2020-03-16,9261
17157,GPHIN04694,GPHIN,4694,EURO,Germany,DEU,276,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"The Federation of German Consumer Organizations warn of online scammers taking advantage of the coronavirus crisis. Some people provide unreliable medical information, while others advertise non-existing online businesses to sell face masks and disinfectants.",,,,Media,https://www.dw.com/en/coronavirus-latest-us-death-toll-surpasses-chinas/a-52963155,,2020-03-31,,2020-03-31,9261
3289,ACAPS_3289,ACAPS,4865,EURO,Germany,DEU,276,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,For cultural events a special agreement found where booked tickets are converted into vouchers,Not applicable,Introduction / extension of measures,Government,Government,https://www.bundesregierung.de/breg-de/suche/gutscheinloesung-fuer-abgesagte-kulturveranstaltungen-1742434,,2020-04-09,,2020-04-12,9261
13826,GPHIN02010,GPHIN,2010,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Schools and kindergartens will remain closed in the German district of Heinsberg until March 2nd. The wife of a  man, who remains in critical condition in a Düsseldorf hospital, is a kindergarten teacher.",,,,Media,https://www.dw.com/en/covid-19-updates-germany-facing-a-coronavirus-epidemic/a-52536472,,2020-02-27,,2020-02-27,9261
16340,GPHIN04010,GPHIN,4010,EURO,Germany,DEU,276,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Germany bans public gatherings and meetings of more than two people as the nation works on slowing the spread of the Covid-19 Coronavirus.
In a press conference, German Chancellor Angela Merkel affirmed that distance of 1.5 meters must be active in the public places, adding that the restaurants and barber shops will be closed.",,,,Media,https://www.spa.gov.sa/viewstory.php?lang=en&newsid=2050361,,2020-03-22,,2020-03-22,9261
13881,GPHIN02061,GPHIN,2061,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Germany's Health Ministry has allocated 23 million euros ($25m) to its coronavirus response and said it was well prepared for new cases, noting its advanced warning and reporting system and a coordinated network of specialist clinics.The country also made bulk orders for surgical masks and other protective equipment for health workers, amid worldwide shortages which the WHO has blamed on unnecessary stockpiling by the public.",,,,Media,https://www.aljazeera.com/news/2020/02/cases-rise-prepared-coronavirus-europe-200225114250676.html,,2020-02-27,,2020-02-27,9261
3290,ACAPS_3290,ACAPS,4866,EURO,Germany,DEU,276,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,Special support for university students and university employees,Not applicable,Introduction / extension of measures,Government,Government,https://www.bundesregierung.de/breg-de/suche/meldung-zeitvertraeg-1740116,,2020-04-08,,2020-04-12,9261
3270,ACAPS_3270,ACAPS,1644,EURO,Germany,DEU,276,other,Berlin,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,No,,,All events with more than 50 persons are banned,Not available,Introduction / extension of measures,Ministry of the Interior,Government,https://www.bmi.bund.de/SharedDocs/faqs/DE/themen/bevoelkerungsschutz/coronavirus/coronavirus-faqs.html,https://www.welt.de/politik/deutschland/article206558691/Coronavirus-Land-Berlin-verbietet-alle-Veranstaltungen-ab-50-Personen.html,2020-03-14,,2020-03-23,9261
9678,CDC_ITF_592,CDC_ITF,CDC-ITF-DE-00011,EURO,Germany,DEU,276,national,,,Mass gathering restrictions,>2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,Ban on gatherings >2 people. The authorities on 22 March announced a ban on gatherings of more than two people outside work and the home for at least two weeks.,,Impose,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,2020-03-22,,2020-03-25,9261
14633,GPHIN02681,GPHIN,2681,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Germany Health Ministry has ordered football and basketball matches involving teams from affected countries to be played to empty stadiums and advised that large medical conferences and events should be cancelled to free up health professionals. It also wants anyone thinking of attending Spain’s huge annual rallies to mark International Women’s Day on 8 March to use their common sense and stay home if they suspect they might have the virus.
Government advice remains the standard, asking the public to adopt standard hygiene practices . They say the general population need not use face masks and warns against all but essential travel to affected countries. People who have done so are asked to watch out for any symptoms for 14 days after returning to Spain.",,,,Media,https://www.theguardian.com/world/2020/mar/04/coronavirus-precautions-around-europe,,2020-03-05,,2020-03-05,9261
15400,GPHIN03301,GPHIN,3301,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 11 March, German Chancellor Angela Merkel  said ""solidarity and reason"" were central to the country's response to the virus. She said around 60% to 70% of Germany is likely to be infected with the new virus and closing border would not work as the virus had arrived Germany. 
Germany's response will focus on ensuring that police, critical infrastructure and medical personnel can continue to their work in a bid to ensure that health services will not be overwhelmed. Measures will also be directed towards protecting the elderly and those with pre-existing health conditions. A meeting is planned for 12 March between the premiers to discuss the state-level response to tackling the virus.
The German Health Minister repeated his call to avoid major events, soccer games or club visits and stressed that  facemasks and disinfection spray was not necessary for people to avoid being infected.",,,,Media,https://www.dw.com/en/coronavirus-germanys-angela-merkel-urges-solidarity-and-reason/a-52719086,,2020-03-11,,2020-03-11,9261
17958,GPHIN05127,GPHIN,5127,EURO,Germany,DEU,276,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Germany's largest study on the coronavirus will be rolled out in the southern state Bavaria starting 5 April. Researchers will randomly select around 3,000 households to conduct coronavirus tests. The study attempts to create a representational picture of how extensively the virus has already spread. The study will deliver initial results in a matter of days while the project will last one year.",,,,Media,https://www.dw.com/en/coronavirus-latest-eu-waives-taxes-on-imported-medical-supplies/a-53001267,,2020-04-03,,2020-04-03,9261
3296,ACAPS_3296,ACAPS,5592,EURO,Germany,DEU,276,national,,Governance and socio-economic measures,,Emergency administrative structures activated or established,8.3,Other measures,,Financial packages,Yes,,,Task-force for the national and European production of PPEs established,Not applicable,Introduction / extension of measures,Federal Ministry for Economic Affairs and Energy,Government,https://www.bmwi.de/Redaktion/DE/Pressemitteilungen/2020/20200409-bundesregierung-staerkt-aufbau-und-ausbau-der-produktion-von-medizinischer-schutzausruestung.html,,2020-04-09,,2020-04-16,9261
28394,CSHVienna_813,CSHVienna,813,EURO,Germany,DEU,276,national,,"Case identification, contact tracing and related measures",Enhance detection system,Extension of notification to suspected cases,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,". Includes also suspected illness, illness and death in connection with an infection, which was first brought up in December 2019 in Wuhan People's Republic of China has caused a new type of corona virus (""2019-nCoV"")",,,,,https://www.gesetze-im-internet.de/coronavmeldev/BJNR603100020.html,,2020-01-31,,2020-01-31,9261
3358,ACAPS_3358,ACAPS,9158,EURO,Germany,DEU,276,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,No,,,Religious services allowed to be conducted again,Not applicable,Introduction / extension of measures,Federal Government,Government,https://www.bundesregierung.de/breg-de/themen/coronavirus/weitere-oeffnungen-1750154,,2020-05-04,,2020-05-05,9261
28475,CSHVienna_889,CSHVienna,889,EURO,Germany,DEU,276,other,Saxony-Anhalt,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of kindergartens.,,,,,https://www.mdr.de/sachsen-anhalt/magdeburg/magdeburg/corona-krise-reportage-erster-tag-kita-schliessung100.html,,2020-03-16,,2020-03-16,9261
28357,CSHVienna_777,CSHVienna,777,EURO,Germany,DEU,276,other,Berlin,Healthcare and public health capacity,Reduce the burden on health system,Simplification of the health journey,8.2,Other measures,,Scaling up,,,,"For suspected cases. Charity pilot project, special facility for examination of suspected cases",,,,,https://www.charite.de/en/clinical_center/themes_hospital/faqs_on_sars_cov_2/,,2020-03-03,,2020-03-03,9261
28479,CSHVienna_893,CSHVienna,893,EURO,Germany,DEU,276,other,Schleswig-Holstein,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,"Complete closure of primary and secondary schools. Mit Geltung ab dem 16. M�rz sind Betretungsverbote sowie Verbote von schulischen Veranstaltungen f�r Sch�lerinnen und Sch�ler ab der 7. Klasse in allgemeinbildenden Schulen, F�rderzentren, Berufs- und Ersatzschulen sowie in Schulen und Einrichtungen der d�nischen Minderheit zu erlassen. Die Regelungen gelten auch f�r die Sch�lerinnen und Sch�ler der Pflege- und Gesundheitsfachschulen sowie Einrichtungen der �berbetrieblichen Lehrlingsunterweisung.",,,,,https://www.schleswig-holstein.de/DE/Landesregierung/III/Aktuelles/downloads/corona_Erlass_1403.pdf?__blob=publicationFile&v=3,,2020-03-16,,2020-03-16,9261
28419,CSHVienna_834,CSHVienna,834,EURO,Germany,DEU,276,national,,Social distancing,Small gathering cancellation,Small gathering cancellation,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,Closure of restaurants/bars/cafes. Only delivery,,,,,https://www.france24.com/en/20200316-germany-closes-public-spaces-bans-religious-gatherings-in-virus-clampdown,,2020-03-16,,2020-03-16,9261
10956,GPHIN00011,GPHIN,11,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"In Germany, auto supplier Webasto, which has 11 sites in China, including in Wuhan, has halted all corporate travel to and from China after an employee was infected.",,,,Media,,,2020-01-29,,2020-01-29,9261
23417,OxCGRT1379,OxCGRT,OXCGRT004653,EURO,Germany,DEU,276,national,,,,C4 - restrictions on gathering size - 4,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",<10,,,Bavaria limits gatherings to 2 persons starting at midnight from Friday to Saturday; https://web.archive.org/web/20200504132624/https://www.tagesschau.de/inland/soeder-363.html,,,,,,,2020-03-21,,,9261
28448,CSHVienna_862,CSHVienna,862,EURO,Germany,DEU,276,other,North Rhine-Westphalia,Healthcare and public health capacity,Enhance emergency response mechanisms,Set up crisis units,8.2,Other measures,,Scaling up,,,,regional.,,,,,https://www.mags.nrw/erlasse-des-nrw-gesundheitsministeriums-zur-bekaempfung-der-corona-pandemie,,2020-03-16,,2020-03-16,9261
3280,ACAPS_3280,ACAPS,3896,EURO,Germany,DEU,276,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,Bonus payments to employees working during the crisis time are tax free until 1.500 EUR,Not applicable,Introduction / extension of measures,Ministry of Finances,Government,https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Finanzpolitik/2020/04/2020-04-03-GPM-Bonuszahlungen.html,,2020-04-03,,2020-04-05,9261
28441,CSHVienna_855,CSHVienna,855,EURO,Germany,DEU,276,other,North Rhine-Westphalia,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of kindergartens.,,,,,https://www.mags.nrw/erlasse-des-nrw-gesundheitsministeriums-zur-bekaempfung-der-corona-pandemie,,2020-03-16,,2020-03-16,9261
28349,CSHVienna_771,CSHVienna,771,EURO,Germany,DEU,276,other,Berlin,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of kindergartens.,,,,,https://www.berlin.de/corona/en/measures/,,2020-03-17,,2020-03-17,9261
28329,CSHVienna_751,CSHVienna,751,EURO,Germany,DEU,276,other,Bavaria,Resource allocation,Crisis management plans,Traffic enactments,8.1,Other measures,,Legal and policy regulations,,,,Suspended driving ban on Sunday for trucks transporting food and hygiene products. To facilitate the transportation of durable food and hygiene articles,,,,,"https://www.br.de/nachrichten/deutschland-welt/coronavirus-in-bavaria-assistance-in-english,RtO8eS2",,2020-03-07,,2020-03-07,9261
23394,OxCGRT1356,OxCGRT,OXCGRT004600,EURO,Germany,DEU,276,national,,,,H1 - public information campaign -1,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,Federal Government's COVID-19 crisis team informs public about Wuhan spread; https://web.archive.org/web/20200129172942/https://www.tagesschau.de/inland/krisenstab-bundesregierung-101.html,,,,,,,2020-01-28,,,9261
28346,CSHVienna_768,CSHVienna,768,EURO,Germany,DEU,276,other,Bavaria,Social distancing,Small gathering cancellation,Closure of non-essential shops,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,.,,,,,https://www.bayern.de/wp-content/uploads/2020/03/pressemitteilung-bayerische-staatsregierung-16.03.2020-in-leichte-sprache.pdf,,2020-03-18,,2020-03-18,9261
28374,CSHVienna_794,CSHVienna,794,EURO,Germany,DEU,276,national,,Travel restriction,Border restriction,Borders closed for people from high-risk areas other than China,5.3,International travel measures,,Restricting entry,,,,"France, Switzerland, Austria, Luxemburg. Exceptions for transport of goods and commuters",,,,,https://www.bundesregierung.de/breg-de/themen/coronavirus/coronavirus-1725960 (accessed 19/3/20),,2020-03-15,,2020-03-15,9261
28320,CSHVienna_742,CSHVienna,742,EURO,Germany,DEU,276,other,Baden-Wuerttemberg,Social distancing,Small gathering cancellation,Limit up to 5 persons,4.3.2,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting private gatherings outside the home",,,,"Limit up to 5 persons of different households. in private or public facilities: sport, music, leisure",,,,,https://www.baden-wuerttemberg.de/de/service/aktuelle-infos-zu-corona/aktuelle-corona-verordnung-des-landes-baden-wuerttemberg/,,2020-03-18,,2020-03-18,9261
28484,CSHVienna_898,CSHVienna,898,EURO,Germany,DEU,276,other,Thuringia,Social distancing,Mass gathering cancellation,Limit up to 1000 persons,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,". The cabinet has agreed that there will initially be no more events with more than a thousand participants in Thuringia. Events with 500 to 1,000 participants can be approved in individual cases after examination.",,,,,https://www.tmasgff.de/medienservice/artikel/gesundheitsministerin-werner-keine-veranstaltungen-mehr-mit-mehr-als-eintausend-teilnehmern,,2020-03-12,,2020-03-12,9261
23415,OxCGRT1377,OxCGRT,OXCGRT004651,EURO,Germany,DEU,276,national,,,,C7 - restrictions on internal movement - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,"State of Schleswig-Holstein bans entries from other states except for certain ""essential"" purposes; https://web.archive.org/web/20200425142818/https://www.ndr.de/nachrichten/schleswig-holstein/coronavirus/Coronavirus-in-SH-Zweitwohnungsbesitzer-duerfen-bleiben,zweitwohnung104.html",Required,,,,,,2020-03-19,,,9261
3272,ACAPS_3272,ACAPS,3066,EURO,Germany,DEU,276,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,"The government, based on EU regulations, opened the possibility to use state guarantees for exports with short payment periods",Not applicable,Introduction / extension of measures,Ministry of Finances,Government,https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Finanzpolitik/2020/03/2020-03-30-PM-Exportkreditgarantien.html,,2020-03-27,,2020-03-30,9261
28307,CSHVienna_729,CSHVienna,729,EURO,Germany,DEU,276,other,Baden-Wuerttemberg,Social distancing,Mass gathering cancellation,Complete prohibition of gathering,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,Groups of more than 3 people are not allowed to gather.,,,,,https://www.baden-wuerttemberg.de/de/service/presse/pressemitteilung/pid/landesregierung-beschliesst-massnahmen-gegen-die-ausbreitung-des-coronavirus/ (accessed 20/3/20),,2020-03-21,,2020-03-21,9261
23422,OxCGRT1384,OxCGRT,OXCGRT004654,EURO,Germany,DEU,276,national,,,,C6 - shelter-in-place and home confinement orders - 2,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,0,,,"Germany bans being outside in groups of two or more in general, but does not ban going outside (this would be 1G, but is superseded by Bavaria's 2T); Berlin issues stay-at-home order except for essential movement; https://web.archive.org/web/20200425145633/https://www.berlin.de/corona/en/measures/directive/; https://web.archive.org/web/20200425144747/https://www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248",Required,,,,,,2020-03-22,,,9261
3340,ACAPS_3340,ACAPS,8466,EURO,Germany,DEU,276,other,Mecklenburg-Western Pomerania,Public health measures,,Requirement to wear protective gear in public,1.5,Individual measures,,Using other personal protective equipment,Yes,,,"Face masks, next to national guidelines, also mandatory in pharmacies and at GPs",Not applicable,Introduction / extension of measures,Federal Government,Government,https://www.bundesregierung.de/breg-de/themen/coronavirus/maskenpflicht-in-deutschland-1747318,,2020-04-29,,2020-05-01,9261
13806,GPHIN01996,GPHIN,1996,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,One of the coronavirus cases detectedon 26 February in Germany is a senior doctor at a hospital in Baden-Württemberg. About a dozen doctors have been tested for the virus and removed from the hospital's duty roster.,,,,Media,https://www.dw.com/en/covid-19-updates-germany-facing-a-coronavirus-epidemic/a-52536472,,2020-02-27,,2020-02-27,9261
28485,CSHVienna_899,CSHVienna,899,EURO,Germany,DEU,276,other,Thuringia,Social distancing,Mass gathering cancellation,Limit up to 50 persons,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,.,,,,,https://www.mdr.de/thueringen/coronavirus-thueringen-erlass-veranstaltungen-100-downloadFile.pdf (accessed 19/3/2020),,2020-03-14,,2020-03-14,9261
18864,GPHIN05558,GPHIN,5558,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Germany is developing a smartphone app that warns people if they're close to someone who's tested positive for COVID-19. Similar apps are widespread in Asia, prompting Germans to rethink their data privacy laws.",,,,Media,https://www.dw.com/en/germany-gradually-warming-up-to-covid-19-tracking-app/av-53022217,,2020-04-08,,2020-04-08,9261
23405,OxCGRT1367,OxCGRT,OXCGRT004642,EURO,Germany,DEU,276,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",0,,,"Multiple German states ban events with more than 1000 attendees; https://web.archive.org/web/20200407150249/https://www.tagesschau.de/inland/corona-absagen-bundeslaender-101.html; https://web.archive.org/web/20200318023709/https://www.br.de/nachrichten/bayern/corona-verbot-von-grossveranstaltungen-in-bayern-beschlossen,Rsp3bZO;  https://web.archive.org/web/20200407150432/https://www.theguardian.com/world/2020/mar/10/coronavirus-several-eu-states-ban-mass-events-after-italian-lockdown",Required,,,,,,2020-03-10,,,9261
23444,OxCGRT1406,OxCGRT,OXCGRT004685,EURO,Germany,DEU,276,national,,,,E1 - income support,8.3,Other measures,,Financial packages,0,,,Change in policy as compared to 16 March: Salaries will be covered to an amount of up to 80% (87% for parents) from the fourth months of receiving income support.    https://web.archive.org/web/20200430170217/https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Corona-Schutzschild/2020-03-19-Beschaeftigung-fuer-alle.html,,,,,,,2020-04-22,,,9261
20234,GPHIN06293,GPHIN,6293,EURO,Germany,DEU,276,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Although Germany is slowly rolling back its COVID-19 restrictions, the German Foreign Minister said on Friday 17 April that travel warnings are NOT going to be relaxed any time soon.  He noted that even if Germany were to relax its measures, the curfews and other restrictions that other countries have put in place make it nearly impossible to go on holiday there.  
The Minsiter stress that the German government is NOT doing repatriation program this summer. The program has help evacuating  240,000 people do far, while flights have been planned to bring German citizens back from South Africa, Peru, Argentina, and Pacific Island nations over the next few weeks. 
Germany issued a global travel warning in mid-March advising against non-essential travel abroad, particularly against travel for tourism purposes.  The current warning has been extended to 3 May, along with Germany's nationwide social-distancing measures.
The German government will reevaluate the situation from week to week and any loosening of restrictions would need to be coordinated on a European level.",,,,Media,https://www.dw.com/en/coronavirus-in-germany-no-end-in-sight-for-travel-restrictions/a-53161907,,2020-04-17,,2020-04-17,9261
20744,GPHIN06627,GPHIN,6627,EURO,Germany,DEU,276,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"The first clinical trial for a Covid-19 vaccine has been approved in Germany, the country's Federal Institute for Vaccines and Biomedical Drugs has said. The potential vaccine is being developed by biotech company BioNTech in Mainz, Germany.",,,,Media,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-22-20-intl/index.html,,2020-04-22,,2020-04-22,9261
18801,GPHIN05520,GPHIN,5520,EURO,Germany,DEU,276,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"On 8 April, German ministers approved a draft law to tighten controls on foreign takeovers of domestic companies, in a long-planned reform lent fresh urgency by the outbreak of the coronavirus pandemic. Though already in progress before the COVID-19 crisis, the change -- which must still be voted on by MPs -- comes amid concerns over a shortfall in critical supplies, and just weeks after an alleged US bid for a German biotech firm's cutting-edge vaccine research. The Economy Minister reiterated that the new law would serve ""essential German security interests, including the provision of vital goods such as vaccines"".",,,,Media,https://www.urdupoint.com/en/world/germany-sharpens-curbs-on-foreign-takeovers-a-887215.html,,2020-04-08,,2020-04-08,9261
17003,GPHIN04566,GPHIN,4566,EURO,Germany,DEU,276,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The German state of Bavaria is extending the period of self-isolation and movement measures until 19 April, Bavarian Prime Minister announced on 30 March.",,,,Media,https://edition.cnn.com/world/live-news/coronavirus-outbreak-03-30-20-intl-hnk/index.html,,2020-03-30,,2020-03-30,9261
13804,GPHIN01995,GPHIN,1995,EURO,Germany,DEU,276,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"The German Olympic Sports Association (DOSB) on 26 February updated its analysis of the coronavirus risk. The international sports agency is now discouraging athletes and trainers from traveling to Italy and South Korea, building on an earlier recommendation to avoid travel to China. Cancelling training and competitions in these regions is reasonable, the association said. Athletes returning from these countries to Germany are encouraged to get tested for coronavirus and to remain at home in self-imposed quarantine for 14 days after their return.",,,,Media,https://www.dw.com/en/covid-19-updates-germany-facing-a-coronavirus-epidemic/a-52536472,,2020-02-27,,2020-02-27,9261
