NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
27866,CSHVienna_270,CSHVienna,270,AMRO,Canada,CAN,124,other,New Brunswick,Healthcare and public health capacity,Increase patient capacity,Postponement of non-essential care and non-urgent operations in hospitals,8.2,Other measures,,Scaling up,,,,. All regulated health services providers will cease operations unless the services to be provided are to address essential health care or an emergency health-care situation.,,,,,https://www.thechronicleherald.ca/news/canada/new-brunswick-now-under-state-of-emergency-426799/,,2020-03-19,,2020-03-19,9261
22967,OxCGRT929,OxCGRT,OXCGRT003146,AMRO,Canada,CAN,124,national,,,,C2 - workplace closing - 3,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,1,,,No change in policy vs. prior days,Required,,,,,,2020-04-07,,,9261
27927,CSHVienna_331,CSHVienna,331,AMRO,Canada,CAN,124,national,,Risk communication,Educate and actively communicate with the public,Encourage self-initiated quarantine,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,,,,"All travellers. On March 16, Canada advises travellers entering Canada to self-isolate for 14 days.",,,,,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html#a4,,2020-03-16,,2020-03-16,9261
18942,GPHIN05618,GPHIN,5618,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 7 April, the Minister of Foreign Affairs organized a fifth call with his counterparts from countries affected by COVID-19, including Australia, Brazil, France, Germany, Indonesia, Morocco, Peru, Singapore, South Africa, Turkey and the United Kingdom. The Ministers reiterated the importance of providing consular assistance to their citizens and the continued need to ensure transit hubs remain operational to permit the return of travellers from abroad. The officials also stressed the critical need to ensure the cross-border flow of essential goods and to keep supply chains intact during this ongoing crisis, especially for medical supplies and personal protective equipment. Finally, they reiterated their continued commitment to work with the WHO as well as to support the needs of vulnerable countries, and particularly those of women and children, during this crisis.",,,,Official,https://www.canada.ca/en/global-affairs/news/2020/04/readout-minister-of-foreign-affairs-continues-to-coordinate-with-international-counterparts-on-covid-19.html,,2020-04-09,,2020-04-09,9261
18173,GPHIN05204,GPHIN,5204,AMRO,Canada,CAN,124,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Health Canada is warning to Canadians about the potential health risks of making and using homemade hand sanitizers, as homemade recipes and products are becoming increasingly common online due to the COVID-19 pandemic. The HCC urges  Canadians to stop using them as the concentration of alcohol in many of these recipes may not be high enough to kill the coronavirus that causes COVID-19, and homemade formulas may also present other health risks, such as skin irritation, increased sensitivity or allergies.",,,,Media,https://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2020/72687a-eng.php,,2020-04-06,,2020-04-06,9261
15595,GPHIN03460,GPHIN,3460,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,The B.C. Government Employees’ Union (BCGEU) is encouraging employers to waive the requirement for employees to produce a sick note to access sick leave. The union is joining the BC Federation of Labour (BCFED) and the Canadian Labour Congress in a call for enhanced sick leave protections and the elimination of the one-week wait period for Employment Insurance. The B.C. government announced last week employees no longer have to produce a sick note amidst concerns over the coronavirus.,,,,Media,https://globalnews.ca/news/6656465/bcgeu-calls-on-all-employers-to-drop-doctors-note-requirement-amid-covid-19-scare/,,2020-03-12,,2020-03-12,9261
17022,GPHIN04580,GPHIN,4580,AMRO,Canada,CAN,124,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"Starting from noon (EST) on 30 March, any Canadian traveller who shows COVID-19 symptoms will be banned from boarding any domestic flights or trains, in an effort to limit the spread of the virus between provinces and cities.
Canadian officials continue to work to negotiate with other countries to bring stranded Canadians home from international locations with varying degrees of lockdowns.",,,,Media,https://www.ctvnews.ca/health/coronavirus/pm-announces-eligibility-for-wage-subsidy-as-domestic-travel-restrictions-begin-1.4873770,,2020-03-30,,2020-03-30,9261
16995,GPHIN04559,GPHIN,4559,AMRO,Canada,CAN,124,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"Health Canada (HC) has taken steps to speed up approvals of medical devices and drugs indicated to diagnose, treat, or mitigate the impact of the novel coronavirus and is expediting access to disinfectants, hand sanitizers, and personal protective equipment to help limit the spread of COVID-19. The HC asks the public not to buy more medication than usual to help ensure that all Canadians continue to have access to the medications they need and to help prevent drug shortages.",,,,Official,https://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2020/72661a-eng.php#,,2020-03-30,,2020-03-30,9261
11800,GPHIN00590,GPHIN,590,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"The Foreign Affairs of Canada on 6 February posted updates on the Consular services and assistance for Canadians in China. On 3 February, Global Affairs Canada authorized the departure of all non-essential Canadian staff and their dependants from the mainland China mission locations (the Embassy in Beijing and Consulate General offices in Shanghai, Guangzhou and Chongqing). This was in addition to the authorized departure of vulnerable individuals and dependant school-aged children and younger announced on 29 January. Full consular services remain available to Canadians in China. Canadians in need of emergency consular assistance are asked to contact the Embassy of Canada in Beijing at 86 (10) 5139-4000. Canadians can also call the 24/7 Emergency Watch and Response Centre in Ottawa at +1 613-996-8885 (collect calls are accepted where available) or email sos@international.gc.ca.
The annoucement also revealed the main requirements and procedures for the assisted departures by chartered flights from Wuhan.",,,,Official,https://travel.gc.ca/assistance/consular-assistance-china,,2020-02-07,,2020-02-07,9261
20952,GPHIN06745,GPHIN,6745,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Alberta Occupational Health and Safety is investigating two outbreaks of COVID-19 at Alberta meat-processing plants, one of which is the largest outbreak linked to a single site in Canada. There are now 580 cases linked to the outbreak at the Cargill facility near High River, 440 of whom are Cargill employees. Another Alberta meat plant experiencing an outbreak, JBS in Brooks, remains open but production has been reduced to one shift. There are now 96 cases linked to that plant.",,,,Media,https://www.cbc.ca/news/canada/calgary/ohs-fatality-inquiry-cargill-1.5541655?cmp=rss,,2020-04-22,,2020-04-22,9261
16393,GPHIN04054,GPHIN,4054,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"In response to the Minister's order released, the Ontario Nurses' Association (ONA) is demanding health-care employers work with us to redeploy registered nurses and health-care professionals to other sites and locations within an employer, should that be necessary during the COVID-19 pandemic. Registered nurses and health-care workers know how to pull together during a crisis and under intense pressure. We have had lots of practice, including during SARS. ONA will meet with the Ontario Hospital Association today and will urge health-care employers across the province to work with ONA, and our local leaders, as the province faces down the pandemic.",,,,Media,,,2020-03-23,,2020-03-23,9261
20938,GPHIN06730,GPHIN,6730,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"The province of Ontario will begin proactive surveillance testing all residents and staff to gain a better understanding of how pervasive the virus is in the province's nursing homes.
Public Health units are being asked by the Ministry of Health to develop a plan that would see all residents and staff in the province's 630 long-term care homes tested for the disease –with a particular focus being placed on asymptomatic staff who might unintentionally introduce the virus into a home.",,,,Media,https://toronto.ctvnews.ca/ontario-to-begin-proactive-testing-for-all-long-term-care-residents-one-month-into-covid-19-outbreak-1.4906755,,2020-04-22,,2020-04-22,9261
13922,GPHIN02099,GPHIN,2099,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Alberta has expanded its testing protocols to also include people who have recently travelled to Hong Kong, Singapore, Iran, South Korea, Japan and Italy, asking any travellers returning from these areas, in addition to those returning from mainland China, to monitor their symptoms for 14 days after returning.",,,,Media,https://globalnews.ca/news/6601012/coronavirus-alberta-travel-concern-countries-symptoms/,,2020-02-28,,2020-02-28,9261
27891,CSHVienna_295,CSHVienna,295,AMRO,Canada,CAN,124,other,Nunavut,Social distancing,Small gathering cancellation,Closure of restaurants/bars/cafes,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"Only delivery. All restaurants will be takeout only, with no more than 10 people in line at a time.",,,,,https://www.cbc.ca/news/canada/north/public-health-emergency-nunavut-1.5501903,,2020-03-18,,2020-03-18,9261
19321,GPHIN05783,GPHIN,5783,AMRO,Canada,CAN,124,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"On 13 April, PHAC released evidence-informed guidelines to help residents, seniors and health care workers in long-term care homes remain safe and healthy. These guidelines may be adapted to other settings such as retirement homes and residential homes for those with developmental disabilities. Outbreaks at seniors’ homes have caused hundreds of deaths across Canada, close to half the COVID-19-related fatalities in the country",,,,Official,https://www.canada.ca/en/public-health/news/2020/04/public-health-agency-of-canada-releases-interim-guidance-for-infection-prevention-and-control-of-covid-19-for-long-term-care-homes.html,,2020-04-14,,2020-04-14,9261
15107,GPHIN03081,GPHIN,3081,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"Nova Scotia is introducing new restrictions to try to limit the spread of COVID-19, including that people who have left the country will have to wait two weeks before going into a long-term care home upon their return to Canada.  After any international travel, people are advised to monitor their health for 14 days and if they feel unwell, to stay at home.",,,,Media,https://www.cbc.ca/news/canada/nova-scotia/covid-19-screening-protocols-1.5491163?cmp=rss,,2020-03-09,,2020-03-09,9261
19335,GPHIN05801,GPHIN,5801,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Newfoundland and Labrador on 13 April expanded its testing protocols by including a wider range of symptoms. It is also testing symptomatic staff and attendees at hospitals, long-term care homes, correctional facilities, home support workers and other centres.",,,,Media,https://globalnews.ca/news/6812823/newfoundland-coronavirus-cases-april-13/,,2020-04-14,,2020-04-14,9261
22944,OxCGRT906,OxCGRT,OXCGRT003129,AMRO,Canada,CAN,124,national,,,,C7 - restrictions on internal movement - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,North West Territories restricts movement of non residents into NWT for any non-essential work  https://archive.fo/wip/bX1XJ,Required,,,,,,2020-03-21,,,9261
27936,CSHVienna_340,CSHVienna,340,AMRO,Canada,CAN,124,national,,Healthcare and public health capacity,Increase in medical supplies and equipment,Ventilators,8.2,Other measures,,Scaling up,,,,. The federal government has announced a plan to help Canadian companies ramp up production of medical supplies needed to handle the COVID-19 pandemic.,,,,,https://nationalpost.com/news/politics/covid-19-trudeau-announces-plan-to-mobilize-industry-to-produce-medical-supplies,,2020-03-20,,2020-03-20,9261
21051,GPHIN06805,GPHIN,6805,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Prime Minister on 22 April announced comprehensive support of nearly $9 billion for post-secondary students and recent graduates. This plan will help provide the financial support they need this summer, help them continue their studies in the fall, and help many get the experience they need to start their careers.",,,,Official,https://pm.gc.ca/en/news/news-releases/2020/04/22/support-students-and-new-grads-affected-covid-19,,2020-04-23,,2020-04-23,9261
16306,GPHIN03990,GPHIN,3990,AMRO,Canada,CAN,124,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Health Minister Patty Hajdu offered the federal government's toughest words yet Sunday 22 March when she was asked about those who may defy public health recommendations to avoid gatherings for fear of spreading the novel coronavirus. The advice is getting stronger and stronger, and with that advice will be coming more and more penalties if people don't listen.""
While many in Canada and around the world have been practising physical distancing to keep themselves from contracting COVID-19 and passing it on to others, the tactic loses its effectiveness if it is not widely followed.",,,,Media,https://www.ctvnews.ca/health/coronavirus/health-minister-warns-of-penalties-for-not-following-public-health-directives-1.4863501,,2020-03-22,,2020-03-22,9261
15484,GPHIN03375,GPHIN,3375,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,Ontario has confirmed a case of the novel coronavirus likely from community spread at a mining conference that the Canadoan Prime Minister attended. The conference ran from 1- 4 March and Prime Minister Justin Trudeau spoke at the conference on 2 March. The event is one of the largest mining conferences in the world with thousands of attendees from dozens of countries. The attendees at PDAC 2020 are asked to monitor for symptoms for 14 days.,,,,Media,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-11-20-intl-hnk/index.html,,2020-03-11,,2020-03-11,9261
17497,GPHIN04893,GPHIN,4893,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Northwest Territories government has not announced financial aid directly in support of renters; however, those in public housing have been offered some relief. The Northwest Territories Housing Corporation has allowed tenants to defer their rent payments until a later date. Those renters will also not be evicted during the pandemic, unless they pose a significant risk to other tenants or a NWTHC building. Residents in the territory may also be eligible for a one-time emergency allowance of $500 for a single recipient and $1,000 for households with two or more people to cover basic costs during the health emergency.",,,,Media,https://www.ctvnews.ca/health/coronavirus/rent-relief-what-each-province-is-doing-to-help-residential-tenants-during-the-pandemic-1.4877615,,2020-04-01,,2020-04-01,9261
15391,GPHIN03295,GPHIN,3295,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"According to a disease-transmission model developed by University of Toronto researchers, the overall attack rate of COVID-19 in Canada, without public health interventions, could exceed 70 per cent. One of the model’s creators indicated that number would drop sharply, by about half, if modest control were added, but it would take aggressive social distancing and large scale quarantines to reduce it further.",,,,Media,https://nationalpost.com/news/canada/coronavirus-could-infect-35-to-70-per-cent-of-canadian-population-experts-say,,2020-03-11,,2020-03-11,9261
15926,GPHIN03715,GPHIN,3715,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The city's first casino closed Monday for just the second time since it opened in 1996. Over the weekend, Ontario Lottery and Gaming issued an ""orderly shutdown"" of all its gaming operations in response to the continuing COVID-19 crisis.
Both Casino Niagara and Niagara Fallsview Casino Resort started shutting down their gaming floors at 4 a.m. Monday. Both venues were completely closed by noon.",,,,Media,,,2020-03-17,,2020-03-17,9261
27920,CSHVienna_324,CSHVienna,324,AMRO,Canada,CAN,124,other,Saskatchewan,Social distancing,Mass gathering cancellation,Cultural events,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"Theatres, galleries, museums.",,,,,https://www.saskatchewan.ca/government/health-care-administration-and-provider-resources/treatment-procedures-and-guidelines/emerging-public-health-issues/2019-novel-coronavirus/public-health-measures/public-health-orders,,2020-03-18,,2020-03-18,9261
16305,GPHIN03990,GPHIN,3990,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Health Minister Patty Hajdu offered the federal government's toughest words yet Sunday 22 March when she was asked about those who may defy public health recommendations to avoid gatherings for fear of spreading the novel coronavirus. The advice is getting stronger and stronger, and with that advice will be coming more and more penalties if people don't listen.""
While many in Canada and around the world have been practising physical distancing to keep themselves from contracting COVID-19 and passing it on to others, the tactic loses its effectiveness if it is not widely followed.",,,,Media,https://www.ctvnews.ca/health/coronavirus/health-minister-warns-of-penalties-for-not-following-public-health-directives-1.4863501,,2020-03-22,,2020-03-22,9261
1585,ACAPS_1585,ACAPS,7029,AMRO,Canada,CAN,124,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,Yes,,,"new measures to reduce the risk of COVID-19 transmission on commercial passenger vessels and ferries; Prohibit all commercial marine vessels with a capacity of more than 12 passengers from engaging in non-essential activities, such as tourism or recreation.
These measures will remain in place until at least June 30.; Prohibit all commercial marine vessels with a capacity of more than 12 passengers from engaging in non-essential activities, such as tourism or recreation.
These measures will remain in place until at least June 30.; Require ferries and essential passenger vessel operators to:
Immediately reduce by 50% the maximum number of passengers that may be carried on board (conduct half-load voyages) to support the two-metre physical distancing rule; or
Implement alternative practices to reduce the risk of spreading COVID-19 (consistent with Public Health Agency of Canada guidelines) among passengers on board their vessels, such as keeping people in their vehicles, when feasible or enhanced cleaning and hygiene measures.",Not applicable,Introduction / extension of measures,Gov. of Canada,Government,https://www.canada.ca/en/transport-canada/news/2020/04/the-government-of-canada-announces-new-measures-for-ferries-and-commercial-passenger-vessels-capable-of-carrying-more-than-12-passengers.html,,2020-04-06,,2020-04-22,9261
1599,ACAPS_1599,ACAPS,7043,AMRO,Canada,CAN,124,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,conditions for companies who may temporarily produce technical grade ethanol for use in hand sanitizers,Not applicable,Introduction / extension of measures,Gov. of Canada,Government,https://www.canada.ca/en/health-canada/services/drugs-health-products/natural-non-prescription/legislation-guidelines/covid19-technical-grade-ethanol-hand-sanitizer.html,,2020-04-15,,2020-04-22,9261
17066,GPHIN04621,GPHIN,4621,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Via Rail has rolled out a plan to monitor and restrict travellers exhibiting COVID-19 symptoms from boarding its trains. Designated rail workers at Toronto, Montreal, Ottawa, and Quebec stations will perform health checks involving a series of questions to identify who can and cannot board. Via Rail police and security will be on site to ensure rules are followed. Travellers who are denied boarding cannot access the rail service for 14 days, or until a medical certificate is presented that confirms that his/her symptoms are not related to COVID-19.  They will only accept international passengers without symptoms arriving to Canada who are required to self-isolate for 14-days at home.",,,,Media,https://www.ctvnews.ca/health/coronavirus/via-rail-lays-out-new-covid-19-inspection-process-for-travellers-1.4874210,,2020-03-31,,2020-03-31,9261
16399,GPHIN04058,GPHIN,4058,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"With the increasing severity of the COVID-19 outbreak, Ontario has now launched an enhanced and interactive self-assessment tool. This new easy-to-use tool takes the public through a series of questions to inform those who are concerned they may have contracted COVID-19. In a matter of seconds, this tool will help people determine if they are negative or it will provide them with guidance on where to seek care based on their needs. Critically, the enhanced tool provides the province with real-time data on the number and geography of users who are told to seek care, self-isolate or to monitor for symptoms. This data will help inform Ontario's ongoing response in order to keep individuals and families safe.",,,,Official,https://news.ontario.ca/mohltc/en/2020/03/ontario-significantly-enhancing-covid-19-screening-measures-and-supports.html,,2020-03-23,,2020-03-23,9261
15794,GPHIN03616,GPHIN,3616,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"The Government of Prince Edward Island says any Islanders who have travelled outside of Canada, whether they’re experiencing symptoms or not, are required to self-isolate for 14 days following their return. New recommendations from Chief Public Health Office – Cancel all non-essential travel outside of country. This undated electron microscope image made available by the U.",,,,Media,https://globalnews.ca/news/6672490/p-e-i-covid19-response/,,2020-03-13,,2020-03-13,9261
1552,ACAPS_1552,ACAPS,2497,AMRO,Canada,CAN,124,national,,Public health measures,,Awareness campaigns,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,Yes,,,"Minister of Indigenous Services Marc Miller provided an update on the work being done by Indigenous Services Canada with Indigenous partners to support preparedness, and acknowledged the unique challenges faced by Indigenous people due to socio-economic gaps that still exist. Minister Miller stressed that the Government of Canada is committed to working with First Nations, Inuit, and Métis Nation leaders to ensure their communities have the full support they need during this outbreak, and to regular communication with Indigenous partners and provinces and territories.",Not applicable,Introduction / extension of measures,Prime Minister of Canada,Government,https://pm.gc.ca/en/news/news-releases/2020/03/13/prime-minister-speaks-national-indigenous-leaders-efforts-address,,2020-03-13,,2020-03-26,9261
17270,GPHIN04788,GPHIN,4788,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"While seniors are the most vulnerable to COVID-19′s harshest symptoms, Canada’s Chief Public Health Officer, on 31 March, noted the disease, for the first time, has killed a Canadian in their 30s. The official warns that younger people should not be comforted by statistics that show they are less likely to end up in hospital or die because of COVID-19. 
Canadians between the ages of 40 and 59 make up 37 per cent of the COVID-19 cases analyzed in the federal government’s most recent report. This cohort represents the highest proportion of Canada’s cases, followed by people between 20 and 39, who make up 29 per cent of cases. People over the age of 60 represent roughly 30 per cent of Canada’s coronavirus cases, but make up 62 per cent of both hospital and intensive-care admissions. It is based on data from 3,430 cases of COVID-19 in Canada. About 86 per cent of the cases identified seven days prior to the report were related to community transmission, compared with 62 per cent since the outbreak started.",,,,Media,https://www.theglobeandmail.com/canada/alberta/article-covid-19-kills-alberta-man-in-his-30s-as-officials-warn-that-young/,,2020-04-01,,2020-04-01,9261
21896,IHR_721,IHR,463,AMRO,Canada,CAN,124,national,,International Travel,,,11,Not enough to code,Not enough to code,Not enough to code,,,,,,,,,,,2020-03-26,,,9261
22974,OxCGRT936,OxCGRT,OXCGRT003156,AMRO,Canada,CAN,124,national,,,,C6 - shelter-in-place and home confinement orders - 2,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,1,,,"The majority of Canada remains in 'lockdown' with the ability to get necessities, go to work if you are a required worker, but generally to stay at home, and limit outings, and refrain from public gatherings.   https://archive.vn/wip/wILzf",Required,,,,,,2020-04-17,,,9261
15389,GPHIN03295,GPHIN,3295,AMRO,Canada,CAN,124,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"According to a disease-transmission model developed by University of Toronto researchers, the overall attack rate of COVID-19 in Canada, without public health interventions, could exceed 70 per cent. One of the model’s creators indicated that number would drop sharply, by about half, if modest control were added, but it would take aggressive social distancing and large scale quarantines to reduce it further.",,,,Media,https://nationalpost.com/news/canada/coronavirus-could-infect-35-to-70-per-cent-of-canadian-population-experts-say,,2020-03-11,,2020-03-11,9261
12010,GPHIN00738,GPHIN,738,AMRO,Canada,CAN,124,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"On 9 February, the Chief Public Health Officer (CPHO) of Canada stated that pursuant to an Emergency Order under the Quarantine Act, she had the discretion to determine, on a case-by-case basis, whether the quarantine can be for a shorter period based on an assessment of the risk of harm to public health.  The Official assessed each member of the Canadian Armed Forces medical staff who accompanied the returning travellers, and determined that they do not pose a risk of significant harm to public health, and consequently their continued quarantine is not required.",,,,Official,https://www.canada.ca/en/public-health/news/2020/02/statement-from-the-chief-public-health-officer-of-canada-on-the-release-of-selected-individuals-from-quarantine-for-2019-novel-coronavirus.html,,2020-02-10,,2020-02-10,9261
15164,GPHIN03123,GPHIN,3123,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Food delivery companies operating in Canada are undertaking a handful of precautions amid an outbreak of a novel form of coronavirus.
Non-contact drop-offs are coming next week to the Chanmao Inc. food delivery service, which operates in the Greater Toronto Area, Waterloo, Hamilton, Halifax, Edmonton and Winnipeg.
Customers will be able to have their orders left at front desks, with building security or on a doorstep in an effort to stop the spread of the virus, which has infected at least 60 Canadians and more than one hundred thousand more globally.",,,,Media,,,2020-03-09,,2020-03-09,9261
10997,GPHIN00035,GPHIN,35,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"On 29 January, Public Health Agency of Canada advised the public to Avoid all travel to the province of Hubei, including the cities of Wuhan, Huanggang and Ezhou, due to the imposition of heavy travel restrictions in order to limit the spread of a novel coronavirus. Also Avoid non-essential travel to China due to an outbreak of a novel coronavirus.",,,,Official,https://travel.gc.ca/destinations/china?utm_source=china&utm_medium=social-twitter-travel-eng&utm_content=2020-01-29&utm_campaign=CAAupdate#risk,,2020-01-29,,2020-01-29,9261
13209,GPHIN01608,GPHIN,1608,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"In medical journal The Lancet, Canadian scientists published the clinical finding for the first reported COVID-19 case in Canada, titled ""First imported case of 2019 novel coronavirus in Canada, presenting as mild pneumonia"".",,,,Media,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30370-6/fulltext,,2020-02-24,,2020-02-24,9261
15395,GPHIN03297,GPHIN,3297,AMRO,Canada,CAN,124,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"On 10 March, the plane secured by the Government of Canada to repatriate Canadians who were aboard the Grand Princess cruise ship has arrived in Canada from the United States. Before boarding, passengers were screened for symptoms. Anyone exhibiting symptoms of COVID-19 was not permitted to board. They will be subject to a 14-day quarantine period.",,,,Official,https://www.canada.ca/en/global-affairs/news/2020/03/government-of-canada-repatriates-canadians-from-grand-princess-cruise-ship.html,,2020-03-11,,2020-03-11,9261
18909,GPHIN05583,GPHIN,5583,AMRO,Canada,CAN,124,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"The Toronto Caribbean Carnival has been cancelled due to concerns over the COVID-19 pandemic. The Board of Directors of the Festival Management Committee has decided that due to the continued developments concerning the spread of COVID-19, the severe public health threat, and global health crisis.",,,,Media,https://toronto.ctvnews.ca/toronto-caribbean-carnival-cancelled-over-covid-19-concerns-1.4889361,,2020-04-08,,2020-04-08,9261
12536,GPHIN01173,GPHIN,1173,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,The Public Health Agency of Canada says it will review its protocols for health care workers after nurses’ unions denounced the national guidelines set out for dealing with the novel coronavirus earlier this month. The Agency says feedback from the nurses’ unions and other associations will be considered by a national advisory committee on infection prevention and control as it looks to update the guidance.,,,,Media,https://globalnews.ca/news/6560702/coronavirus-national-standards-review/,,2020-02-18,,2020-02-18,9261
20096,GPHIN06213,GPHIN,6213,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"An “intergovernmental business resumption protocol” for provincially or federally licensed food processing facilities in Alberta has been established.   The province said the principles of the protocol were applied at Cargill meat processing plant in High River when the first case of COVID-19 was confirmed there on 6 April, and that it has proven effective even before being formally signed by all parties.  AHS is currently working hard to contain this complex outbreak by activating a lot of testing and extensive contact tracing.   The company has also increased physical distancing and slowed down the lines at the facility.",,,,Media,https://globalnews.ca/news/6827273/alberta-covid-19-update-april-16/,,2020-04-17,,2020-04-17,9261
27824,CSHVienna_236,CSHVienna,236,AMRO,Canada,CAN,124,other,Quebec,Social distancing,Mass gathering cancellation,"Festivals, faith-based events",4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,.,,,,,https://www.lapresse.ca/covid-19/202003/15/01-5264756-legault-ordonne-la-fermeture-de-lieux-de-rassemblement.php,,2020-03-12,,2020-03-12,9261
21568,IHR_393,IHR,254,AMRO,Canada,CAN,124,national,,International Travel,,self_isolation,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,,,,,,,,2020-03-16,,,9261
